0x00402340:0x004027bf,  tagged_types_tu_compatible_p
0x0044d540:0x0044d63d,  new_tlist
0x0044d640:0x0044d729,  merge_tlist
0x0044d730:0x0044d7e0,  add_tlist
0x0044d7e0:0x0044d8f5,  def_fn_type
0x0044d900:0x0044d953,  catenate_strings
0x0044d960:0x0044dd60,  fold_offsetof_1
0x0044dd60:0x0044dda4,  gt_ggc_ma_ridpointers
0x0044ddb0:0x0044ddfc,  gt_pch_na_ridpointers
0x0044de00:0x0044def0,  handle_nonnull_attribute
0x0044def0:0x0044df78,  gt_pch_pa_ridpointers
0x0044df80:0x0044dfee,  handle_hot_attribute
0x0044dff0:0x0044e05e,  handle_cold_attribute
0x0044e060:0x0044e139,  c_type_hash
0x0044e140:0x0044e20d,  get_priority
0x0044e210:0x0044e296,  handle_destructor_attribute
0x0044e2a0:0x0044e323,  handle_constructor_attribute
0x0044e330:0x0044e384,  builtin_function_validate_nargs
0x0044e390:0x0044e3ff,  handle_weak_attribute
0x0044e400:0x0044e43d,  check_nonnull_arg
0x0044e440:0x0044e566,  match_case_to_enum_1.isra.28
0x0044e570:0x0044e5ed,  match_case_to_enum
0x0044e5f0:0x0044e6d2,  warn_for_collisions_1
0x0044e6e0:0x0044e71f,  warn_for_collisions
0x0044e720:0x0044e76a,  warning_candidate_p
0x0044e770:0x0044efa3,  verify_tree
0x0044efb0:0x0044eff8,  gt_ggc_mx_VEC_const_char_p_gc
0x0044f000:0x0044f048,  gt_pch_nx_VEC_const_char_p_gc
0x0044f050:0x0044f06d,  handle_noreturn_attribute.part.26
0x0044f070:0x0044f0e0,  handle_noreturn_attribute
0x0044f0e0:0x0044f150,  handle_const_attribute
0x0044f150:0x0044f1d6,  handle_packed_attribute
0x0044f1e0:0x0044f245,  handle_unused_attribute
0x0044f250:0x0044f2ba,  handle_cleanup_attribute
0x0044f2c0:0x0044f2f2,  handle_nocommon_attribute
0x0044f300:0x0044f332,  handle_common_attribute
0x0044f340:0x0044f372,  handle_noinline_attribute
0x0044f380:0x0044f3ab,  handle_noclone_attribute
0x0044f3b0:0x0044f3e2,  handle_always_inline_attribute
0x0044f3f0:0x0044f41b,  handle_flatten_attribute
0x0044f420:0x0044f463,  handle_used_attribute
0x0044f470:0x0044f4e2,  handle_externally_visible_attribute
0x0044f4f0:0x0044f522,  handle_returns_twice_attribute
0x0044f530:0x0044f562,  handle_pure_attribute
0x0044f570:0x0044f59f,  handle_nothrow_attribute
0x0044f5a0:0x0044f5c6,  handle_warn_unused_result_attribute
0x0044f5d0:0x0044f603,  handle_error_attribute
0x0044f610:0x0044f657,  handle_target_attribute
0x0044f660:0x0044f79d,  def_builtin_1.constprop.46
0x0044f7a0:0x0044f802,  c_addr_space_name
0x0044f810:0x0044f8c7,  start_fname_decls
0x0044f8d0:0x0044fa5a,  finish_fname_decls
0x0044fa60:0x0044fb59,  fname_as_string
0x0044fb60:0x0044fcc8,  fname_decl
0x0044fcd0:0x0044fdee,  fix_string_type
0x0044fdf0:0x0044fe6e,  decl_constant_value_for_optimization
0x0044fe70:0x0044feb5,  constant_expression_warning
0x0044fec0:0x0044ffa1,  check_case_value
0x0044ffb0:0x0044ffd2,  constant_expression_error
0x0044ffe0:0x0045009a,  overflow_warning
0x004500a0:0x00450eae,  c_fully_fold_internal
0x00450eb0:0x00450fa3,  c_fully_fold
0x00450fb0:0x004512f7,  warn_logical_operator
0x00451300:0x0045149b,  strict_aliasing_warning
0x004514a0:0x0045162d,  check_main_parameter_types
0x00451630:0x00451674,  vector_targets_convertible_p
0x00451680:0x0045177e,  vector_types_convertible_p
0x00451780:0x00451924,  verify_sequence_points
0x00451930:0x00451ab3,  c_common_type_for_size
0x00451ac0:0x0045272d,  c_common_type_for_mode
0x00452730:0x004527b8,  c_common_fixed_point_type_for_size
0x004527c0:0x00453468,  c_common_signed_or_unsigned_type
0x00453470:0x0045368b,  shorten_binary_op
0x00453690:0x0045369d,  c_common_unsigned_type
0x004536a0:0x004536aa,  c_common_signed_type
0x004536b0:0x00453d6a,  conversion_warning
0x00453d70:0x00453e7a,  warnings_for_convert_and_check
0x00453e80:0x00453f28,  convert_and_check
0x00453f30:0x00453ff3,  c_build_bitfield_integer_type
0x00454000:0x00454056,  c_register_builtin_type
0x00454060:0x00454203,  binary_op_error
0x00454210:0x00454c4f,  shorten_compare
0x00454c50:0x00454f02,  pointer_int_sum
0x00454f10:0x00454ff6,  c_wrap_maybe_const
0x00455000:0x0045507c,  c_save_expr
0x00455080:0x004550b4,  decl_with_nonnull_addr_p
0x004550c0:0x004555c0,  c_common_truthvalue_conversion
0x004555c0:0x00455644,  c_apply_type_quals_to_decl
0x00455650:0x0045585c,  c_common_get_alias_set
0x00455860:0x00455a66,  c_sizeof_or_alignof_type
0x00455a70:0x00455b77,  c_alignof_expr
0x00455b80:0x004655d6,  c_common_nodes_and_builtins
0x004655e0:0x00465662,  set_compound_literal_name
0x00465670:0x0046568b,  build_va_arg
0x00465690:0x004656df,  disable_builtin_function
0x004656e0:0x00465754,  c_promoting_integer_type_p
0x00465760:0x004657c8,  self_promoting_args_p
0x004657d0:0x004657f3,  strip_pointer_operator
0x00465800:0x00465821,  strip_pointer_or_array_types
0x00465830:0x00465855,  case_compare
0x00465860:0x00465e4b,  c_add_case_label
0x00465e50:0x00466036,  c_do_switch_warnings
0x00466040:0x004660be,  finish_label_address_expr
0x004660c0:0x004661fc,  boolean_increment
0x00466200:0x0046646c,  c_stddef_cpp_builtins
0x00466470:0x00466571,  c_determine_visibility
0x00466580:0x00466949,  parse_optimize_options
0x00466950:0x004669fb,  handle_optimize_attribute
0x00466a00:0x00466ba0,  check_function_arguments_recurse
0x00466ba0:0x00466de9,  check_function_arguments
0x00466df0:0x00466f3a,  check_builtin_function_arguments
0x00466f40:0x00466f8e,  field_decl_cmp
0x00466f90:0x00466fb4,  resort_sorted_fields
0x00466fc0:0x004671a8,  c_parse_error
0x004671b0:0x00467338,  c_cpp_error
0x00467340:0x0046736b,  c_common_to_target_charset
0x00467370:0x0046738c,  fold_offsetof
0x00467390:0x00467404,  lvalue_error
0x00467410:0x00467786,  complete_array_type
0x00467790:0x004677ae,  builtin_type_for_size
0x004677b0:0x00467a26,  resolve_overloaded_builtin
0x00467a30:0x00467a95,  same_scalar_type_ignoring_signedness
0x00467aa0:0x00467b24,  check_missing_format_attribute
0x00467b30:0x00467b67,  warn_array_subscript_with_type_char
0x00467b70:0x00467fc9,  warn_about_parentheses
0x00467fd0:0x00468011,  warn_for_unused_label
0x00468020:0x00468079,  warn_for_div_by_zero
0x00468080:0x0046850a,  warn_for_sign_compare
0x00468510:0x0046858f,  set_underlying_type
0x00468590:0x004685ac,  is_typedef_decl
0x004685b0:0x00468628,  record_types_used_by_current_var_decl
0x00468630:0x0046865c,  make_tree_vector
0x00468660:0x004686a8,  release_tree_vector
0x004686b0:0x004686c7,  make_tree_vector_single
0x004686d0:0x0046875e,  make_tree_vector_copy
0x00468760:0x004687ad,  gt_ggc_mx_VEC_tree_gc_vec_gc
0x004687b0:0x004687fd,  gt_ggc_mx_sorted_fields_type
0x00468800:0x0046884d,  gt_pch_nx_VEC_tree_gc_vec_gc
0x00468850:0x0046889d,  gt_pch_nx_sorted_fields_type
0x004688a0:0x0046893f,  add_prefixed_path
0x00468940:0x00468a10,  push_command_line_include
0x00468a10:0x00468a4d,  cb_file_change
0x00468a50:0x00468c45,  finish_options
0x00468c50:0x00468c78,  cb_dir_change
0x00468c80:0x00468deb,  c_common_missing_argument
0x00468df0:0x00468f25,  c_common_init_options
0x00468f30:0x0046a0c0,  c_common_handle_option
0x0046a0c0:0x0046ab80,  c_common_post_options
0x0046ab80:0x0046ac46,  c_common_init
0x0046ac50:0x0046ad9c,  c_common_parse_file
0x0046ada0:0x0046aef1,  c_common_finish
0x0046af00:0x0046af8a,  check_format_string
0x0046af90:0x0046b01c,  cmp_attribs
0x0046b020:0x0046b246,  format_type_warning
0x0046b250:0x0046b29d,  avoid_dollar_number
0x0046b2a0:0x0046b31a,  convert_format_name_to_system_name
0x0046b320:0x0046b3ec,  decode_format_type
0x0046b3f0:0x0046b475,  get_flag_spec
0x0046b480:0x0046b4eb,  find_char_info_specifier_index
0x0046b4f0:0x0046b788,  maybe_read_dollar_number.isra.7
0x0046b790:0x0046daad,  check_format_info_main.isra.9
0x0046dab0:0x0046ddd4,  check_format_arg
0x0046dde0:0x0046de3d,  find_length_info_modifier_index.constprop.10
0x0046de40:0x0046e00e,  decode_format_attr.isra.8
0x0046e010:0x0046e04f,  set_Wformat
0x0046e050:0x0046e0e6,  handle_format_arg_attribute
0x0046e0f0:0x0046e55c,  check_function_format
0x0046e560:0x0046ee8f,  handle_format_attribute
0x0046ee90:0x0046eeb2,  push_stmt_list
0x0046eec0:0x0046ef74,  pop_stmt_list
0x0046ef80:0x0046f0d8,  build_stmt
0x0046f0e0:0x0046f0f5,  build_case_label
0x0046f100:0x0046f11d,  print_lines_directives_only
0x0046f120:0x0046f2a2,  print_line
0x0046f2b0:0x0046f36c,  maybe_print_line
0x0046f370:0x0046f39f,  cb_undef
0x0046f3a0:0x0046f3d0,  cb_ident
0x0046f3d0:0x0046f4a5,  cb_include
0x0046f4b0:0x0046f5cc,  dump_queued_macros
0x0046f5d0:0x0046f60b,  cb_used_undef
0x0046f610:0x0046f63d,  cb_read_pch
0x0046f640:0x0046f67e,  cb_def_pragma
0x0046f680:0x0046f702,  dump_macro
0x0046f710:0x0046f7b7,  cb_define
0x0046f7c0:0x0046f894,  do_line_change
0x0046f8a0:0x0046f8a9,  cb_line_change
0x0046f8b0:0x0046f906,  cb_used_define
0x0046f910:0x0046fda5,  preprocess_file
0x0046fdb0:0x0046feaa,  init_pp_output
0x0046feb0:0x0046ff35,  pp_dir_change
0x0046ff40:0x0047000d,  pp_file_change
0x00470010:0x00470213,  c_tree_printer
0x00470220:0x00470248,  c_missing_noreturn_ok_p
0x00470250:0x004702a8,  c_warn_unused_global_decl
0x004702b0:0x004702de,  c_objc_common_init
0x004702e0:0x004702e6,  has_c_linkage
0x004702f0:0x00470356,  c_initialize_diagnostics
0x00470360:0x00470373,  c_types_compatible_p
0x00470380:0x00470385,  c_vla_unspec_p
0x00470390:0x0047040e,  dump_stmt
0x00470410:0x00470435,  c_dump_tree
0x00470440:0x00470476,  gt_pch_p_8c_parser
0x00470480:0x00470696,  c_lex_one_token
0x004706a0:0x00470769,  c_parser_consume_token
0x00470770:0x004707dc,  c_parser_objc_selector
0x004707e0:0x00470871,  c_parser_consume_pragma
0x00470880:0x00470938,  c_token_starts_typename
0x00470940:0x004709f8,  c_token_starts_declspecs
0x00470a00:0x00470aa9,  c_parser_peek_2nd_token
0x00470ab0:0x00470b23,  c_parser_objc_method_type
0x00470b30:0x00470bbe,  c_parser_error
0x00470bc0:0x00470c26,  c_parser_require
0x00470c30:0x00470cc9,  c_parser_skip_to_pragma_eol
0x00470cd0:0x00470d95,  c_parser_skip_to_end_of_block_or_statement
0x00470da0:0x00470e07,  c_parser_require_keyword
0x00470e10:0x00470f16,  c_parser_objc_protocol_refs
0x00470f20:0x00471096,  c_parser_omp_variable_list
0x004710a0:0x00471151,  c_parser_skip_until_found
0x00471160:0x004711e3,  c_parser_omp_var_list_parens
0x004711f0:0x00471281,  c_parser_asm_string_literal
0x00471290:0x00471353,  c_parser_simple_asm_expr
0x00471360:0x004713a2,  gt_ggc_mx_c_parser
0x004713b0:0x004713f2,  gt_pch_nx_c_parser
0x00471400:0x0047208f,  c_parser_unary_expression
0x00472090:0x00472b3f,  c_parser_pragma
0x00472b40:0x00473bd8,  c_parser_declspecs
0x00473be0:0x00473de6,  c_parser_parameter_declaration
0x00473df0:0x004746b4,  c_parser_parms_declarator
0x004746c0:0x00474a40,  c_parser_declarator
0x00474a40:0x00474bec,  c_parser_type_name
0x00474bf0:0x00474e0d,  c_parser_cast_expression
0x00474e10:0x00475e9b,  c_parser_binary_expression
0x00475ea0:0x0047632e,  c_parser_conditional_expression
0x00476330:0x0047659e,  c_parser_expr_no_commas
0x004765a0:0x0047670e,  c_parser_expression
0x00476710:0x004769f9,  c_parser_asm_operands
0x00476a00:0x00476ad3,  c_parser_expression_conv
0x00476ae0:0x00476b78,  c_parser_condition
0x00476b80:0x00476bd7,  c_parser_paren_condition
0x00476be0:0x00476ee3,  c_parser_expr_list
0x00476ef0:0x0047747f,  c_parser_postfix_expression_after_primary
0x00477480:0x004775a9,  c_parser_objc_message_args
0x004775b0:0x00477992,  c_parser_attributes
0x004779a0:0x00477cc3,  c_parser_direct_declarator_inner
0x00477cd0:0x00478618,  c_parser_braced_init
0x00478620:0x00478786,  c_parser_initval
0x00478790:0x00478a3d,  c_parser_postfix_expression_after_paren_type
0x00478a40:0x00479aad,  c_parser_omp_all_clauses
0x00479ab0:0x00479b7a,  c_parser_objc_type_name
0x00479b80:0x0047a19c,  c_parser_struct_declaration
0x0047a1a0:0x0047a495,  c_parser_objc_method_decl
0x0047a4a0:0x0047bd36,  c_parser_statement_after_labels
0x0047bd40:0x0047c472,  c_parser_compound_statement_nostart
0x0047c480:0x0047d3c8,  c_parser_postfix_expression
0x0047d3d0:0x0047d453,  c_parser_compound_statement
0x0047d460:0x0047dc1d,  c_parser_declaration_or_fndef
0x0047dc20:0x0047df7e,  c_parser_label
0x0047df80:0x0047dfe1,  c_parser_statement
0x0047dff0:0x0047e041,  c_parser_c99_block_statement
0x0047e050:0x0047ead3,  c_parser_omp_for_loop
0x0047eae0:0x0047eb07,  c_parser_omp_structured_block
0x0047eb10:0x0047ed3f,  c_parser_omp_sections_scope
0x0047ed40:0x0047ee21,  c_parser_objc_methodprotolist
0x0047ee30:0x0047fac9,  c_parser_external_declaration
0x0047fad0:0x0047fbcd,  c_parse_init
0x0047fbd0:0x0047fc56,  pragma_lex
0x0047fc60:0x0047ff68,  c_parse_file
0x0047ff70:0x004800c9,  c_genericize
0x004800d0:0x00480218,  c_build_bind_expr
0x00480220:0x0048025c,  c_gimplify_expr
0x00480260:0x00480307,  pp_c_additive_expression
0x00480310:0x00480354,  pp_c_type_cast
0x00480360:0x004803ba,  pp_c_abstract_declarator
0x004803c0:0x00480441,  pp_c_shift_expression
0x00480450:0x0048051f,  pp_c_relational_expression
0x00480520:0x004805a1,  pp_c_equality_expression
0x004805b0:0x0048071f,  pp_c_integer_constant
0x00480720:0x00480772,  pp_c_statement
0x00480780:0x00480812,  pp_c_char
0x00480820:0x00480873,  pp_c_declarator
0x00480880:0x00480933,  pp_c_floating_constant.isra.3
0x00480940:0x004809ac,  pp_c_and_expression
0x004809b0:0x00480a38,  pp_c_exclusive_or_expression
0x00480a40:0x00480aac,  pp_c_inclusive_or_expression
0x00480ab0:0x00480b1c,  pp_c_logical_and_expression
0x00480b20:0x00480b37,  pp_c_whitespace
0x00480b40:0x00480b57,  pp_c_left_paren
0x00480b60:0x00480b77,  pp_c_right_paren
0x00480b80:0x00480b97,  pp_c_left_brace
0x00480ba0:0x00480bb7,  pp_c_right_brace
0x00480bc0:0x00480bd7,  pp_c_left_bracket
0x00480be0:0x00480bf7,  pp_c_right_bracket
0x00480c00:0x00480c17,  pp_c_dot
0x00480c20:0x00480c37,  pp_c_ampersand
0x00480c40:0x00480c57,  pp_c_star
0x00480c60:0x00480c77,  pp_c_arrow
0x00480c80:0x00480c97,  pp_c_semicolon
0x00480ca0:0x00480cb7,  pp_c_complement
0x00480cc0:0x00480cd7,  pp_c_exclamation
0x00480ce0:0x00480d22,  pp_c_space_for_pointer_operator
0x00480d30:0x00480d72,  pp_c_function_definition
0x00480d80:0x00480dd5,  pp_c_string_literal
0x00480de0:0x00480e23,  pp_c_ws_string
0x00480e30:0x00480e75,  pp_c_cv_qualifier
0x00480e80:0x00480f7b,  pp_c_parameter_type_list
0x00480f80:0x004810e7,  pp_c_direct_abstract_declarator
0x004810f0:0x0048114a,  pp_c_storage_class_specifier
0x00481150:0x00481173,  pp_c_function_specifier
0x00481180:0x004811d3,  pp_c_identifier
0x004811e0:0x004812bf,  pp_c_type_qualifier_list
0x004812c0:0x00481488,  pp_c_specifier_qualifier_list
0x00481490:0x004814b3,  pp_c_type_id
0x004814c0:0x00481500,  pp_c_declaration_specifiers
0x00481500:0x004815dd,  pp_c_pointer
0x004815e0:0x00481638,  pp_c_expression_list
0x00481640:0x004816a1,  pp_c_constructor_elts
0x004816b0:0x00481705,  pp_c_call_argument_list
0x00481710:0x004817e0,  pp_c_attributes
0x004817e0:0x00481845,  pp_c_cast_expression
0x00481850:0x004819e2,  pp_c_unary_expression
0x004819f0:0x00481ab6,  pp_c_multiplicative_expression
0x00481ac0:0x00481b34,  pp_c_logical_or_expression
0x00481b40:0x00481d97,  pp_c_expression
0x00481da0:0x00481e63,  pp_c_conditional_expression
0x00481e70:0x00481edd,  pp_c_assignment_expression
0x00481ee0:0x00481fdc,  pp_c_pretty_printer_init
0x00481fe0:0x00482166,  print_c_tree
0x00482170:0x00482198,  debug_c_tree
0x004821a0:0x00482222,  pp_c_tree_decl_identifier
0x00482230:0x00482732,  pp_c_type_specifier
0x00482740:0x0048280f,  pp_c_direct_declarator
0x00482810:0x0048296d,  pp_c_primary_expression
0x00482970:0x00482b83,  pp_c_initializer_list
0x00482b90:0x00482c18,  pp_c_compound_literal
0x00482c20:0x00482ecc,  pp_c_constant
0x00482ed0:0x00482f23,  pp_c_initializer
0x00482f30:0x00482fd4,  pp_c_init_declarator
0x00482fe0:0x00483000,  pp_c_declaration
0x00483000:0x00483049,  pp_c_id_expression
0x00483050:0x004836d4,  pp_c_postfix_expression
0x004836e0:0x0048383a,  check_omp_for_incr_expr
0x00483840:0x00483864,  c_finish_omp_master
0x00483870:0x004838a8,  c_finish_omp_critical
0x004838b0:0x004838d3,  c_finish_omp_ordered
0x004838e0:0x00483900,  c_finish_omp_barrier
0x00483900:0x00483920,  c_finish_omp_taskwait
0x00483920:0x00483a94,  c_finish_omp_atomic
0x00483aa0:0x00483ac0,  c_finish_omp_flush
0x00483ac0:0x004840b5,  c_finish_omp_for
0x004840c0:0x0048415e,  c_split_parallel_clauses
0x00484160:0x0048416b,  c_omp_predetermined_sharing
0x00484170:0x0048419f,  saved_hard_reg_compare_func
0x004841a0:0x004843ed,  mark_referenced_regs
0x004843f0:0x00484427,  mark_reg_as_referenced
0x00484430:0x00484487,  new_saved_hard_reg
0x00484490:0x0048452d,  mark_set_regs
0x00484530:0x00484754,  replace_reg_with_saved_mem
0x00484760:0x004847cd,  add_used_regs_1
0x004847d0:0x004849a1,  insert_one_insn
0x004849b0:0x00484a47,  add_stored_regs
0x00484a50:0x00484a5d,  add_used_regs
0x00484a60:0x00484c28,  reg_save_code
0x00484c30:0x00484ead,  insert_restore.constprop.7
0x00484eb0:0x00484f0d,  bmp_iter_set_init.isra.1.constprop.8
0x00484f10:0x0048523b,  init_caller_save
0x00485240:0x0048527e,  init_save_areas
0x00485280:0x00485e88,  setup_save_areas
0x00485e90:0x004866c7,  save_call_clobbered_regs
0x004866d0:0x0048677e,  mem_overlaps_already_clobbered_arg_p
0x00486780:0x00486873,  check_sibcall_argument_overlap_1
0x00486880:0x00486ac4,  special_function_p
0x00486ad0:0x00486c87,  save_fixed_argument_area
0x00486c90:0x00486d26,  restore_fixed_argument_area
0x00486d30:0x0048770d,  store_one_arg
0x00487710:0x00487787,  avoid_likely_spilled_reg
0x00487790:0x00487877,  check_sibcall_argument_overlap.isra.4
0x00487880:0x00487cc1,  emit_call_1.isra.5
0x00487cd0:0x0048903f,  emit_library_call_value_1
0x00489040:0x00489109,  prepare_call_address
0x00489110:0x0048911d,  setjmp_call_p
0x00489120:0x00489196,  gimple_alloca_call_p
0x004891a0:0x004891d2,  alloca_call_p
0x004891e0:0x004892a3,  flags_from_decl_or_type
0x004892b0:0x004892fa,  call_expr_flags
0x00489300:0x004893c0,  shift_return_value
0x004893c0:0x0048d070,  expand_call
0x0048d070:0x0048d0de,  fixup_tail_calls
0x0048d0e0:0x0048d1a7,  emit_library_call
0x0048d1b0:0x0048d276,  emit_library_call_value
0x0048d280:0x0048d2b3,  must_pass_in_stack_var_size
0x0048d2c0:0x0048d316,  must_pass_in_stack_var_size_or_pad
0x0048d320:0x0048d323,  bb_copy_original_hash
0x0048d330:0x0048d33b,  bb_copy_original_eq
0x0048d340:0x0048d3b3,  copy_original_table_set.part.9
0x0048d3c0:0x0048d450,  init_flow
0x0048d450:0x0048d666,  clear_edges
0x0048d670:0x0048d67a,  alloc_block
0x0048d680:0x0048d699,  link_block
0x0048d6a0:0x0048d6c9,  unlink_block
0x0048d6d0:0x0048d7ab,  compact_blocks
0x0048d7b0:0x0048d7fc,  expunge_block
0x0048d800:0x0048d8dd,  unchecked_make_edge
0x0048d8e0:0x0048d91a,  make_edge
0x0048d920:0x0048d9bc,  cached_make_edge
0x0048d9c0:0x0048d9da,  make_single_succ_edge
0x0048d9e0:0x0048db1e,  remove_edge_raw
0x0048db20:0x0048dbc5,  redirect_edge_succ
0x0048dbd0:0x0048dc46,  redirect_edge_succ_nodup
0x0048dc50:0x0048dd69,  redirect_edge_pred
0x0048dd70:0x0048dd9a,  clear_bb_flags
0x0048dda0:0x0048e130,  check_bb_profile
0x0048e130:0x0048e260,  dump_regset
0x0048e260:0x0048e285,  debug_regset
0x0048e290:0x0048e682,  dump_reg_info
0x0048e690:0x0048e87c,  dump_edge_info
0x0048e880:0x0048ebac,  dump_bb_info
0x0048ebb0:0x0048ec62,  dump_flow_info
0x0048ec70:0x0048ec81,  debug_flow_info
0x0048ec90:0x0048edba,  alloc_aux_for_block
0x0048edc0:0x0048ef16,  alloc_aux_for_blocks
0x0048ef20:0x0048ef4b,  clear_aux_for_blocks
0x0048ef50:0x0048f000,  free_aux_for_blocks
0x0048f000:0x0048f12a,  alloc_aux_for_edge
0x0048f130:0x0048f335,  alloc_aux_for_edges
0x0048f340:0x0048f415,  clear_aux_for_edges
0x0048f420:0x0048f4ad,  free_aux_for_edges
0x0048f4b0:0x0048f4be,  debug_bb
0x0048f4c0:0x0048f4ed,  debug_bb_n
0x0048f4f0:0x0048f702,  brief_dump_cfg
0x0048f710:0x0048fa17,  update_bb_profile_for_threading
0x0048fa20:0x0048fbf3,  scale_bbs_frequencies_int
0x0048fc00:0x0048ff1b,  scale_bbs_frequencies_gcov_type
0x0048ff20:0x0048ffb9,  initialize_original_copy_tables
0x0048ffc0:0x00490046,  free_original_copy_tables
0x00490050:0x00490072,  set_bb_original
0x00490080:0x00490119,  get_bb_original
0x00490120:0x00490142,  set_bb_copy
0x00490150:0x004901e9,  get_bb_copy
0x004901f0:0x0049028c,  set_loop_copy
0x00490290:0x00490329,  get_loop_copy
0x00490330:0x0049036f,  flow_active_insn_p
0x00490370:0x00490420,  dfs_find_deadend
0x00490420:0x004904c7,  remove_fake_predecessors
0x004904d0:0x004905a2,  forwarder_block_p
0x004905b0:0x004906b6,  can_fallthru
0x004906c0:0x00490793,  could_fall_through
0x004907a0:0x00490b78,  mark_dfs_back_edges
0x00490b80:0x00490ccd,  set_edge_can_fallthru_flag
0x00490cd0:0x00490ebe,  find_unreachable_blocks
0x00490ec0:0x0049104b,  create_edge_list
0x00491050:0x00491072,  free_edge_list
0x00491080:0x004911a0,  print_edge_list
0x004911a0:0x0049157c,  verify_edge_list
0x00491580:0x00491657,  find_edge
0x00491660:0x004916a6,  find_edge_index
0x004916b0:0x00491790,  flow_nodes_print
0x00491790:0x00491822,  flow_edge_list_print
0x00491830:0x00491863,  remove_fake_edges
0x00491870:0x00491884,  remove_fake_exit_edges
0x00491890:0x004918f2,  add_noreturn_fake_exit_edges
0x00491900:0x00491b7c,  connect_infinite_loops_to_exit
0x00491b80:0x00491f19,  post_order_compute
0x00491f20:0x004924e8,  inverted_post_order_compute
0x004924f0:0x0049290d,  pre_and_rev_post_order_compute
0x00492910:0x00492e0d,  dfs_enumerate_from
0x00492e10:0x00492f73,  compute_dominance_frontiers
0x00492f80:0x00493258,  compute_idf
