0x00402570:0x00402590, _ZN21POVMS_MessageReceiver17FunctionHandlerOO4CallER13POVMS_MessageS2_i.part.0
0x004ea160:0x004ea2ca, _ZN3povL15draw_projectionEPNS_14Project_StructEiPiS2_
0x004ea2d0:0x004ea8cd, _ZN3povL10draw_vistaEPNS_24Project_Tree_Node_StructEPiS2_
0x004ea8d0:0x004ead8a, _ZN3povL23project_smooth_triangleEPNS_14Project_StructEPNS_13Object_StructEPi
0x004ead90:0x004eb9ce, _ZN3povL21project_bounding_slabEPNS_14Project_StructEPPNS_24Project_Tree_Node_StructEPNS_16BBox_Tree_StructE
0x004eb9d0:0x004ebb2d, _ZN3pov16Prune_Vista_TreeEi
0x004ebb30:0x004ebf09, _ZN3pov17Trace_Primary_RayEPNS_10Ray_StructEPfdi
0x004ebf10:0x004ec11a, _ZN3pov18Build_Vista_BufferEv
0x004ec120:0x004ec14f, _ZN3pov20Destroy_Vista_BufferEv
0x004ec150:0x004ec239, _ZN3pov17Draw_Vista_BufferEv
0x004ec240:0x004ec2a1, _ZN3pov24Initialize_VLBuffer_CodeEv
0x004ec2b0:0x004ec308, _ZN3pov26Reinitialize_VLBuffer_CodeEv
0x004ec310:0x004ec388, _ZN3pov26Deinitialize_VLBuffer_CodeEv
0x004ec390:0x004ecf13, _ZN3pov12Clip_PolygonEPA3_dPiPKdS4_S4_S4_dddd
0x004ecf20:0x004ed48f, _ZN3pov20Destroy_Project_TreeEPNS_24Project_Tree_Node_StructE
0x004ed490:0x004ee54e, _ZN3pov11Warp_EPointEPdS0_PNS_14Pattern_StructE
0x004ee550:0x004ee6bf, _ZN3pov11Warp_NormalEPdS0_PNS_14Pattern_StructEi
0x004ee6c0:0x004ee863, _ZN3pov13UnWarp_NormalEPdS0_PNS_14Pattern_StructEi
0x004ee870:0x004eeb9e, _ZN3pov11Create_WarpEi
0x004eeba0:0x004eebce, _ZN3pov13Destroy_WarpsEPNS_12Warps_StructE
0x004eebd0:0x004ef59d, _ZN3pov10Copy_WarpsEPNS_12Warps_StructE
0x004ef5a0:0x004ef5c5, _ZN8pov_base6IOBase5closeEv
0x004ef5d0:0x004ef5ea, _ZN8pov_base6IOBaseD2Ev
0x004ef5f0:0x004ef612, _ZN8pov_base6IOBaseD0Ev
0x004ef620:0x004ef63a, _ZN8pov_base7IStreamD2Ev
0x004ef640:0x004ef662, _ZN8pov_base7IStreamD0Ev
0x004ef670:0x004ef68a, _ZN8pov_base7OStreamD2Ev
0x004ef690:0x004ef6b2, _ZN8pov_base7OStreamD0Ev
0x004ef6c0:0x004ef8e9, _ZN8pov_base6IOBase4openEPKcj
0x004ef8f0:0x004ef90a, _ZN8pov_base6IOBaseC2Ejj
0x004ef910:0x004ef927, _ZN8pov_base6IOBase5flushEv
0x004ef930:0x004ef960, _ZN8pov_base6IOBase4readEPvm
0x004ef960:0x004ef999, _ZN8pov_base6IOBase5writeEPvm
0x004ef9a0:0x004ef9be, _ZN8pov_base6IOBase5seekgEmj
0x004ef9c0:0x004ef9de, _ZN8pov_base7IStreamC2Ej
0x004ef9e0:0x004efa3e, _ZN8pov_base7IStream10Read_ShortEv
0x004efa40:0x004efa9d, _ZN8pov_base7IStream8Read_IntEv
0x004efaa0:0x004efafb, _ZN8pov_base7IStream9Read_LongEv
0x004efb00:0x004efb2c, _ZN8pov_base7IStream11UnRead_ByteEi
0x004efb30:0x004efbe0, _ZN8pov_base7IStream7getlineEPcm
0x004efbe0:0x004efbfe, _ZN8pov_base7OStreamC2Ej
0x004efc00:0x004efd60, _ZN8pov_base7OStream6printfEPKcz
0x004efd60:0x004eff59, _ZN8pov_base11New_IStreamEPKcj
0x004eff60:0x004f020b, _ZN8pov_base11New_OStreamEPKcjb
0x004f0210:0x004f0261, _ZN8pov_base13Has_ExtensionEPKc
0x004f0270:0x004f02e6, _ZN8pov_base10Split_PathEPcS0_S0_
0x004f02f0:0x004f0317, _ZN8pov_base10File_ExistEPKc
0x004f0320:0x004f0566, _Z17POVMS_OpenContextPPv
0x004f0570:0x004f062c, _Z18POVMS_CloseContextPv
0x004f0630:0x004f0666, _Z23POVMS_GetContextAddressPvPS_
0x004f0670:0x004f06ac, _Z20POVMS_AssertFunctioniPKcS0_i
0x004f06b0:0x004f0786, _Z21POVMS_InstallReceiverPvPFiP9POVMSDataS1_iS_EjjS_
0x004f0790:0x004f0815, _Z20POVMS_RemoveReceiverPvjj
0x004f0820:0x004f089b, _Z27POVMS_AddReceiveHandlerNodeP16POVMSContextData
0x004f08a0:0x004f08e2, _Z30POVMS_RemoveReceiveHandlerNodeP16POVMSContextDataP23POVMSReceiveHandlerNode
0x004f08f0:0x004f0915, _Z28POVMS_FindReceiveHandlerNodeP16POVMSContextDatajj
0x004f0920:0x004f0962, _Z16POVMSStream_Initv
0x004f0970:0x004f09b2, _Z27POVMSStream_BuildOrderTablePhS_Pii
0x004f09c0:0x004f09e7, _Z27POVMSStream_ReadDataOrderedPhS_Pii
0x004f09f0:0x004f0a11, _Z29POVMSStream_ReadDataUnorderedPhS_i
0x004f0a20:0x004f0a5c, _Z22POVMSStream_ReadStringPcPhiPi
0x004f0a60:0x004f0ab2, _Z19POVMSStream_ReadIntPiPhS_
0x004f0ac0:0x004f0b52, _Z20POVMSStream_ReadLongPxPhPi
0x004f0b60:0x004f0bf9, _Z21POVMSStream_ReadFloatPfPhPi
0x004f0c00:0x004f0c52, _Z20POVMSStream_ReadTypePjPhPi
0x004f0c60:0x004f12c3, _Z16POVMSStream_ReadP9POVMSDataPhPi
0x004f12d0:0x004f12f7, _Z28POVMSStream_WriteDataOrderedPhS_Pii
0x004f1300:0x004f1321, _Z30POVMSStream_WriteDataUnorderedPhS_i
0x004f1330:0x004f138b, _Z23POVMSStream_WriteStringPKcPhPi
0x004f1390:0x004f13e1, _Z20POVMSStream_WriteIntiPhPi
0x004f13f0:0x004f1482, _Z21POVMSStream_WriteLongxPhPi
0x004f1490:0x004f150d, _Z22POVMSStream_WriteFloatfPhPi
0x004f1510:0x004f1561, _Z21POVMSStream_WriteTypejPhPi
0x004f1570:0x004f1f28, _Z17POVMSStream_WriteP9POVMSDataPhPi
0x004f1f30:0x004f2c1a, _Z16POVMSStream_SizeP9POVMSData
0x004f2c20:0x004f2da4, _Z16POVMSStream_DumpP8_IO_FILEPhi
0x004f2db0:0x004f2dfc, _Z17POVMSObject_ExistP9POVMSDataj
0x004f2e00:0x004f2e2f, _Z17POVMSObject_CountP9POVMSDataPi
0x004f2e30:0x004f2e5e, _Z16POVMSObject_FindP9POVMSDataj
0x004f2e60:0x004f2ea3, _Z21POVMSObject_DumpSpaceP8_IO_FILE
0x004f2eb0:0x004f31ec, _Z20POVMSObject_DumpAttrP8_IO_FILEP9POVMSData
0x004f31f0:0x004f3405, _Z16POVMSObject_DumpP8_IO_FILEP9POVMSData
0x004f3410:0x004f3590, _Z22POVMSObjectStream_SizeP9POVMSDataPi
0x004f3590:0x004f3be1, _Z22POVMSObjectStream_ReadP9POVMSDataPhPi
0x004f3bf0:0x004f45b6, _Z23POVMSObjectStream_WriteP9POVMSDataPhPi
0x004f45c0:0x004f45e3, _Z13POVMSAttr_NewP9POVMSData
0x004f45f0:0x004f4666, _Z13POVMSAttr_GetP9POVMSDatajPvPi
0x004f4670:0x004f472f, _Z13POVMSAttr_SetP9POVMSDatajPKvi
0x004f4730:0x004f4748, _Z14POVMSAttr_SizeP9POVMSDataPi
0x004f4750:0x004f4767, _Z14POVMSAttr_TypeP9POVMSDataPj
0x004f4770:0x004f4793, _Z17POVMSAttrList_NewP9POVMSData
0x004f47a0:0x004f4841, _Z20POVMSAttrList_AppendP9POVMSDataS0_
0x004f4850:0x004f4bcd, _Z19POVMSAttrList_ClearP9POVMSData
0x004f4bd0:0x004f4d74, _Z16POVMSAttr_DeleteP9POVMSData
0x004f4d80:0x004f5190, _Z20POVMSAttrList_DeleteP9POVMSData
0x004f5190:0x004f553d, _Z18POVMSObject_DeleteP9POVMSData.part.7
0x004f5540:0x004f5853, _Z18POVMSObject_DeleteP9POVMSData
0x004f5860:0x004f5c15, _Z20POVMSAttrList_RemoveP9POVMSData
0x004f5c20:0x004f5f62, _Z20POVMSAttrList_SetNthP9POVMSDataiS0_
0x004f5f70:0x004f633d, _Z15POVMSObject_SetP9POVMSDataS0_j.part.8
0x004f6340:0x004f640c, _Z25POVMSMsg_SetSourceAddressP9POVMSDataPv
0x004f6410:0x004f64dc, _Z30POVMSMsg_SetDestinationAddressP9POVMSDataPv
0x004f64e0:0x004f65ac, _Z24POVMSMsg_SetMessageClassP9POVMSDataj
0x004f65b0:0x004f667c, _Z29POVMSMsg_SetMessageIdentifierP9POVMSDataj
0x004f6680:0x004f675c, _Z15POVMSObject_NewP9POVMSDataj
0x004f6760:0x004f6998, _Z21POVMSMsg_SetupMessageP9POVMSDatajj
0x004f69a0:0x004f6d9b, _Z15POVMSObject_SetP9POVMSDataS0_j
0x004f6da0:0x004f7155, _Z23POVMSAttrList_RemoveNthP9POVMSDatai
0x004f7160:0x004f7493, _Z18POVMSObject_RemoveP9POVMSDataj
0x004f74a0:0x004f7a00, _Z18POVMSAttrList_CopyP9POVMSDataS0_
0x004f7a00:0x004f827f, _Z16POVMSObject_CopyP9POVMSDataS0_
0x004f8280:0x004f8378, _Z14POVMSAttr_CopyP9POVMSDataS0_
0x004f8380:0x004f8713, _Z30POVMSMsg_GetDestinationAddressP9POVMSDataPPv
0x004f8720:0x004f8ab3, _Z25POVMSMsg_GetSourceAddressP9POVMSDataPPv
0x004f8ac0:0x004f8e51, _Z29POVMSMsg_GetMessageIdentifierP9POVMSDataPj
0x004f8e60:0x004f91f1, _Z24POVMSMsg_GetMessageClassP9POVMSDataPj
0x004f9200:0x004f9a56, _Z17POVMSObject_MergeP9POVMSDataS0_
0x004f9a60:0x004f9ba2, _Z20POVMSAttrList_GetNthP9POVMSDataiS0_
0x004f9bb0:0x004f9cdf, _Z15POVMSObject_GetP9POVMSDataS0_j
0x004f9ce0:0x004fa37f, _Z13POVMS_ReceivePvP9POVMSDataS1_i.part.9
0x004fa380:0x004fa3a3, _Z13POVMS_ReceivePvP9POVMSDataS1_i
0x004fa3b0:0x004fa3d6, _Z19POVMSAttrList_CountP9POVMSDataPi
0x004fa3e0:0x004fa4ec, _Z19POVMSUtil_SetStringP9POVMSDatajPKc
0x004fa4f0:0x004fa5cc, _Z16POVMSUtil_SetIntP9POVMSDataji
0x004fa5d0:0x004fa6ac, _Z17POVMSUtil_SetLongP9POVMSDatajx
0x004fa6b0:0x004fa78c, _Z18POVMSUtil_SetFloatP9POVMSDatajf
0x004fa790:0x004fa86a, _Z17POVMSUtil_SetBoolP9POVMSDataji
0x004fa870:0x004fa94c, _Z17POVMSUtil_SetTypeP9POVMSDatajj
0x004fa950:0x004fac8a, _Z25POVMSUtil_GetStringLengthP9POVMSDatajPi
0x004fac90:0x004fb05c, _Z19POVMSUtil_GetStringP9POVMSDatajPcPi
0x004fb060:0x004fb3db, _Z16POVMSUtil_GetIntP9POVMSDatajPi
0x004fb3e0:0x004fb75b, _Z17POVMSUtil_GetLongP9POVMSDatajPx
0x004fb760:0x004fbb24, _Z18POVMSUtil_GetFloatP9POVMSDatajPf
0x004fbb30:0x004fbeea, _Z17POVMSUtil_GetBoolP9POVMSDatajPi
0x004fbef0:0x004fc271, _Z17POVMSUtil_GetTypeP9POVMSDatajPj
0x004fc280:0x004fc2a6, _Z19POVMSUtil_TempAllocPPvi
0x004fc2b0:0x004fc2ce, _Z18POVMSUtil_TempFreePv
0x004fc2d0:0x004fc307, _Z19POVMS_ReadFromStdinPi
0x004fc310:0x004fc3f9, _Z19POVMS_WriteToStdoutPvi
0x004fc400:0x004fc404, _Z32POVMS_Sys_QueueToAddress_DefaultP27POVMS_Sys_QueueNode_Default
0x004fc410:0x004fc414, _Z32POVMS_Sys_AddressToQueue_DefaultPv
0x004fc420:0x004fc455, _Z27POVMS_Sys_QueueOpen_Defaultv
0x004fc460:0x004fc4a2, _Z28POVMS_Sys_QueueClose_DefaultP27POVMS_Sys_QueueNode_Default
0x004fc4b0:0x004fc549, _Z30POVMS_Sys_QueueReceive_DefaultP27POVMS_Sys_QueueNode_DefaultPib
0x004fc550:0x004fc6e1, _Z27POVMS_Sys_QueueSend_DefaultP27POVMS_Sys_QueueNode_DefaultPvi
0x004fc6f0:0x004fd265, _Z10POVMS_SendPvP9POVMSDataS1_i
0x004fd270:0x004fd830, _Z21POVMS_ProcessMessagesPvi
0x004fd830:0x004fd832, _ZN15POVMS_ContainerD2Ev
0x004fd840:0x004fd845, _ZN15POVMS_ContainerD0Ev
0x004fd850:0x004fd885, _ZN15POVMS_AttributeD2Ev
0x004fd890:0x004fd8c5, _ZN10POVMS_ListD2Ev
0x004fd8d0:0x004fd905, _ZN12POVMS_ObjectD2Ev
0x004fd910:0x004fd959, _ZN15POVMS_AttributeD0Ev
0x004fd960:0x004fd9a9, _ZN10POVMS_ListD0Ev
0x004fd9b0:0x004fda57, _ZN21POVMS_MessageReceiverD2Ev
0x004fda60:0x004fdb0e, _ZN21POVMS_MessageReceiverD0Ev
0x004fdb10:0x004fdb59, _ZN12POVMS_ObjectD0Ev
0x004fdb60:0x004fdf64, _ZN21POVMS_MessageReceiver14ReceiveHandlerEP9POVMSDataS1_iPv
0x004fdf70:0x004fdf8e, _ZN15POVMS_ContainerC2Ev
0x004fdf90:0x004fdf94, _ZN15POVMS_Container4TypeEv
0x004fdfa0:0x004fdfa5, _ZN15POVMS_Container4SizeEv
0x004fdfb0:0x004fdfbb, _ZN15POVMS_Container6IsNullEv
0x004fdfc0:0x004fdfd7, _ZN15POVMS_Container10DetachDataEv
0x004fdfe0:0x004fe02a, _ZN15POVMS_AttributeC2Ev
0x004fe030:0x004fe0cc, _ZN15POVMS_AttributeC2EPKc
0x004fe0d0:0x004fe152, _ZN15POVMS_AttributeC2Ei
0x004fe160:0x004fe1e3, _ZN15POVMS_AttributeC2Ex
0x004fe1f0:0x004fe274, _ZN15POVMS_AttributeC2Ef
0x004fe280:0x004fe32b, _ZN15POVMS_AttributeC2Eb
0x004fe330:0x004fe3b2, _ZN15POVMS_AttributeC2Ej
0x004fe3c0:0x004fe3ed, _ZN15POVMS_AttributeC2ER9POVMSData
0x004fe3f0:0x004fe441, _ZN15POVMS_AttributeC2ERS_
0x004fe450:0x004fe4b0, _ZN15POVMS_AttributeaSERS_
0x004fe4b0:0x004fe4dd, _ZN15POVMS_Attribute3GetEjPvPi
0x004fe4e0:0x004fe50d, _ZN15POVMS_Attribute3SetEjPvi
0x004fe510:0x004fe55a, _ZN10POVMS_ListC2Ev
0x004fe560:0x004fe58d, _ZN10POVMS_ListC2ER9POVMSData
0x004fe590:0x004fe5e1, _ZN10POVMS_ListC2ERS_
0x004fe5f0:0x004fe650, _ZN10POVMS_ListaSERS_
0x004fe650:0x004fe6a4, _ZN10POVMS_List6AppendER15POVMS_Attribute
0x004fe6b0:0x004fe704, _ZN10POVMS_List6AppendERS_
0x004fe710:0x004fe764, _ZN10POVMS_List6AppendER12POVMS_Object
0x004fe770:0x004fe7ea, _ZN10POVMS_List6GetNthEiR15POVMS_Attribute
0x004fe7f0:0x004fe86a, _ZN10POVMS_List6GetNthEiRS_
0x004fe870:0x004fe8ea, _ZN10POVMS_List6GetNthEiR12POVMS_Object
0x004fe8f0:0x004fe944, _ZN10POVMS_List6SetNthEiR15POVMS_Attribute
0x004fe950:0x004fe9a4, _ZN10POVMS_List6SetNthEiRS_
0x004fe9b0:0x004fea04, _ZN10POVMS_List6SetNthEiR12POVMS_Object
0x004fea10:0x004fea3d, _ZN10POVMS_List9RemoveNthEi
0x004fea40:0x004fea6d, _ZN10POVMS_List5ClearEv
0x004fea70:0x004feaba, _ZN12POVMS_ObjectC2Ej
0x004feac0:0x004feaed, _ZN12POVMS_ObjectC2ER9POVMSData
0x004feaf0:0x004feb23, _ZN12POVMS_ObjectC2EP9POVMSData
0x004feb30:0x004feb81, _ZN12POVMS_ObjectC2ERS_
0x004feb90:0x004febf0, _ZN12POVMS_ObjectaSERS_
0x004febf0:0x004fec6a, _ZN12POVMS_Object3GetEjR15POVMS_Attribute
0x004fec70:0x004fecea, _ZN12POVMS_Object3GetEjR10POVMS_List
0x004fecf0:0x004fed6a, _ZN12POVMS_Object3GetEjRS_
0x004fed70:0x004fedc8, _ZN12POVMS_Object3SetEjR15POVMS_Attribute
0x004fedd0:0x004fee28, _ZN12POVMS_Object3SetEjR10POVMS_List
0x004fee30:0x004fee88, _ZN12POVMS_Object3SetEjRS_
0x004fee90:0x004feebd, _ZN12POVMS_Object6RemoveEj
0x004feec0:0x004feed7, _ZN12POVMS_Object5ExistEj
0x004feee0:0x004fef14, _ZN12POVMS_Object5MergeERS_
0x004fef20:0x004fef25, _ZNK12POVMS_ObjectdeEv
0x004fef30:0x004fef35, _ZNK12POVMS_ObjectptEv
0x004fef40:0x004ff009, _ZN12POVMS_ObjectclEv
0x004ff010:0x004ff03d, _ZN12POVMS_Object9SetStringEjPKc
0x004ff040:0x004ff06d, _ZN12POVMS_Object6SetIntEji
0x004ff070:0x004ff09d, _ZN12POVMS_Object7SetLongEjx
0x004ff0a0:0x004ff0cd, _ZN12POVMS_Object8SetFloatEjf
0x004ff0d0:0x004ff0fd, _ZN12POVMS_Object7SetBoolEji
0x004ff100:0x004ff12d, _ZN12POVMS_Object7SetTypeEjj
0x004ff130:0x004ff19b, _ZN12POVMS_Object15GetStringLengthEj
0x004ff1a0:0x004ff1e2, _ZN12POVMS_Object9GetStringEjPci
0x004ff1f0:0x004ff253, _ZN12POVMS_Object6GetIntEj
0x004ff260:0x004ff2c1, _ZN12POVMS_Object7GetLongEj
0x004ff2d0:0x004ff335, _ZN12POVMS_Object8GetFloatEj
0x004ff340:0x004ff3a3, _ZN12POVMS_Object7GetBoolEj
0x004ff3b0:0x004ff413, _ZN12POVMS_Object7GetTypeEj
0x004ff420:0x004ff53e, _ZN12POVMS_Object10ReadHeaderEPhRi
0x004ff540:0x004ff592, _ZN12POVMS_Object10ReadObjectEPhi
0x004ff5a0:0x004ff658, _ZN12POVMS_Object11WriteHeaderEPhRi
0x004ff660:0x004ff68f, _ZN12POVMS_Object11WriteObjectEPhi
0x004ff690:0x004ff73f, _ZN13POVMS_MessageC2Ejjj
0x004ff740:0x004ff76d, _ZN13POVMS_MessageC2ER9POVMSData
0x004ff770:0x004ff7a9, _ZN13POVMS_MessageC2EP9POVMSData
0x004ff7b0:0x004ff7de, _ZN13POVMS_MessageC2ERS_
0x004ff7e0:0x004ff840, _ZN13POVMS_MessageaSERS_
0x004ff840:0x004ff8a3, _ZN13POVMS_Message8GetClassEv
0x004ff8b0:0x004ff913, _ZN13POVMS_Message13GetIdentifierEv
0x004ff920:0x004ff981, _ZN13POVMS_Message16GetSourceAddressEv
0x004ff990:0x004ff9f1, _ZN13POVMS_Message21GetDestinationAddressEv
0x004ffa00:0x004ffa2d, _ZN13POVMS_Message21SetDestinationAddressEPv
0x004ffa30:0x004ffa44, _ZN21POVMS_MessageReceiverC2EPv
0x004ffa50:0x004ffb26, _ZN21POVMS_MessageReceiver6RemoveEjj
0x004ffb30:0x004ffbdd, _ZN21POVMS_MessageReceiver12AddNodeFrontEjjPNS_9HandlerOOEPNS_7HandlerE
0x004ffbe0:0x004ffcc1, _ZN21POVMS_MessageReceiver11AddNodeBackEjjPNS_9HandlerOOEPNS_7HandlerE
0x004ffcd0:0x004ffd66, _ZN21POVMS_MessageReceiver10RemoveNodeEPNS_11HandlerNodeE
0x004ffd70:0x004ffdda, _Z17POVMS_SendMessagePvR13POVMS_MessagePS0_i
0x004ffde0:0x004ffe00, _ZN21POVMS_MessageReceiver17FunctionHandlerOO4CallER13POVMS_MessageS2_i
0x004ffe00:0x004ffe20, _ZN21POVMS_MessageReceiver15FunctionHandler4CallEP9POVMSDataS2_i
0x004ffe20:0x004ffe55, _ZN13POVMS_MessageD2Ev
0x004ffe60:0x004ffea9, _ZN13POVMS_MessageD0Ev
0x004ffeb0:0x004ffeb3, _ZN8pov_base14ProcessOptions24ReadSpecialSwitchHandlerEPNS0_16Cmd_Parser_TableEPcP9POVMSDatab
0x004ffec0:0x004ffec3, _ZN8pov_base14ProcessOptions25WriteSpecialOptionHandlerEPNS0_16INI_Parser_TableEP9POVMSDataPNS_11OTextStreamE
0x004ffed0:0x004ffed6, _ZN8pov_base14ProcessOptions17WriteOptionFilterEPNS0_16INI_Parser_TableE
0x004ffee0:0x004ffee3, _ZN8pov_base14ProcessOptions20ProcessUnknownSwitchEPcS1_P9POVMSData
0x004ffef0:0x004ffef3, _ZN8pov_base14ProcessOptions20ProcessUnknownStringEPcP9POVMSData
0x004fff00:0x0050000e, _ZN8pov_base14ProcessOptions10WriteErrorEPKcz
0x00500010:0x00500129, _ZN8pov_base14ProcessOptions12ParseErrorAtEPNS_11ITextStreamEPKcz
0x00500130:0x00500140, _ZN8pov_base14ProcessOptionsC2EPNS0_16INI_Parser_TableEPNS0_16Cmd_Parser_TableE
0x00500140:0x00500142, _ZN8pov_base14ProcessOptionsD2Ev
0x00500150:0x005003fc, _ZN8pov_base14ProcessOptions9WriteFileEPNS_11OTextStreamEP9POVMSData
0x00500400:0x005006de, _ZN8pov_base14ProcessOptions9WriteFileEPKcP9POVMSData
0x005006e0:0x00500905, _ZN8pov_base14ProcessOptions17Output_INI_OptionEPNS0_16INI_Parser_TableEP9POVMSDataPNS_11OTextStreamE
0x00500910:0x005009e7, _ZN8pov_base14ProcessOptions23Parse_INI_SpecificationEPKcRPcS4_
0x005009f0:0x00500a77, _ZN8pov_base14ProcessOptions20Parse_INI_Skip_SpaceEPNS_11ITextStreamEb
0x00500a80:0x00500aef, _ZN8pov_base14ProcessOptions19Parse_INI_Skip_LineEPNS_11ITextStreamE
0x00500af0:0x00500c41, _ZN8pov_base14ProcessOptions26Parse_INI_String_SmartmodeEPNS_11ITextStreamE
0x00500c50:0x00500d99, _ZN8pov_base14ProcessOptions16Parse_INI_StringEPNS_11ITextStreamEib
0x00500da0:0x00501003, _ZN8pov_base14ProcessOptions16Parse_INI_StringEPNS_11ITextStreamEib.constprop.6
0x00501010:0x0050104a, _ZN8pov_base14ProcessOptions19Parse_CL_Skip_SpaceERPKc
0x00501050:0x00501192, _ZN8pov_base14ProcessOptions15Parse_CL_StringERPKci
0x005011a0:0x005011f0, _ZN8pov_base14ProcessOptions7MatchesEPKcS2_
0x005011f0:0x005012ce, _ZN8pov_base14ProcessOptions6IsTrueEPKc
0x005012d0:0x00501467, _ZN8pov_base14ProcessOptions18Process_INI_OptionEPNS0_16INI_Parser_TableEPcP9POVMSData
0x00501470:0x0050178a, _ZN8pov_base14ProcessOptions16Parse_INI_OptionEPNS_11ITextStreamEP9POVMSData
0x00501790:0x00501b14, _ZN8pov_base14ProcessOptions15Parse_CL_OptionERPKcP9POVMSDatab
0x00501b20:0x00501cff, _ZN8pov_base14ProcessOptions14Process_SwitchEPNS0_16Cmd_Parser_TableEPcP9POVMSDatab
0x00501d00:0x00501e90, _ZN8pov_base14ProcessOptions16Parse_INI_SwitchEPNS_11ITextStreamEiP9POVMSData
0x00501e90:0x00502372, _ZN8pov_base14ProcessOptions9ParseFileEPKcP9POVMSData
0x00502380:0x005027c6, _ZN8pov_base14ProcessOptions15Parse_CL_SwitchERPKciP9POVMSDatab
0x005027d0:0x00502bed, _ZN8pov_base14ProcessOptions11ParseStringEPKcP9POVMSDatab
0x00502bf0:0x00502cce, _ZN8pov_base14ProcessOptions7IsFalseEPKc
0x00502cd0:0x00502d50, _ZN8pov_base11pov_stricmpEPKcS1_
0x00502d50:0x00502e2a, _ZN8pov_base12pov_tsprintfEPKcz
0x00502e30:0x00502e72, _ZN8pov_base11ITextStreamD2Ev
0x00502e80:0x00502eba, _ZN8pov_base11OTextStreamD2Ev
0x00502ec0:0x00502ef9, _ZN8pov_base11OTextStreamD0Ev
0x00502f00:0x00502f3f, _ZN8pov_base11ITextStreamD0Ev
0x00502f40:0x00503112, _ZN8pov_base11ITextStreamC2EPKcj
0x00503120:0x005032c0, _ZN8pov_base11ITextStreamC2EPKcPNS_7IStreamE
0x005032c0:0x005034d4, _ZN8pov_base11ITextStream7getcharEv
0x005034e0:0x005034f8, _ZN8pov_base11ITextStream9ungetcharEi
0x00503500:0x00503548, _ZN8pov_base11ITextStream3eofEv
0x00503550:0x0050368a, _ZN8pov_base11ITextStream5seekgENS0_7FilePosE
0x00503690:0x005036bb, _ZN8pov_base11ITextStream5tellgEv
0x005036c0:0x00503774, _ZN8pov_base11ITextStream12RefillBufferEv
0x00503780:0x005037f8, _ZN8pov_base11OTextStreamC2EPKcjb
0x00503800:0x0050386b, _ZN8pov_base11OTextStreamC2EPKcPNS_7OStreamE
0x00503870:0x0050389c, _ZN8pov_base11OTextStream7putcharEi
0x005038a0:0x005039ab, _ZN8pov_base11OTextStream6printfEPKcz
0x005039b0:0x005039b2, _ZN8pov_base16TextStreamBuffer9rawoutputEPKcj
0x005039c0:0x005039e2, _ZN8pov_base16TextStreamBufferD2Ev
0x005039f0:0x00503a1b, _ZN8pov_base16TextStreamBufferD0Ev
0x00503a20:0x00503a62, _ZN8pov_base16TextStreamBuffer10lineoutputEPKcj
0x00503a70:0x00503ac1, _ZN8pov_base16TextStreamBufferC2Emj
0x00503ad0:0x00503c9a, _ZN8pov_base16TextStreamBuffer9lineflushEv
0x00503ca0:0x00503d5d, _ZN8pov_base16TextStreamBuffer5flushEv
0x00503d60:0x00503efe, _ZN8pov_base16TextStreamBuffer11directflushEPKcj
0x00503f00:0x00504011, _ZN8pov_base16TextStreamBuffer6printfEPKcz
0x00504020:0x0050402f, _ZN8pov_base16TextStreamBuffer5printEPKc
0x00504030:0x0050403f, _ZN8pov_base16TextStreamBuffer4putsEPKc
0x00504040:0x0050404e, _ZN8pov_base16TextStreamBuffer4putcEi
0x00504050:0x005042ad, _ZN8pov_base16TextStreamBuffer9printfileEP8_IO_FILEi
0x005042b0:0x00504313, _ZN8pov_base16TextStreamBuffer9printfileEPKcmi
0x00504320:0x00504322, _ZN8pov_base19DefaultPlatformBaseD2Ev
0x00504330:0x00504335, _ZN8pov_base19DefaultPlatformBaseD0Ev
0x00504340:0x0050437c, _ZN8pov_base19DefaultPlatformBase13CreateIStreamEj
0x00504380:0x005043bc, _ZN8pov_base19DefaultPlatformBase13CreateOStreamEj
0x005043c0:0x005043cf, _ZN8pov_base19DefaultPlatformBaseC2Ev
0x005043d0:0x0050441b, _ZN12pov_frontend21DefaultRenderFrontend12CloseStreamsEv
0x00504420:0x005045cd, _ZN12pov_frontend21DefaultRenderFrontend11OpenStreamsEb
0x005045d0:0x00504610, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferD2Ev
0x00504610:0x00504669, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBuffer10lineoutputEPKcj
0x00504670:0x00504729, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBuffer12directoutputEPKcj
0x00504730:0x00504778, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferD0Ev
0x00504780:0x005047fb, _ZN12pov_frontend21DefaultRenderFrontendD0Ev
0x00504800:0x00504873, _ZN12pov_frontend21DefaultRenderFrontendD2Ev
0x00504880:0x005048b9, _ZN12pov_frontend21DefaultRenderFrontendC2EPvS1_
0x005048c0:0x005049cc, _ZN12pov_frontend21DefaultRenderFrontend12BannerPrintfEPKcz
0x005049d0:0x005049d7, _ZN12pov_frontend21DefaultRenderFrontend11BannerFlushEv
0x005049e0:0x005050a5, _ZN12pov_frontend21DefaultRenderFrontend10PrintUsageEi
0x005050b0:0x005050d9, _ZN12pov_frontend21DefaultRenderFrontend16PrintHelpScreensEv
