0x00402520:0x00402540, _ZN21POVMS_MessageReceiver17FunctionHandlerOO4CallER13POVMS_MessageS2_i.part.0
0x004a8d30:0x004a8e01, _ZN3povL18Translate_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a8e10:0x004a8e9b, _ZN3povL25Transform_Smooth_TriangleEPNS_13Object_StructEPNS_16Transform_StructE.part.4
0x004a8ea0:0x004a8eb5, _ZN3povL25Transform_Smooth_TriangleEPNS_13Object_StructEPNS_16Transform_StructE
0x004a8ec0:0x004a8ed2, _ZN3povL22Rotate_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a8ee0:0x004a91c9, _ZN3povL21Scale_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a91d0:0x004a92a4, _ZN3povL25Translate_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a92b0:0x004a9475, _ZN3pov18Calculate_Smooth_TEPdS0_S0_S0_
0x004a9480:0x004a949e, _ZN3povL10TTF_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004a94a0:0x004a94a5, _ZN3povL10Invert_TTFEPNS_13Object_StructE
0x004a94b0:0x004a94d0, _ZN3povL11Destroy_TTFEPNS_13Object_StructE
0x004a94d0:0x004a95e3, _ZN3povL10Create_TTFEv
0x004a95f0:0x004a9637, _ZN3povL8Copy_TTFEPNS_13Object_StructE
0x004a9640:0x004a9811, _ZN3povL12OpenFontFileEPc
0x004a9820:0x004a98fd, _ZN3povL9readULONGEPN8pov_base7IStreamEiPKc.constprop.11
0x004a9900:0x004a9aac, _ZN3povL8readLONGEPN8pov_base7IStreamEiPKc.constprop.12
0x004a9ab0:0x004a9b73, _ZN3povL9readSHORTEPN8pov_base7IStreamEiPKc.constprop.13
0x004a9b80:0x004a9bfd, _ZN3povL10readUSHORTEPN8pov_base7IStreamEiPKc.constprop.14
0x004a9c00:0x004aa6df, _ZN3povL19ExtractGlyphOutlineEPNS_18FontFileInfoStructEPjj
0x004aa6e0:0x004aa86f, _ZN3povL10solve_quadEPdS0_dd.constprop.15
0x004aa870:0x004aac68, _ZN3povL12Inside_GlyphEddPNS_11GlyphStructE.isra.1
0x004aac70:0x004aad0a, _ZN3povL10Inside_TTFEPdPNS_13Object_StructE
0x004aad10:0x004abeb5, _ZN3povL21All_TTF_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004abec0:0x004ac168, _ZN3pov12FreeFontInfoEv
0x004ac170:0x004ac233, _ZN3pov16Compute_TTF_BBoxEPNS_19TrueTypeFont_StructE
0x004ac240:0x004ac256, _ZN3povL13Transform_TTFEPNS_13Object_StructEPNS_16Transform_StructE
0x004ac260:0x004ac279, _ZN3povL9Scale_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ac280:0x004ac282, _ZN3povL10Rotate_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ac290:0x004ac292, _ZN3povL13Translate_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ac2a0:0x004ad9f7, _ZN3pov13ProcessNewTTFEPNS_13Object_StructEPcPtdPd
0x004ada00:0x004ada05, _ZN3pov8pattern1EPdPNS_14Pattern_StructE
0x004ada10:0x004ada15, _ZN3pov8pattern2EPdPNS_14Pattern_StructE
0x004ada20:0x004ada25, _ZN3pov8pattern3EPdPNS_14Pattern_StructE
0x004ada30:0x004ada32, _ZN3pov6bumpy1EPdPNS_14Tnormal_StructES0_
0x004ada40:0x004ada42, _ZN3pov6bumpy2EPdPNS_14Tnormal_StructES0_
0x004ada50:0x004ada52, _ZN3pov6bumpy3EPdPNS_14Tnormal_StructES0_
0x004ada60:0x004adab2, _ZN3pov20POV_Std_Display_InitEii
0x004adac0:0x004adb0b, _ZN3pov24POV_Std_Display_FinishedEv
0x004adb10:0x004adb12, _ZN3pov21POV_Std_Display_CloseEv
0x004adb20:0x004adb87, _ZN3pov20POV_Std_Display_PlotEiijjjj
0x004adb90:0x004adc57, _ZN3pov25POV_Std_Display_Plot_RectEiiiijjjj
0x004adc60:0x004ade5b, _ZN3pov24POV_Std_Display_Plot_BoxEiiiijjjj
0x004ade60:0x004ade62, _ZN3pov21DebugTextStreamBuffer12directoutputEPKcj
0x004ade70:0x004ade7c, _ZN3pov21DebugTextStreamBufferD2Ev
0x004ade80:0x004ade99, _ZN3pov21DebugTextStreamBufferD0Ev
0x004adea0:0x004adf56, _ZN3pov21DebugTextStreamBuffer10lineoutputEPKcj
0x004adf60:0x004adf7c, _ZN3pov21DebugTextStreamBufferC2Ev
0x004adf80:0x004adf8a, _ZN3pov23FlushDebugMessageBufferEv
0x004adf90:0x004ae0a8, _ZN3pov10Debug_InfoEPKcz
0x004ae0b0:0x004ae307, _ZN3pov7WarningEjPKcz
0x004ae310:0x004ae57c, _ZN3pov9WarningAtEjPKclmS1_z
0x004ae580:0x004ae7d7, _ZN3pov13PossibleErrorEPKcz
0x004ae7e0:0x004ae802, _ZN3pov13CleanupStringEPc
0x004ae810:0x004ae83c, _ZN3pov14init_shelloutsEv
0x004ae840:0x004aec3f, _ZN3pov12pov_shelloutENS_9shelltypeE
0x004aec40:0x004aeeb8, _ZN3pov5ErrorEPKcz
0x004aeec0:0x004af10e, _ZN3pov7ErrorAtEPKclmS1_z
0x004af110:0x004af193, _ZN3povL15transform_pointEPd
0x004af1a0:0x004af3a1, _ZN3povL21project_raw_rectangleEPNS_14Project_StructEPdS2_S2_S2_Pi
0x004af3b0:0x004af8c7, _ZN3povL12project_bboxEPNS_14Project_StructEPA3_dPi
0x004af8d0:0x004afa3a, _ZN3povL15draw_projectionEPNS_14Project_StructEiPiS2_
0x004afa40:0x004afad6, _ZN3povL10draw_vistaEPNS_24Project_Tree_Node_StructEPiS2_
0x004afae0:0x004afe8a, _ZN3povL23project_smooth_triangleEPNS_14Project_StructEPNS_13Object_StructEPi
0x004afe90:0x004b087b, _ZN3povL21project_bounding_slabEPNS_14Project_StructEPPNS_24Project_Tree_Node_StructEPNS_16BBox_Tree_StructE
0x004b0880:0x004b09dd, _ZN3pov16Prune_Vista_TreeEi
0x004b09e0:0x004b0da9, _ZN3pov17Trace_Primary_RayEPNS_10Ray_StructEPfdi
0x004b0db0:0x004b0fc2, _ZN3pov18Build_Vista_BufferEv
0x004b0fd0:0x004b0fff, _ZN3pov20Destroy_Vista_BufferEv
0x004b1000:0x004b105f, _ZN3pov17Draw_Vista_BufferEv
0x004b1060:0x004b10c1, _ZN3pov24Initialize_VLBuffer_CodeEv
0x004b10d0:0x004b111c, _ZN3pov26Reinitialize_VLBuffer_CodeEv
0x004b1130:0x004b11a8, _ZN3pov26Deinitialize_VLBuffer_CodeEv
0x004b11b0:0x004b1d33, _ZN3pov12Clip_PolygonEPA3_dPiPKdS4_S4_S4_dddd
0x004b1d40:0x004b1dc1, _ZN3pov20Destroy_Project_TreeEPNS_24Project_Tree_Node_StructE
0x004b1dd0:0x004b2e1e, _ZN3pov11Warp_EPointEPdS0_PNS_14Pattern_StructE
0x004b2e20:0x004b2f8f, _ZN3pov11Warp_NormalEPdS0_PNS_14Pattern_StructEi
0x004b2f90:0x004b3127, _ZN3pov13UnWarp_NormalEPdS0_PNS_14Pattern_StructEi
0x004b3130:0x004b345e, _ZN3pov11Create_WarpEi
0x004b3460:0x004b348e, _ZN3pov13Destroy_WarpsEPNS_12Warps_StructE
0x004b3490:0x004b363f, _ZN3pov10Copy_WarpsEPNS_12Warps_StructE
0x004b3640:0x004b3665, _ZN8pov_base6IOBase5closeEv
0x004b3670:0x004b368a, _ZN8pov_base6IOBaseD2Ev
0x004b3690:0x004b36b2, _ZN8pov_base6IOBaseD0Ev
0x004b36c0:0x004b36da, _ZN8pov_base7IStreamD2Ev
0x004b36e0:0x004b3702, _ZN8pov_base7IStreamD0Ev
0x004b3710:0x004b372a, _ZN8pov_base7OStreamD2Ev
0x004b3730:0x004b3752, _ZN8pov_base7OStreamD0Ev
0x004b3760:0x004b3782, _ZN8pov_base6IOBase4readEPvm.part.1
0x004b3790:0x004b3953, _ZN8pov_base6IOBase4openEPKcj
0x004b3960:0x004b397a, _ZN8pov_base6IOBaseC2Ejj
0x004b3980:0x004b3997, _ZN8pov_base6IOBase5flushEv
0x004b39a0:0x004b39b9, _ZN8pov_base6IOBase4readEPvm
0x004b39c0:0x004b39f9, _ZN8pov_base6IOBase5writeEPvm
0x004b3a00:0x004b3a1e, _ZN8pov_base6IOBase5seekgEmj
0x004b3a20:0x004b3a3e, _ZN8pov_base7IStreamC2Ej
0x004b3a40:0x004b3a88, _ZN8pov_base7IStream10Read_ShortEv
0x004b3a90:0x004b3ad7, _ZN8pov_base7IStream8Read_IntEv
0x004b3ae0:0x004b3b25, _ZN8pov_base7IStream9Read_LongEv
0x004b3b30:0x004b3b5c, _ZN8pov_base7IStream11UnRead_ByteEi
0x004b3b60:0x004b3c10, _ZN8pov_base7IStream7getlineEPcm
0x004b3c10:0x004b3c2e, _ZN8pov_base7OStreamC2Ej
0x004b3c30:0x004b3d90, _ZN8pov_base7OStream6printfEPKcz
0x004b3d90:0x004b3df0, _ZN8pov_base11New_IStreamEPKcj
0x004b3df0:0x004b3e50, _ZN8pov_base11New_OStreamEPKcjb
0x004b3e50:0x004b3ea1, _ZN8pov_base13Has_ExtensionEPKc
0x004b3eb0:0x004b3f26, _ZN8pov_base10Split_PathEPcS0_S0_
0x004b3f30:0x004b3f57, _ZN8pov_base10File_ExistEPKc
0x004b3f60:0x004b3f8c, _Z20POVMS_AssertFunctioniPKcS0_i.part.0
0x004b3f90:0x004b3fb1, _Z19POVMSStream_ReadIntPiPhS_.part.2
0x004b3fc0:0x004b3fe1, _Z20POVMSStream_ReadTypePjPhPi.part.4
0x004b3ff0:0x004b40c3, _Z19POVMS_WriteToStdoutPvi.part.12
0x004b40d0:0x004b4106, _Z23POVMS_GetContextAddressPvPS_
0x004b4110:0x004b412a, _Z20POVMS_AssertFunctioniPKcS0_i
0x004b4130:0x004b41ac, _Z27POVMS_AddReceiveHandlerNodeP16POVMSContextData
0x004b41b0:0x004b421d, _Z21POVMS_InstallReceiverPvPFiP9POVMSDataS1_iS_EjjS_
0x004b4220:0x004b4262, _Z30POVMS_RemoveReceiveHandlerNodeP16POVMSContextDataP23POVMSReceiveHandlerNode
0x004b4270:0x004b42b7, _Z20POVMS_RemoveReceiverPvjj
0x004b42c0:0x004b42e5, _Z28POVMS_FindReceiveHandlerNodeP16POVMSContextDatajj
0x004b42f0:0x004b4481, _Z16POVMSStream_Initv
0x004b4490:0x004b4546, _Z17POVMS_OpenContextPPv
0x004b4550:0x004b4592, _Z27POVMSStream_BuildOrderTablePhS_Pii
0x004b45a0:0x004b45dc, _Z22POVMSStream_ReadStringPcPhiPi
0x004b45e0:0x004b45f3, _Z19POVMSStream_ReadIntPiPhS_
0x004b4600:0x004b4632, _Z20POVMSStream_ReadLongPxPhPi
0x004b4640:0x004b46b9, _Z21POVMSStream_ReadFloatPfPhPi
0x004b46c0:0x004b46d3, _Z20POVMSStream_ReadTypePjPhPi
0x004b46e0:0x004b4b30, _Z16POVMSStream_ReadP9POVMSDataPhPi
0x004b4b30:0x004b4b57, _Z28POVMSStream_WriteDataOrderedPhS_Pii
0x004b4b60:0x004b4b62, _Z27POVMSStream_ReadDataOrderedPhS_Pii
0x004b4b70:0x004b4b91, _Z30POVMSStream_WriteDataUnorderedPhS_i
0x004b4ba0:0x004b4ba2, _Z29POVMSStream_ReadDataUnorderedPhS_i
0x004b4bb0:0x004b4c0b, _Z23POVMSStream_WriteStringPKcPhPi
0x004b4c10:0x004b4c4a, _Z20POVMSStream_WriteIntiPhPi
0x004b4c50:0x004b4c95, _Z21POVMSStream_WriteLongxPhPi
0x004b4ca0:0x004b4cf8, _Z22POVMSStream_WriteFloatfPhPi
0x004b4d00:0x004b4d3e, _Z21POVMSStream_WriteTypejPhPi
0x004b4d40:0x004b5438, _Z17POVMSStream_WriteP9POVMSDataPhPi
0x004b5440:0x004b55c7, _Z16POVMSStream_SizeP9POVMSData
0x004b55d0:0x004b575c, _Z16POVMSStream_DumpP8_IO_FILEPhi
0x004b5760:0x004b57ac, _Z17POVMSObject_ExistP9POVMSDataj
0x004b57b0:0x004b57df, _Z17POVMSObject_CountP9POVMSDataPi
0x004b57e0:0x004b580e, _Z16POVMSObject_FindP9POVMSDataj
0x004b5810:0x004b5853, _Z21POVMSObject_DumpSpaceP8_IO_FILE
0x004b5860:0x004b5b9c, _Z20POVMSObject_DumpAttrP8_IO_FILEP9POVMSData
0x004b5ba0:0x004b5db5, _Z16POVMSObject_DumpP8_IO_FILEP9POVMSData
0x004b5dc0:0x004b5df6, _Z22POVMSObjectStream_SizeP9POVMSDataPi
0x004b5e00:0x004b5e3e, _Z22POVMSObjectStream_ReadP9POVMSDataPhPi
0x004b5e40:0x004b5e7e, _Z23POVMSObjectStream_WriteP9POVMSDataPhPi
0x004b5e80:0x004b5ea3, _Z13POVMSAttr_NewP9POVMSData
0x004b5eb0:0x004b5f26, _Z13POVMSAttr_GetP9POVMSDatajPvPi
0x004b5f30:0x004b5fe6, _Z13POVMSAttr_SetP9POVMSDatajPKvi
0x004b5ff0:0x004b6008, _Z14POVMSAttr_SizeP9POVMSDataPi
0x004b6010:0x004b6027, _Z14POVMSAttr_TypeP9POVMSDataPj
0x004b6030:0x004b6053, _Z17POVMSAttrList_NewP9POVMSData
0x004b6060:0x004b60fe, _Z20POVMSAttrList_AppendP9POVMSDataS0_
0x004b6100:0x004b61bd, _Z19POVMSAttrList_ClearP9POVMSData
0x004b61c0:0x004b61f4, _Z20POVMSAttrList_DeleteP9POVMSData
0x004b6200:0x004b626d, _Z16POVMSAttr_DeleteP9POVMSData
0x004b6270:0x004b62ce, _Z18POVMSObject_DeleteP9POVMSData.part.7
0x004b62d0:0x004b62ec, _Z18POVMSObject_DeleteP9POVMSData
0x004b62f0:0x004b6438, _Z15POVMSObject_SetP9POVMSDataS0_j.part.8
0x004b6440:0x004b6476, _Z15POVMSObject_SetP9POVMSDataS0_j
0x004b6480:0x004b651c, _Z25POVMSMsg_SetSourceAddressP9POVMSDataPv
0x004b6520:0x004b65bc, _Z30POVMSMsg_SetDestinationAddressP9POVMSDataPv
0x004b65c0:0x004b6698, _Z18POVMSObject_RemoveP9POVMSDataj
0x004b66a0:0x004b6722, _Z20POVMSAttrList_SetNthP9POVMSDataiS0_
0x004b6730:0x004b6818, _Z23POVMSAttrList_RemoveNthP9POVMSDatai
0x004b6820:0x004b6856, _Z20POVMSAttrList_RemoveP9POVMSData
0x004b6860:0x004b6886, _Z19POVMSAttrList_CountP9POVMSDataPi
0x004b6890:0x004b693c, _Z19POVMSUtil_SetStringP9POVMSDatajPKc
0x004b6940:0x004b69dc, _Z16POVMSUtil_SetIntP9POVMSDataji
0x004b69e0:0x004b6a7c, _Z17POVMSUtil_SetLongP9POVMSDatajx
0x004b6a80:0x004b6b1c, _Z18POVMSUtil_SetFloatP9POVMSDatajf
0x004b6b20:0x004b6bc0, _Z17POVMSUtil_SetBoolP9POVMSDataji
0x004b6bc0:0x004b6c5c, _Z17POVMSUtil_SetTypeP9POVMSDatajj
0x004b6c60:0x004b6c7e, _Z24POVMSMsg_SetMessageClassP9POVMSDataj
0x004b6c80:0x004b6c9e, _Z29POVMSMsg_SetMessageIdentifierP9POVMSDataj
0x004b6ca0:0x004b6d06, _Z21POVMSMsg_SetupMessageP9POVMSDatajj
0x004b6d10:0x004b6d46, _Z15POVMSObject_NewP9POVMSDataj
0x004b6d50:0x004b6dd4, _Z17POVMSUtil_GetTypeP9POVMSDatajPj
0x004b6de0:0x004b6ef3, _Z13POVMS_ReceivePvP9POVMSDataS1_i.part.9
0x004b6f00:0x004b6f23, _Z13POVMS_ReceivePvP9POVMSDataS1_i
0x004b6f30:0x004b6f56, _Z24POVMSMsg_GetMessageClassP9POVMSDataPj
0x004b6f60:0x004b6f86, _Z29POVMSMsg_GetMessageIdentifierP9POVMSDataPj
0x004b6f90:0x004b70e2, _Z16POVMSObject_CopyP9POVMSDataS0_
0x004b70f0:0x004b71c0, _Z14POVMSAttr_CopyP9POVMSDataS0_
0x004b71c0:0x004b7211, _Z15POVMSObject_GetP9POVMSDataS0_j.part.11
0x004b7220:0x004b7249, _Z15POVMSObject_GetP9POVMSDataS0_j
0x004b7250:0x004b72f3, _Z25POVMSMsg_GetSourceAddressP9POVMSDataPPv
0x004b7300:0x004b73a3, _Z30POVMSMsg_GetDestinationAddressP9POVMSDataPPv
0x004b73b0:0x004b7441, _Z25POVMSUtil_GetStringLengthP9POVMSDatajPi
0x004b7450:0x004b74f3, _Z19POVMSUtil_GetStringP9POVMSDatajPcPi
0x004b7500:0x004b75a3, _Z16POVMSUtil_GetIntP9POVMSDatajPi
0x004b75b0:0x004b7653, _Z17POVMSUtil_GetLongP9POVMSDatajPx
0x004b7660:0x004b7746, _Z18POVMSUtil_GetFloatP9POVMSDatajPf
0x004b7750:0x004b7819, _Z17POVMSUtil_GetBoolP9POVMSDatajPi
0x004b7820:0x004b79c8, _Z18POVMSAttrList_CopyP9POVMSDataS0_
0x004b79d0:0x004b7a26, _Z20POVMSAttrList_GetNthP9POVMSDataiS0_
0x004b7a30:0x004b7b5d, _Z17POVMSObject_MergeP9POVMSDataS0_
0x004b7b60:0x004b7b86, _Z19POVMSUtil_TempAllocPPvi
0x004b7b90:0x004b7bae, _Z18POVMSUtil_TempFreePv
0x004b7bb0:0x004b7be7, _Z19POVMS_ReadFromStdinPi
0x004b7bf0:0x004b7c0b, _Z19POVMS_WriteToStdoutPvi
0x004b7c10:0x004b7c14, _Z32POVMS_Sys_QueueToAddress_DefaultP27POVMS_Sys_QueueNode_Default
0x004b7c20:0x004b7c24, _Z32POVMS_Sys_AddressToQueue_DefaultPv
0x004b7c30:0x004b7c65, _Z27POVMS_Sys_QueueOpen_Defaultv
0x004b7c70:0x004b7cb2, _Z28POVMS_Sys_QueueClose_DefaultP27POVMS_Sys_QueueNode_Default
0x004b7cc0:0x004b7d1c, _Z18POVMS_CloseContextPv
0x004b7d20:0x004b7db9, _Z30POVMS_Sys_QueueReceive_DefaultP27POVMS_Sys_QueueNode_DefaultPib
0x004b7dc0:0x004b7e8d, _Z27POVMS_Sys_QueueSend_DefaultP27POVMS_Sys_QueueNode_DefaultPvi
0x004b7e90:0x004b82e1, _Z10POVMS_SendPvP9POVMSDataS1_i
0x004b82f0:0x004b8763, _Z21POVMS_ProcessMessagesPvi
0x004b8770:0x004b8772, _ZN15POVMS_ContainerD2Ev
0x004b8780:0x004b8785, _ZN15POVMS_ContainerD0Ev
0x004b8790:0x004b87c5, _ZN15POVMS_AttributeD2Ev
0x004b87d0:0x004b87e2, _ZN15POVMS_AttributeD0Ev
0x004b87f0:0x004b8825, _ZN10POVMS_ListD2Ev
0x004b8830:0x004b8842, _ZN10POVMS_ListD0Ev
0x004b8850:0x004b8885, _ZN12POVMS_ObjectD2Ev
0x004b8890:0x004b88a2, _ZN12POVMS_ObjectD0Ev
0x004b88b0:0x004b88ce, _ZN15POVMS_ContainerC2Ev
0x004b88d0:0x004b88d4, _ZN15POVMS_Container4TypeEv
0x004b88e0:0x004b88e5, _ZN15POVMS_Container4SizeEv
0x004b88f0:0x004b88fb, _ZN15POVMS_Container6IsNullEv
0x004b8900:0x004b8917, _ZN15POVMS_Container10DetachDataEv
0x004b8920:0x004b896a, _ZN15POVMS_AttributeC2Ev
0x004b8970:0x004b8a0c, _ZN15POVMS_AttributeC2EPKc
0x004b8a10:0x004b8a92, _ZN15POVMS_AttributeC2Ei
0x004b8aa0:0x004b8b23, _ZN15POVMS_AttributeC2Ex
0x004b8b30:0x004b8bb4, _ZN15POVMS_AttributeC2Ef
0x004b8bc0:0x004b8c6b, _ZN15POVMS_AttributeC2Eb
0x004b8c70:0x004b8cf2, _ZN15POVMS_AttributeC2Ej
0x004b8d00:0x004b8d2d, _ZN15POVMS_AttributeC2ER9POVMSData
0x004b8d30:0x004b8d81, _ZN15POVMS_AttributeC2ERS_
0x004b8d90:0x004b8df0, _ZN15POVMS_AttributeaSERS_
0x004b8df0:0x004b8e1d, _ZN15POVMS_Attribute3GetEjPvPi
0x004b8e20:0x004b8e4d, _ZN15POVMS_Attribute3SetEjPvi
0x004b8e50:0x004b8e9a, _ZN10POVMS_ListC2Ev
0x004b8ea0:0x004b8ecd, _ZN10POVMS_ListC2ER9POVMSData
0x004b8ed0:0x004b8f21, _ZN10POVMS_ListC2ERS_
0x004b8f30:0x004b8f90, _ZN10POVMS_ListaSERS_
0x004b8f90:0x004b8fe4, _ZN10POVMS_List6AppendER15POVMS_Attribute
0x004b8ff0:0x004b9044, _ZN10POVMS_List6AppendERS_
0x004b9050:0x004b90a4, _ZN10POVMS_List6AppendER12POVMS_Object
0x004b90b0:0x004b912a, _ZN10POVMS_List6GetNthEiR15POVMS_Attribute
0x004b9130:0x004b91aa, _ZN10POVMS_List6GetNthEiRS_
0x004b91b0:0x004b922a, _ZN10POVMS_List6GetNthEiR12POVMS_Object
0x004b9230:0x004b9284, _ZN10POVMS_List6SetNthEiR15POVMS_Attribute
0x004b9290:0x004b92e4, _ZN10POVMS_List6SetNthEiRS_
0x004b92f0:0x004b9344, _ZN10POVMS_List6SetNthEiR12POVMS_Object
0x004b9350:0x004b937d, _ZN10POVMS_List9RemoveNthEi
0x004b9380:0x004b93ad, _ZN10POVMS_List5ClearEv
0x004b93b0:0x004b93fa, _ZN12POVMS_ObjectC2Ej
0x004b9400:0x004b942d, _ZN12POVMS_ObjectC2ER9POVMSData
0x004b9430:0x004b9463, _ZN12POVMS_ObjectC2EP9POVMSData
0x004b9470:0x004b94c1, _ZN12POVMS_ObjectC2ERS_
0x004b94d0:0x004b9530, _ZN12POVMS_ObjectaSERS_
0x004b9530:0x004b95aa, _ZN12POVMS_Object3GetEjR15POVMS_Attribute
0x004b95b0:0x004b962a, _ZN12POVMS_Object3GetEjR10POVMS_List
0x004b9630:0x004b96aa, _ZN12POVMS_Object3GetEjRS_
0x004b96b0:0x004b9708, _ZN12POVMS_Object3SetEjR15POVMS_Attribute
0x004b9710:0x004b9768, _ZN12POVMS_Object3SetEjR10POVMS_List
0x004b9770:0x004b97c8, _ZN12POVMS_Object3SetEjRS_
0x004b97d0:0x004b97fd, _ZN12POVMS_Object6RemoveEj
0x004b9800:0x004b9817, _ZN12POVMS_Object5ExistEj
0x004b9820:0x004b9854, _ZN12POVMS_Object5MergeERS_
0x004b9860:0x004b9865, _ZNK12POVMS_ObjectdeEv
0x004b9870:0x004b9875, _ZNK12POVMS_ObjectptEv
0x004b9880:0x004b98fa, _ZN12POVMS_ObjectclEv
0x004b9900:0x004b9bf1, _ZN21POVMS_MessageReceiver14ReceiveHandlerEP9POVMSDataS1_iPv
0x004b9c00:0x004b9c2d, _ZN12POVMS_Object9SetStringEjPKc
0x004b9c30:0x004b9c5d, _ZN12POVMS_Object6SetIntEji
0x004b9c60:0x004b9c8d, _ZN12POVMS_Object7SetLongEjx
0x004b9c90:0x004b9cbd, _ZN12POVMS_Object8SetFloatEjf
0x004b9cc0:0x004b9ced, _ZN12POVMS_Object7SetBoolEji
0x004b9cf0:0x004b9d1d, _ZN12POVMS_Object7SetTypeEjj
0x004b9d20:0x004b9d8b, _ZN12POVMS_Object15GetStringLengthEj
0x004b9d90:0x004b9dd2, _ZN12POVMS_Object9GetStringEjPci
0x004b9de0:0x004b9e43, _ZN12POVMS_Object6GetIntEj
0x004b9e50:0x004b9eb1, _ZN12POVMS_Object7GetLongEj
0x004b9ec0:0x004b9f25, _ZN12POVMS_Object8GetFloatEj
0x004b9f30:0x004b9f93, _ZN12POVMS_Object7GetBoolEj
0x004b9fa0:0x004ba003, _ZN12POVMS_Object7GetTypeEj
0x004ba010:0x004ba12e, _ZN12POVMS_Object10ReadHeaderEPhRi
0x004ba130:0x004ba182, _ZN12POVMS_Object10ReadObjectEPhi
0x004ba190:0x004ba248, _ZN12POVMS_Object11WriteHeaderEPhRi
0x004ba250:0x004ba27f, _ZN12POVMS_Object11WriteObjectEPhi
0x004ba280:0x004ba2df, _ZN13POVMS_MessageC2Ejjj
0x004ba2e0:0x004ba30d, _ZN13POVMS_MessageC2ER9POVMSData
0x004ba310:0x004ba349, _ZN13POVMS_MessageC2EP9POVMSData
0x004ba350:0x004ba37e, _ZN13POVMS_MessageC2ERS_
0x004ba380:0x004ba3e0, _ZN13POVMS_MessageaSERS_
0x004ba3e0:0x004ba443, _ZN13POVMS_Message8GetClassEv
0x004ba450:0x004ba4b3, _ZN13POVMS_Message13GetIdentifierEv
0x004ba4c0:0x004ba521, _ZN13POVMS_Message16GetSourceAddressEv
0x004ba530:0x004ba591, _ZN13POVMS_Message21GetDestinationAddressEv
0x004ba5a0:0x004ba5cd, _ZN13POVMS_Message21SetDestinationAddressEPv
0x004ba5d0:0x004ba5e4, _ZN21POVMS_MessageReceiverC2EPv
0x004ba5f0:0x004ba69d, _ZN21POVMS_MessageReceiver12AddNodeFrontEjjPNS_9HandlerOOEPNS_7HandlerE
0x004ba6a0:0x004ba781, _ZN21POVMS_MessageReceiver11AddNodeBackEjjPNS_9HandlerOOEPNS_7HandlerE
0x004ba790:0x004ba826, _ZN21POVMS_MessageReceiver10RemoveNodeEPNS_11HandlerNodeE
0x004ba830:0x004ba85c, _ZN21POVMS_MessageReceiverD2Ev
0x004ba860:0x004ba892, _ZN21POVMS_MessageReceiverD0Ev
0x004ba8a0:0x004ba8f6, _ZN21POVMS_MessageReceiver6RemoveEjj
0x004ba900:0x004ba96a, _Z17POVMS_SendMessagePvR13POVMS_MessagePS0_i
0x004ba970:0x004ba97c, _ZN13POVMS_MessageD2Ev
0x004ba980:0x004ba999, _ZN13POVMS_MessageD0Ev
0x004ba9a0:0x004ba9c0, _ZN21POVMS_MessageReceiver17FunctionHandlerOO4CallER13POVMS_MessageS2_i
0x004ba9c0:0x004ba9e0, _ZN21POVMS_MessageReceiver15FunctionHandler4CallEP9POVMSDataS2_i
0x004ba9e0:0x004ba9e3, _ZN8pov_base14ProcessOptions24ReadSpecialSwitchHandlerEPNS0_16Cmd_Parser_TableEPcP9POVMSDatab
0x004ba9f0:0x004ba9f3, _ZN8pov_base14ProcessOptions25WriteSpecialOptionHandlerEPNS0_16INI_Parser_TableEP9POVMSDataPNS_11OTextStreamE
0x004baa00:0x004baa06, _ZN8pov_base14ProcessOptions17WriteOptionFilterEPNS0_16INI_Parser_TableE
0x004baa10:0x004baa13, _ZN8pov_base14ProcessOptions20ProcessUnknownSwitchEPcS1_P9POVMSData
0x004baa20:0x004baa23, _ZN8pov_base14ProcessOptions20ProcessUnknownStringEPcP9POVMSData
0x004baa30:0x004bab3e, _ZN8pov_base14ProcessOptions10WriteErrorEPKcz
0x004bab40:0x004bac59, _ZN8pov_base14ProcessOptions12ParseErrorAtEPNS_11ITextStreamEPKcz
0x004bac60:0x004bac70, _ZN8pov_base14ProcessOptionsC2EPNS0_16INI_Parser_TableEPNS0_16Cmd_Parser_TableE
0x004bac70:0x004bac72, _ZN8pov_base14ProcessOptionsD2Ev
0x004bac80:0x004baea5, _ZN8pov_base14ProcessOptions17Output_INI_OptionEPNS0_16INI_Parser_TableEP9POVMSDataPNS_11OTextStreamE
0x004baeb0:0x004baf1e, _ZN8pov_base14ProcessOptions9WriteFileEPNS_11OTextStreamEP9POVMSData
0x004baf20:0x004baf67, _ZN8pov_base14ProcessOptions9WriteFileEPKcP9POVMSData
0x004baf70:0x004bb047, _ZN8pov_base14ProcessOptions23Parse_INI_SpecificationEPKcRPcS4_
0x004bb050:0x004bb0d7, _ZN8pov_base14ProcessOptions20Parse_INI_Skip_SpaceEPNS_11ITextStreamEb
