0x00402240:0x00402286, __cxx_global_var_init
0x004b0ec0:0x004b0ee8, _ZN3pov9PPM_ImageD0Ev
0x004b0ef0:0x004b12e6, _ZN3pov9PPM_Image10Write_LineEPA5_f
0x004b12f0:0x004b177e, _ZN3pov9PPM_Image9Read_LineEPA5_f
0x004b1780:0x004b22bf, _ZN3pov14Read_PPM_ImageEPNS_12Image_StructEPc
0x004b22c0:0x004b22e3, _ZN3pov16Image_File_ClassC2Ev
0x004b22f0:0x004b2320, _ZN8pov_base7OStream5flushEv
0x004b2320:0x004b2372, _ZN8pov_base7OStream10Write_ByteEh
0x004b2380:0x004b2391, _ZN3pov9PPM_Image4LineEv
0x004b23a0:0x004b23b1, _ZN3pov9PPM_Image5WidthEv
0x004b23c0:0x004b23d1, _ZN3pov9PPM_Image6HeightEv
0x004b23e0:0x004b23ea, _ZN3pov16Image_File_ClassD2Ev
0x004b23f0:0x004b23fa, _ZN3pov16Image_File_ClassD0Ev
0x004b2400:0x004b25fa, _ZN3pov12Create_PrismEv
0x004b2600:0x004b26bb, _ZN3pov18Compute_Prism_BBoxEPNS_12Prism_StructE
0x004b26c0:0x004b40de, _ZN3pov13Compute_PrismEPNS_12Prism_StructEPA2_d
0x004b40e0:0x004b425e, _ZN3povL23All_Prism_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004b4260:0x004b4399, _ZN3povL12Inside_PrismEPdPNS_13Object_StructE
0x004b43a0:0x004b4685, _ZN3povL12Prism_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004b4690:0x004b4741, _ZN3povL10Copy_PrismEPNS_13Object_StructE
0x004b4750:0x004b4777, _ZN3povL15Translate_PrismEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004b4780:0x004b47a7, _ZN3povL12Rotate_PrismEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004b47b0:0x004b47d7, _ZN3povL11Scale_PrismEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004b47e0:0x004b4813, _ZN3povL15Transform_PrismEPNS_13Object_StructEPNS_16Transform_StructE
0x004b4820:0x004b483c, _ZN3povL12Invert_PrismEPNS_13Object_StructE
0x004b4840:0x004b493d, _ZN3povL13Destroy_PrismEPNS_13Object_StructE
0x004b4940:0x004b5e8c, _ZN3povL15intersect_prismEPNS_10Ray_StructEPNS_12Prism_StructEPNS_28Prism_Intersection_StructureE
0x004b5e90:0x004b60d9, _ZN3povL8in_curveEPNS_12Prism_StructEdd
0x004b60e0:0x004b6428, _ZN3povL14test_rectangleEPdS0_dddd
0x004b6430:0x004b650c, _ZN3pov19push_entry_i1_i2_d1EdPdPNS_13Object_StructEiidPNS_13istack_structE
0x004b6510:0x004b666b, _ZN3povL25All_Quadric_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004b6670:0x004b6779, _ZN3povL14Inside_QuadricEPdPNS_13Object_StructE
0x004b6780:0x004b6915, _ZN3povL14Quadric_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004b6920:0x004b6956, _ZN3povL12Copy_QuadricEPNS_13Object_StructE
0x004b6960:0x004b6987, _ZN3povL17Translate_QuadricEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004b6990:0x004b69b7, _ZN3povL14Rotate_QuadricEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004b69c0:0x004b69e7, _ZN3povL13Scale_QuadricEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004b69f0:0x004b6a90, _ZN3povL17Transform_QuadricEPNS_13Object_StructEPNS_16Transform_StructE
0x004b6a90:0x004b6b1d, _ZN3povL14Invert_QuadricEPNS_13Object_StructE
0x004b6b20:0x004b6b52, _ZN3povL15Destroy_QuadricEPNS_13Object_StructE
0x004b6b60:0x004b6d0d, _ZN3pov14Create_QuadricEv
0x004b6d10:0x004b90f4, _ZN3pov20Compute_Quadric_BBoxEPNS_14Quadric_StructEPdS2_
0x004b9100:0x004b93dc, _ZN3pov21Compute_Plane_Min_MaxEPNS_12Plane_StructEPdS2_
0x004b93e0:0x004b9826, _ZN3povL17Intersect_QuadricEPNS_10Ray_StructEPNS_14Quadric_StructEPdS4_
0x004b9830:0x004b991d, _ZN3povL17Quadric_To_MatrixEPNS_14Quadric_StructEPA4_d
0x004b9920:0x004b9a32, _ZN3povL17Matrix_To_QuadricEPA4_dPNS_14Quadric_StructE
0x004b9a40:0x004b9c75, _ZN3pov12Iteration_z3EPdPNS_14Fractal_StructE
0x004b9c80:0x004b9ea3, _ZN3pov15Iteration_JuliaEPdPNS_14Fractal_StructE
0x004b9eb0:0x004ba3f2, _ZN3pov14D_Iteration_z3EPdPNS_14Fractal_StructES0_
0x004ba400:0x004ba92a, _ZN3pov17D_Iteration_JuliaEPdPNS_14Fractal_StructES0_
0x004ba930:0x004baead, _ZN3pov14Normal_Calc_z3EPdiPNS_14Fractal_StructE
0x004baeb0:0x004bb300, _ZN3pov17Normal_Calc_JuliaEPdiPNS_14Fractal_StructE
0x004bb300:0x004bb34e, _ZN3pov13F_Bound_JuliaEPNS_10Ray_StructEPNS_14Fractal_StructEPdS4_
0x004bb350:0x004bb59b, _ZN3pov15Compute_AmbientEPdS0_S0_Pfd
0x004bb5a0:0x004bb715, _ZN3povL8ra_reuseEPdS0_Pf
0x004bb720:0x004bc6d0, _ZN3povL9ra_gatherEPdS0_S0_Pfd
0x004bc6d0:0x004bca83, _ZN3pov25Initialize_Radiosity_CodeEv
0x004bca90:0x004bcb20, _ZN3povL7VUnpackEPdPKNS_8byte_xyzE_0
0x004bcb20:0x004bce2f, _ZN3pov27Deinitialize_Radiosity_CodeEv
0x004bce30:0x004bd48f, _ZN3povL15ra_average_nearEPNS_15ot_block_structEPv
0x004bd490:0x004bd4cb, _ZN3pov5VDistERdPKdS2_
0x004bd4d0:0x004bd4f2, _ZN3pov25Initialize_Ray_ContainersEPNS_10Ray_StructEj
0x004bd500:0x004bd580, _ZN3pov19Copy_Ray_ContainersEPNS_10Ray_StructES1_
0x004bd580:0x004bd5d4, _ZN3pov9Ray_EnterEPNS_10Ray_StructEPNS_15Interior_StructE
0x004bd5e0:0x004bd662, _ZN3pov8Ray_ExitEPNS_10Ray_StructEi
0x004bd670:0x004bd6e7, _ZN3pov25Interior_In_Ray_ContainerEPNS_10Ray_StructEPNS_15Interior_StructE
0x004bd6f0:0x004bd931, _ZN3pov9FrameLoopEv
0x004bd940:0x004be257, _ZN3pov11FrameRenderEv
0x004be260:0x004be2d8, _ZN3pov14variable_storeEi
0x004be2e0:0x004be74b, _ZN3pov23fix_up_rendering_windowEv
0x004be750:0x004beb87, _ZN3pov23fix_up_animation_valuesEv
0x004beb90:0x004bed3f, _ZN3pov17fix_up_scene_nameEv
0x004bed40:0x004bf4c7, _ZN3pov9init_varsEv
0x004bf4d0:0x004bf54e, _ZN3pov17destroy_librariesEv
0x004bf550:0x004bf675, _ZN3pov9close_allEv
0x004bf680:0x004c0174, _ZN3pov19Initialize_RendererEv
0x004c0180:0x004c0420, _ZN3pov18Terminate_RendererEv
0x004c0420:0x004c04a4, _ZN3pov16Check_User_AbortEi
0x004c04b0:0x004c06e9, _ZN3pov28Start_Tracing_Mosaic_PreviewEii
0x004c06f0:0x004c0886, _ZN3pov11trace_pixelEiiPfS0_
0x004c0890:0x004c184f, _ZN3pov31Start_Tracing_Radiosity_PreviewEii
0x004c1850:0x004c1b63, _ZN3pov26Start_Non_Adaptive_TracingEv
0x004c1b70:0x004c1df6, _ZN3povL16do_anti_aliasingEiiPf
0x004c1e00:0x004c2772, _ZN3pov22Start_Adaptive_TracingEv
0x004c2780:0x004c2ee0, _ZN3povL15trace_sub_pixelEiPPNS_12Pixel_StructEiiiiiiiPfi
0x004c2ee0:0x004c3423, _ZN3pov5TraceEPNS_10Ray_StructEPfd
0x004c3430:0x004c34d2, _ZN3povL13IsObjectInCSGEPNS_13Object_StructES1_
0x004c34e0:0x004c3b19, _ZN3povL10focal_blurEPNS_10Ray_StructEPfdd
0x004c3b20:0x004c52f3, _ZN3povL10create_rayEPNS_10Ray_StructEddi
0x004c5300:0x004c54cb, _ZN3pov30initialize_ray_container_stateEPNS_10Ray_StructEi
0x004c54d0:0x004c56b5, _ZN3povL35initialize_ray_container_state_treeEPNS_10Ray_StructEPNS_16BBox_Tree_StructE
0x004c56c0:0x004c5958, _ZN3povL11supersampleEPfii
0x004c5960:0x004c5a87, _ZN3povL21jitter_pixel_positionEiiPdS0_
0x004c5a90:0x004c5c32, _ZN3povL21trace_ray_with_offsetEiiddPf
0x004c5c40:0x004c5e25, _ZN3povL17jitter_camera_rayEPNS_10Ray_StructEi
0x004c5e30:0x004c5f02, _ZN3pov9VLinComb3EPddPKddS2_dS2_
0x004c5f10:0x004c61c9, _ZN3pov18Read_Rendered_PartEPc
0x004c61d0:0x004c6435, _ZN3pov10Open_ImageEiPciiii
0x004c6440:0x004c68e1, _ZN3pov23init_output_file_handleEv
0x004c68f0:0x004c693c, _ZN3pov26destroy_output_file_handleEv
0x004c6940:0x004c6b75, _ZN3pov22setup_output_file_nameEv
0x004c6b80:0x004c6d15, _ZN3pov16open_output_fileEv
0x004c6d20:0x004c6da6, _ZN3pov34output_prev_image_line_and_advanceEi
0x004c6db0:0x004c6fae, _ZN3pov46output_single_image_line_with_alpha_correctionEPA5_fi
0x004c6fb0:0x004c7122, _ZN3povL23Compensate_For_Alpha_AAEPfS0_
0x004c7130:0x004c71cc, _ZN3pov10plot_pixelEiiPf
0x004c71d0:0x004c71f1, _ZSt7strrchrPci
0x004c7200:0x004c7216, _ZN3pov16Image_File_Class5ValidEv
0x004c7220:0x004c7393, _ZN3pov10Create_SorEv
0x004c73a0:0x004c748d, _ZN3pov16Compute_Sor_BBoxEPNS_10Sor_StructE
0x004c7490:0x004c8260, _ZN3pov11Compute_SorEPNS_10Sor_StructEPA2_d
0x004c8260:0x004c82dd, _ZN3povL21All_Sor_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004c82e0:0x004c8518, _ZN3povL10Inside_SorEPdPNS_13Object_StructE
0x004c8520:0x004c86ed, _ZN3povL10Sor_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c86f0:0x004c8a87, _ZN3povL11Sor_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c8a90:0x004c8b02, _ZN3povL8Copy_SorEPNS_13Object_StructE
0x004c8b10:0x004c8b37, _ZN3povL13Translate_SorEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c8b40:0x004c8b67, _ZN3povL10Rotate_SorEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c8b70:0x004c8b97, _ZN3povL9Scale_SorEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c8ba0:0x004c8bd3, _ZN3povL13Transform_SorEPNS_13Object_StructEPNS_16Transform_StructE
0x004c8be0:0x004c8bfc, _ZN3povL10Invert_SorEPNS_13Object_StructE
0x004c8c00:0x004c8ce3, _ZN3povL11Destroy_SorEPNS_13Object_StructE
0x004c8cf0:0x004c95d0, _ZN3povL13intersect_sorEPNS_10Ray_StructEPNS_10Sor_StructEPNS_13istack_structE
0x004c95d0:0x004c969f, _ZN3povL8test_hitEPNS_10Sor_StructEPNS_10Ray_StructEPNS_13istack_structEddii
0x004c96a0:0x004c9822, _ZN3povL24All_Sphere_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004c9830:0x004c98f8, _ZN3povL13Inside_SphereEPdPNS_13Object_StructE
0x004c9900:0x004c9953, _ZN3povL13Sphere_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c9960:0x004c9c58, _ZN3povL14Sphere_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c9c60:0x004c9cab, _ZN3pov11Copy_SphereEPNS_13Object_StructE
0x004c9cb0:0x004c9d10, _ZN3povL16Translate_SphereEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c9d10:0x004c9d7b, _ZN3povL13Rotate_SphereEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c9d80:0x004c9e7d, _ZN3povL12Scale_SphereEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c9e80:0x004c9ee5, _ZN3pov16Transform_SphereEPNS_13Object_StructEPNS_16Transform_StructE
0x004c9ef0:0x004c9f0c, _ZN3povL13Invert_SphereEPNS_13Object_StructE
0x004c9f10:0x004c9f4f, _ZN3pov14Destroy_SphereEPNS_13Object_StructE
0x004c9f50:0x004ca1a2, _ZN3povL27All_Ellipsoid_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004ca1b0:0x004ca290, _ZN3povL16Inside_EllipsoidEPdPNS_13Object_StructE
0x004ca290:0x004ca30b, _ZN3povL16Ellipsoid_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004ca310:0x004ca464, _ZN3pov16Intersect_SphereEPNS_10Ray_StructEPddS2_S2_
0x004ca470:0x004ca5d0, _ZN3pov13Create_SphereEv
0x004ca5d0:0x004ca6bd, _ZN3pov19Compute_Sphere_BBoxEPNS_13Sphere_StructE
0x004ca6c0:0x004ca8ad, _ZN3pov29Intersect_Sphere_Sweep_SphereEPNS_10Ray_StructEPNS_26Sphere_Sweep_Sphere_StructEPNS_35Sphere_Sweep_Intersection_StructureE
0x004ca8b0:0x004ccb91, _ZN3pov30Intersect_Sphere_Sweep_SegmentEPNS_10Ray_StructEPNS_27Sphere_Sweep_Segment_StructEPNS_35Sphere_Sweep_Intersection_StructureE
0x004ccba0:0x004ccdc8, _ZN3povL9bezier_01EiPdS0_bd
0x004ccdd0:0x004cceec, _ZN3pov17Copy_Sphere_SweepEPNS_13Object_StructE
0x004ccef0:0x004cd08c, _ZN3pov19Create_Sphere_SweepEv
0x004cd090:0x004cdea2, _ZN3pov20Compute_Sphere_SweepEPNS_19Sphere_Sweep_StructE
0x004cdeb0:0x004cdf04, _ZN3pov22Transform_Sphere_SweepEPNS_13Object_StructEPNS_16Transform_StructE
0x004cdf10:0x004ce438, _ZN3pov25Compute_Sphere_Sweep_BBoxEPNS_19Sphere_Sweep_StructE
0x004ce440:0x004ce509, _ZN3pov20Destroy_Sphere_SweepEPNS_13Object_StructE
0x004ce510:0x004ce637, _ZN3pov17Find_Valid_PointsEPNS_35Sphere_Sweep_Intersection_StructureEiPNS_10Ray_StructE
0x004ce640:0x004ced70, _ZN3povL30All_Sphere_Sweep_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004ced70:0x004cf81e, _ZN3povL19Inside_Sphere_SweepEPdPNS_13Object_StructE
0x004cf820:0x004cf84e, _ZN3povL19Sphere_Sweep_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004cf850:0x004cf8ec, _ZN3povL22Translate_Sphere_SweepEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004cf8f0:0x004cf9a5, _ZN3povL19Rotate_Sphere_SweepEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004cf9b0:0x004cfad8, _ZN3povL18Scale_Sphere_SweepEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004cfae0:0x004cfafc, _ZN3povL19Invert_Sphere_SweepEPNS_13Object_StructE
0x004cfb00:0x004cfb76, _ZN3povL11Comp_IsectsEPKvS1_
0x004cfb80:0x004cffed, _ZN3pov23Precompute_Cubic_CoeffsEPNS_13Spline_StructE
0x004cfff0:0x004d00a6, _ZN3pov18linear_interpolateEPNS_12Spline_EntryEiid
0x004d00b0:0x004d034b, _ZN3pov21quadratic_interpolateEPNS_12Spline_EntryEiid
0x004d0350:0x004d0526, _ZN3pov19natural_interpolateEPNS_12Spline_EntryEiid
0x004d0530:0x004d084f, _ZN3pov23catmull_rom_interpolateEPNS_12Spline_EntryEiid
0x004d0850:0x004d0a5f, _ZN3pov5findtEPNS_13Spline_StructEd
0x004d0a60:0x004d0ad9, _ZN3pov6mkfreeEPNS_13Spline_StructEi
0x004d0ae0:0x004d0bd2, _ZN3pov13Create_SplineEi
0x004d0be0:0x004d0cd1, _ZN3pov11Copy_SplineEPNS_13Spline_StructE
0x004d0ce0:0x004d0d3a, _ZN3pov14Destroy_SplineEPNS_13Spline_StructE
0x004d0d40:0x004d0f67, _ZN3pov19Insert_Spline_EntryEPNS_13Spline_StructEdPd
0x004d0f70:0x004d14f2, _ZN3pov14Get_Spline_ValEPNS_13Spline_StructEdPdPi
0x004d1500:0x004d1566, _ZN3pov14Assign_ExpressEPdS0_
0x004d1570:0x004d15b8, _ZN3pov15init_statisticsEPx
0x004d15c0:0x004d1626, _ZN3pov14sum_statisticsEPxS0_
0x004d1630:0x004d1645, _ZN3pov12Init_CounterERx
0x004d1650:0x004d1671, _ZN3pov11Add_CounterERxxx
0x004d1680:0x004d17d1, _ZN3pov21Create_SuperellipsoidEv
0x004d17e0:0x004d1846, _ZN3pov27Compute_Superellipsoid_BBoxEPNS_21Superellipsoid_StructE
0x004d1850:0x004d18cd, _ZN3povL32All_Superellipsoid_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004d18d0:0x004d1965, _ZN3povL21Inside_SuperellipsoidEPdPNS_13Object_StructE
0x004d1970:0x004d1bf2, _ZN3povL21Superellipsoid_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004d1c00:0x004d1c60, _ZN3povL19Copy_SuperellipsoidEPNS_13Object_StructE
0x004d1c60:0x004d1c87, _ZN3povL24Translate_SuperellipsoidEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004d1c90:0x004d1cb7, _ZN3povL21Rotate_SuperellipsoidEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004d1cc0:0x004d1ce7, _ZN3povL20Scale_SuperellipsoidEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004d1cf0:0x004d1d23, _ZN3povL24Transform_SuperellipsoidEPNS_13Object_StructEPNS_16Transform_StructE
0x004d1d30:0x004d1d4c, _ZN3povL21Invert_SuperellipsoidEPNS_13Object_StructE
0x004d1d50:0x004d1d97, _ZN3povL22Destroy_SuperellipsoidEPNS_13Object_StructE
0x004d1da0:0x004d22c4, _ZN3povL24intersect_superellipsoidEPNS_10Ray_StructEPNS_21Superellipsoid_StructEPNS_13istack_structE
0x004d22d0:0x004d2882, _ZN3povL13intersect_boxEPdS0_S0_S0_
0x004d2890:0x004d2a94, _ZN3povL21find_ray_plane_pointsEPdS0_iS0_dd
0x004d2aa0:0x004d2b1f, _ZN3povL23evaluate_superellipsoidEPdPNS_21Superellipsoid_StructE
0x004d2b20:0x004d2bd5, _ZN3povL10insert_hitEPNS_13Object_StructEPNS_10Ray_StructEdPNS_13istack_structE
0x004d2be0:0x004d2f0e, _ZN3povL10solve_hit1EPNS_21Superellipsoid_StructEdPddS2_S2_
0x004d2f10:0x004d31ac, _ZN3povL10check_hit2EPNS_21Superellipsoid_StructEPdS2_dS2_ddS2_S2_
0x004d31b0:0x004d3224, _ZN3povL9compdistsEPKvS1_
0x004d3230:0x004d3383, _ZN3povL10evaluate_gEddd
0x004d3390:0x004d34ef, _ZN3povL5powerEdd
0x004d34f0:0x004d3c3b, _ZN3pov11Targa_ImageC2EPciiii
0x004d3c40:0x004d3d2a, _ZN3pov11Targa_ImageD2Ev
0x004d3d30:0x004d3d58, _ZN3pov11Targa_ImageD0Ev
0x004d3d60:0x004d3fb6, _ZN3pov11Targa_Image11Write_PixelEdddd
0x004d3fc0:0x004d44d4, _ZN3pov11Targa_Image10Write_LineEPA5_f
0x004d44e0:0x004d4b5d, _ZN3pov11Targa_Image9Read_LineEPA5_f
0x004d4b60:0x004d58a6, _ZN3pov16Read_Targa_ImageEPNS_12Image_StructEPc
0x004d58b0:0x004d5a9a, _ZN3povL19convert_targa_colorEPNS_19Image_Colour_StructEjPh
0x004d5aa0:0x004d5ab1, _ZN3pov11Targa_Image4LineEv
0x004d5ac0:0x004d5ad1, _ZN3pov11Targa_Image5WidthEv
0x004d5ae0:0x004d5af1, _ZN3pov11Targa_Image6HeightEv
0x004d5b00:0x004d5d1b, _ZN3pov16Initialize_NoiseEv
0x004d5d20:0x004d5e1a, _ZN3povL16InitTextureTableEv
0x004d5e20:0x004d6054, _ZN3povL14InitSolidNoiseEv
0x004d6060:0x004d6073, _ZN3pov9POV_SRANDEi
0x004d6080:0x004d6ef5, _ZN3pov6DNoiseEPdS0_
0x004d6f00:0x004d6f35, _ZN3pov8POV_RANDEv
0x004d6f40:0x004d6ffa, _ZN3pov17Free_Noise_TablesEv
0x004d7000:0x004d7a12, _ZN3pov5NoiseEPdPNS_14Pattern_StructE
0x004d7a20:0x004d7de8, _ZN3povL10SolidNoiseEPd
0x004d7df0:0x004d800c, _ZN3pov10TurbulenceEPdPNS_11Turb_StructEPNS_14Pattern_StructE
0x004d8010:0x004d8160, _ZN3pov11DTurbulenceEPdS0_PNS_11Turb_StructE
0x004d8160:0x004d821e, _ZN3pov9cycloidalEd
0x004d8220:0x004d82da, _ZN3pov13Triangle_WaveEd
0x004d82e0:0x004d8372, _ZN3pov18Transform_TexturesEPNS_14Texture_StructEPNS_16Transform_StructE
0x004d8380:0x004d850b, _ZN3pov13Create_FinishEv
0x004d8510:0x004d8561, _ZN3pov11Copy_FinishEPNS_13Finish_StructE
0x004d8570:0x004d861d, _ZN3pov14Create_TextureEv
0x004d8620:0x004d8646, _ZN3pov20Copy_Texture_PointerEPNS_14Texture_StructE
0x004d8650:0x004d87a3, _ZN3pov13Copy_TexturesEPNS_14Texture_StructE
0x004d87b0:0x004d883f, _ZN3povL14Copy_MaterialsEPNS_14Texture_StructE
0x004d8840:0x004d89cc, _ZN3pov16Destroy_TexturesEPNS_14Texture_StructE
0x004d89d0:0x004d8bb5, _ZN3pov13Post_TexturesEPNS_14Texture_StructE
0x004d8bc0:0x004d8d87, _ZN3pov12Test_OpacityEPNS_14Texture_StructE
0x004d8d90:0x004d8d9d, _ZN3pov16POV_GET_OLD_RANDEv
0x004d8da0:0x004d8e3f, _ZN3povL15SetupSolidNoiseEPdiRiS1_RdS2_
0x004d8e40:0x004d8e72, _ZN3povL6SCurveEd
0x004d8e80:0x004d8eca, _ZN3povL12NoiseValueAtEPdddd
0x004d8ed0:0x004d8f01, _ZN3povL4LerpEddd
0x004d8f10:0x004d919e, _ZN3pov20Initialize_TokenizerEv
0x004d91a0:0x004d9317, _ZN3pov18pre_init_tokenizerEv
0x004d9320:0x004d93a2, _ZN3povL15init_sym_tablesEv
0x004d93b0:0x004d9466, _ZN3povL9Echo_getcEv
0x004d9470:0x004d94b3, _ZN3povL11Echo_ungetcEi
0x004d94c0:0x004d977c, _ZN3pov19Terminate_TokenizerEv
0x004d9780:0x004d984b, _ZN3povL13Destroy_TableEi
0x004d9850:0x004d9df5, _ZN3pov9Get_TokenEv
0x004d9e00:0x004d9e58, _ZN3povL11Skip_SpacesEv
0x004d9e60:0x004db7ac, _ZN3pov15Parse_DirectiveEi
0x004db7b0:0x004db86c, _ZN3povL16Parse_C_CommentsEv
0x004db870:0x004db985, _ZN3pov20Parse_String_LiteralEv
0x004db990:0x004dbc82, _ZN3povL10Read_FloatEv
0x004dbc90:0x004dc11b, _ZN3povL11Read_SymbolEv
0x004dc120:0x004dc131, _ZN3pov11Unget_TokenEv
0x004dc140:0x004dc21e, _ZN3pov11Where_ErrorEP9POVMSData
0x004dc220:0x004dc2fe, _ZN3pov13Where_WarningEP9POVMSData
0x004dc300:0x004dc40b, _ZN3povL17Return_From_MacroEv
0x004dc410:0x004dc4ca, _ZN3povL12Inc_CS_IndexEv
0x004dc4d0:0x004dc5b3, _ZN3povL11Skip_TokensENS_9cond_typeE
0x004dc5c0:0x004dc8f1, _ZN3pov17Parse_Ifdef_ParamEv
0x004dc900:0x004dc95f, _ZN3povL16Parse_Cond_ParamEv
0x004dc960:0x004dc9c5, _ZN3povL17Parse_Cond_Param2EPdS0_
0x004dc9d0:0x004dcbcd, _ZN3pov12Open_IncludeEv
0x004dcbd0:0x004dcf80, _ZN3povL11Parse_FopenEv
0x004dcf80:0x004dd096, _ZN3povL12Parse_FcloseEv
0x004dd0a0:0x004dd3c4, _ZN3povL10Parse_ReadEv
0x004dd3d0:0x004dd821, _ZN3povL11Parse_WriteEv
0x004dd830:0x004dd994, _ZN3povL13Remove_SymbolEiPcbPPvi
0x004dd9a0:0x004dde93, _ZN3povL12Invoke_MacroEv
0x004ddea0:0x004de4eb, _ZN3povL11Parse_MacroEv
0x004de4f0:0x004de5bd, _ZN3povL13Add_Sym_TableEPKc
0x004de5c0:0x004de652, _ZN3pov12Create_EntryEiPKci
0x004de660:0x004de730, _ZN3pov13Destroy_EntryEiPNS_15Sym_Table_EntryE
0x004de730:0x004de76b, _ZN3pov10Add_SymbolEiPKci
0x004de770:0x004de7ca, _ZN3povL9Add_EntryEiPNS_15Sym_Table_EntryE
0x004de7d0:0x004de8c9, _ZN3pov13Destroy_MacroEPNS_16Pov_Macro_StructE
0x004de8d0:0x004deb73, _ZN3pov19Parse_Array_DeclareEv
0x004deb80:0x004decc3, _ZN3povL16Parse_InitalizerEiiPNS_16Pov_Array_StructE
0x004decd0:0x004ded58, _ZN3povL11Find_SymbolEiPc
0x004ded60:0x004def1f, _ZN3pov13IncludeHeaderEPc
0x004def20:0x004def76, _ZN3povL14get_hash_valueEPKc
0x004def80:0x004defdc, _ZN3povL16Check_Macro_VersEv
0x004defe0:0x004df505, _ZN3povL16Parse_Read_ValueEPNS_16Data_File_StructEiPiPPv
0x004df510:0x004df582, _ZN3pov17Begin_String_FastEv
0x004df590:0x004df628, _ZN3pov11Write_TokenEii
0x004df630:0x004df6c8, _ZN3pov12Begin_StringEv
0x004df6d0:0x004df73d, _ZN3pov15Stuff_CharacterEi
0x004df740:0x004df79c, _ZN3pov10End_StringEv
0x004df7a0:0x004df7db, _ZN3pov20Stuff_Character_FastEi
0x004df7e0:0x004df835, _ZN3pov15End_String_FastEv
0x004df840:0x004df852, _ZN8pov_base11OTextStream4nameEv
0x004df860:0x004df9a3, _ZN3pov12Create_TorusEv
0x004df9b0:0x004dfa9f, _ZN3pov18Compute_Torus_BBoxEPNS_12Torus_StructE
0x004dfaa0:0x004e0135, _ZN3pov19Test_Thick_CylinderEPdS0_dddd
0x004e0140:0x004e024d, _ZN3povL23All_Torus_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004e0250:0x004e0352, _ZN3povL12Inside_TorusEPdPNS_13Object_StructE
0x004e0360:0x004e04a7, _ZN3povL12Torus_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004e04b0:0x004e04ea, _ZN3povL13Torus_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004e04f0:0x004e0550, _ZN3povL10Copy_TorusEPNS_13Object_StructE
0x004e0550:0x004e0577, _ZN3povL15Translate_TorusEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e0580:0x004e05a7, _ZN3povL12Rotate_TorusEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e05b0:0x004e05d7, _ZN3povL11Scale_TorusEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e05e0:0x004e0613, _ZN3povL15Transform_TorusEPNS_13Object_StructEPNS_16Transform_StructE
0x004e0620:0x004e063c, _ZN3povL12Invert_TorusEPNS_13Object_StructE
0x004e0640:0x004e067f, _ZN3povL13Destroy_TorusEPNS_13Object_StructE
0x004e0680:0x004e0b16, _ZN3povL15intersect_torusEPNS_10Ray_StructEPNS_12Torus_StructEPd
0x004e0b20:0x004e0c24, _ZN3povL6CalcUVEPNS_12Torus_StructEPdS2_
