0x00402d70:0x00402d9a,  _start
0x0045d660:0x0045dc10,  c_add_case_label
0x0045dc10:0x0045dd4c,  check_case_value
0x0045dd50:0x0045e00d,  c_do_switch_warnings
0x0045e010:0x0045e07e,  match_case_to_enum
0x0045e080:0x0045e0ed,  finish_label_address_expr
0x0045e0f0:0x0045e1e6,  boolean_increment
0x0045e1f0:0x0045e455,  c_stddef_cpp_builtins
0x0045e460:0x0045e529,  c_determine_visibility
0x0045e530:0x0045eb27,  parse_optimize_options
0x0045eb30:0x0045eda5,  check_function_arguments
0x0045edb0:0x0045ef3f,  check_function_arguments_recurse
0x0045ef40:0x0045f0cf,  check_builtin_function_arguments
0x0045f0d0:0x0045f121,  field_decl_cmp
0x0045f130:0x0045f154,  resort_sorted_fields
0x0045f160:0x0045f1ee,  resort_field_decl_cmp
0x0045f1f0:0x0045f628,  c_parse_error
0x0045f630:0x0045f75f,  c_cpp_error
0x0045f760:0x0045f784,  c_common_to_target_charset
0x0045f790:0x0045f7a9,  fold_offsetof
0x0045f7b0:0x0045fab2,  fold_offsetof_1
0x0045fac0:0x0045fb1e,  lvalue_error
0x0045fb20:0x0045fe69,  complete_array_type
0x0045fe70:0x0045fe85,  builtin_type_for_size
0x0045fe90:0x004600a9,  resolve_overloaded_builtin
0x004600b0:0x00460118,  same_scalar_type_ignoring_signedness
0x00460120:0x00460196,  check_missing_format_attribute
0x004601a0:0x004601d3,  warn_array_subscript_with_type_char
0x004601e0:0x00460541,  warn_about_parentheses
0x00460550:0x00460583,  warn_for_unused_label
0x00460590:0x004605d3,  warn_for_div_by_zero
0x004605e0:0x0046093a,  warn_for_sign_compare
0x00460940:0x004609b5,  set_underlying_type
0x004609c0:0x004609df,  is_typedef_decl
0x004609e0:0x00460a58,  record_types_used_by_current_var_decl
0x00460a60:0x00460a8f,  make_tree_vector
0x00460a90:0x00460ad6,  release_tree_vector
0x00460ae0:0x00460b1c,  make_tree_vector_single
0x00460b20:0x00460bac,  make_tree_vector_copy
0x00460bb0:0x00460bff,  gt_ggc_mx_VEC_tree_gc_vec_gc
0x00460c00:0x00460c4a,  gt_ggc_mx_VEC_const_char_p_gc
0x00460c50:0x00460c9f,  gt_ggc_mx_sorted_fields_type
0x00460ca0:0x00460cef,  gt_pch_nx_VEC_tree_gc_vec_gc
0x00460cf0:0x00460d3f,  gt_pch_p_18VEC_tree_gc_vec_gc
0x00460d40:0x00460d8a,  gt_pch_nx_VEC_const_char_p_gc
0x00460d90:0x00460ddf,  gt_pch_p_19VEC_const_char_p_gc
0x00460de0:0x00460e2f,  gt_pch_nx_sorted_fields_type
0x00460e30:0x00460e7f,  gt_pch_p_18sorted_fields_type
0x00460e80:0x00460ee6,  gt_ggc_ma_ridpointers
0x00460ef0:0x00460f48,  gt_pch_na_ridpointers
0x00460f50:0x004612cc,  warn_for_collisions_1
0x004612d0:0x00461441,  def_fn_type
0x00461450:0x00461570,  def_builtin_1
0x00461570:0x0046163b,  match_case_to_enum_1
0x00461640:0x00461672,  check_nonnull_arg
0x00461680:0x00461712,  gt_pch_pa_ridpointers
0x00461c10:0x00461c9b,  c_common_missing_argument
0x00461ca0:0x00461dc0,  c_common_init_options
0x00461dc0:0x00462d2a,  c_common_handle_option
0x00462d30:0x004636d6,  c_common_post_options
0x004636e0:0x0046371b,  cb_file_change
0x00463720:0x0046373f,  cb_dir_change
0x00463740:0x004637ed,  c_common_init
0x004637f0:0x00463a2b,  finish_options
0x00463a30:0x00463b2d,  c_common_parse_file
0x00463b30:0x00463c40,  c_common_finish
0x00463c40:0x00463d16,  push_command_line_include
0x00464210:0x0046424a,  set_Wformat
0x00464250:0x0046431a,  handle_format_arg_attribute
0x00464320:0x004646bc,  check_function_format
0x004646c0:0x00464811,  decode_format_attr
0x00464820:0x00464916,  decode_format_type
0x00464920:0x0046543e,  handle_format_attribute
0x00465440:0x0046551a,  convert_format_name_to_system_name
0x00465520:0x004655d0,  cmp_attribs
0x004655d0:0x004679f8,  check_format_arg
0x00467a00:0x00467c86,  maybe_read_dollar_number
0x00467c90:0x00467dff,  format_type_warning
0x004682f0:0x00468312,  push_stmt_list
0x00468320:0x004683af,  pop_stmt_list
0x004683b0:0x0046852b,  build_stmt
0x00468530:0x00468545,  build_case_label
0x00468a40:0x00469043,  preprocess_file
0x00469050:0x004690c2,  dump_macro
0x004690d0:0x004691ca,  init_pp_output
0x004691d0:0x00469294,  cb_line_change
0x004692a0:0x004692cb,  cb_ident
0x004692d0:0x0046930e,  cb_def_pragma
0x00469310:0x004693b6,  cb_include
0x004693c0:0x004693e8,  cb_read_pch
0x004693f0:0x0046947e,  cb_define
0x00469480:0x004694aa,  cb_undef
0x004694b0:0x004695bd,  dump_queued_macros
0x004695c0:0x0046960c,  cb_used_define
0x00469610:0x00469649,  cb_used_undef
0x00469650:0x004696a6,  pp_dir_change
0x004696b0:0x0046975b,  pp_file_change
0x00469760:0x00469879,  print_line
0x00469880:0x00469927,  maybe_print_line
0x00469930:0x0046994d,  print_lines_directives_only
0x00469e40:0x00469e61,  c_missing_noreturn_ok_p
0x00469e70:0x00469ea0,  c_warn_unused_global_decl
0x00469ea0:0x00469ec9,  c_objc_common_init
0x00469ed0:0x0046a067,  c_tree_printer
0x0046a070:0x0046a073,  has_c_linkage
0x0046a080:0x0046a0c7,  c_initialize_diagnostics
0x0046a0d0:0x0046a0e3,  c_types_compatible_p
0x0046a0f0:0x0046a0f5,  c_vla_unspec_p
0x0046a5f0:0x0046a632,  dump_stmt
0x0046a640:0x0046a660,  c_dump_tree
0x0046ab50:0x0046ac4a,  c_parse_init
0x0046ac50:0x0046acb0,  pragma_lex
0x0046acb0:0x0046ad5d,  c_parser_consume_token
0x0046ad60:0x0046b1ca,  c_parse_file
0x0046b1d0:0x0046b205,  gt_ggc_mx_c_parser
0x0046b210:0x0046b249,  gt_pch_nx_c_parser
0x0046b250:0x0046b287,  gt_pch_p_8c_parser
0x0046b290:0x0046b4f5,  c_lex_one_token
0x0046b500:0x0046c4ca,  c_parser_external_declaration
0x0046c4d0:0x0046d771,  c_parser_pragma
0x0046d780:0x0046df58,  c_parser_declaration_or_fndef
0x0046df60:0x0046e0d9,  c_parser_simple_asm_expr
0x0046e0e0:0x0046e20f,  c_parser_skip_until_found
0x0046e210:0x0046e2c5,  c_parser_asm_string_literal
0x0046e2d0:0x0046e458,  c_parser_objc_protocol_refs
0x0046e460:0x0046e5b5,  c_parser_objc_methodprotolist
0x0046e5c0:0x0046e8d6,  c_parser_objc_method_decl
0x0046e8e0:0x0046e997,  c_parser_objc_type_name
0x0046e9a0:0x0046ea0e,  c_parser_objc_selector
0x0046ea10:0x0046ec78,  c_parser_parameter_declaration
0x0046ec80:0x0046ee1d,  c_parser_type_name
0x0046ee20:0x0046eeb5,  c_token_starts_typename
0x0046eec0:0x0046ff6d,  c_parser_declspecs
0x0046ff70:0x0047022f,  c_parser_declarator
0x00470230:0x004706db,  c_parser_attributes
0x004706e0:0x00470940,  c_parser_expr_no_commas
0x00470940:0x00470dab,  c_parser_conditional_expression
0x00470db0:0x004713c0,  c_parser_binary_expression
0x004713c0:0x0047162b,  c_parser_cast_expression
0x00471630:0x00471ac5,  c_parser_postfix_expression_after_primary
0x00471ad0:0x00471d13,  c_parser_postfix_expression_after_paren_type
0x00471d20:0x00472ae3,  c_parser_unary_expression
0x00472af0:0x00472c3d,  c_parser_expression
0x00472c40:0x00472fed,  c_parser_expr_list
0x00472ff0:0x004738e4,  c_parser_braced_init
0x004738f0:0x00473a88,  c_parser_objc_message_args
0x00473a90:0x00473bba,  c_parser_initval
0x00473bc0:0x00474a24,  c_parser_postfix_expression
0x00474a30:0x00475345,  c_parser_compound_statement_nostart
0x00475350:0x00475782,  c_parser_label
0x00475790:0x00475828,  c_token_starts_declspecs
0x00475830:0x00477774,  c_parser_statement_after_labels
0x00477780:0x00477845,  c_parser_compound_statement
0x00477850:0x00477a5e,  c_parser_if_body
0x00477a60:0x00477bd0,  c_parser_else_body
0x00477bd0:0x00477c6e,  c_parser_condition
0x00477c70:0x00477e9c,  c_parser_skip_to_end_of_block_or_statement
0x00477ea0:0x0047818e,  c_parser_asm_operands
0x00478190:0x004787c0,  c_parser_struct_declaration
0x004787c0:0x00478abb,  c_parser_direct_declarator_inner
0x00478ac0:0x00478d36,  c_parser_parms_declarator
0x00478d40:0x0047921a,  c_parser_parms_list_declarator
0x00479220:0x00479459,  c_parser_omp_variable_list
0x00479460:0x00479703,  c_parser_omp_atomic
0x00479710:0x00479ab4,  c_parser_omp_critical
0x00479ac0:0x00479bb8,  c_parser_omp_master
0x00479bc0:0x00479cb8,  c_parser_omp_ordered
0x00479cc0:0x00479ef4,  c_parser_omp_parallel
0x00479f00:0x00479ffd,  c_parser_omp_structured_block
0x0047a000:0x0047b82c,  c_parser_omp_all_clauses
0x0047b830:0x0047c66d,  c_parser_omp_for_loop
0x0047c670:0x0047cb0c,  c_parser_omp_sections_scope
0x0047d000:0x0047d129,  c_genericize
0x0047d130:0x0047d222,  c_build_bind_expr
0x0047d230:0x0047d283,  c_gimplify_expr
0x0047d780:0x0047d797,  pp_c_whitespace
0x0047d7a0:0x0047d7b7,  pp_c_left_paren
0x0047d7c0:0x0047d7d7,  pp_c_right_paren
0x0047d7e0:0x0047d7f7,  pp_c_left_brace
0x0047d800:0x0047d817,  pp_c_right_brace
0x0047d820:0x0047d837,  pp_c_left_bracket
0x0047d840:0x0047d857,  pp_c_right_bracket
0x0047d860:0x0047d877,  pp_c_dot
0x0047d880:0x0047d897,  pp_c_ampersand
0x0047d8a0:0x0047d8b7,  pp_c_star
0x0047d8c0:0x0047d8d7,  pp_c_arrow
0x0047d8e0:0x0047d8f7,  pp_c_semicolon
0x0047d900:0x0047d917,  pp_c_complement
0x0047d920:0x0047d937,  pp_c_exclamation
0x0047d940:0x0047d985,  pp_c_space_for_pointer_operator
0x0047d990:0x0047db9e,  pp_c_type_qualifier_list
0x0047dba0:0x0047dbef,  pp_c_identifier
0x0047dbf0:0x0047e0e4,  pp_c_type_specifier
0x0047e0f0:0x0047e12e,  pp_c_ws_string
0x0047e130:0x0047e1d3,  pp_c_tree_decl_identifier
0x0047e1e0:0x0047e3b4,  pp_c_specifier_qualifier_list
0x0047e3c0:0x0047e52d,  pp_c_parameter_type_list
0x0047e530:0x0047e679,  pp_c_direct_abstract_declarator
0x0047e680:0x0047e6a2,  pp_c_type_id
0x0047e6b0:0x0047e750,  pp_c_storage_class_specifier
0x0047e750:0x0047e795,  pp_c_function_specifier
0x0047e7a0:0x0047e7e0,  pp_c_declaration_specifiers
0x0047e7e0:0x0047e917,  pp_c_direct_declarator
0x0047e920:0x0047e969,  pp_c_declarator
0x0047e970:0x0047e98c,  pp_c_declaration
0x0047e990:0x0047ea48,  pp_c_init_declarator
0x0047ea50:0x0047ebab,  pp_c_attributes
0x0047ebb0:0x0047ec35,  pp_c_call_argument_list
0x0047ec40:0x0047ec81,  pp_c_function_definition
0x0047ec90:0x0047ece7,  pp_c_string_literal
0x0047ecf0:0x0047ed76,  pp_c_char
0x0047ed80:0x0047f136,  pp_c_constant
0x0047f140:0x0047f23a,  pp_c_integer_constant
0x0047f240:0x0047f2ea,  pp_c_floating_constant
0x0047f2f0:0x0047f4cc,  pp_c_primary_expression
0x0047f4d0:0x0047f85e,  pp_c_expression
0x0047f860:0x0047f876,  pp_c_initializer
0x0047f880:0x0047f918,  pp_c_id_expression
0x0047f920:0x0048010d,  pp_c_postfix_expression
0x00480110:0x00480170,  pp_c_expression_list
0x00480170:0x004801df,  pp_c_constructor_elts
0x004801e0:0x004803c1,  pp_c_unary_expression
0x004803d0:0x0048045b,  pp_c_cast_expression
0x00480460:0x004804d6,  pp_c_logical_or_expression
0x004804e0:0x004805bb,  pp_c_logical_and_expression
0x004805c0:0x00480647,  pp_c_shift_expression
0x00480650:0x004806fc,  pp_c_relational_expression
0x00480700:0x00480779,  pp_c_and_expression
0x00480780:0x00480824,  pp_c_exclusive_or_expression
0x00480830:0x004808b7,  pp_c_equality_expression
0x004808c0:0x0048095f,  pp_c_additive_expression
0x00480960:0x004809ae,  pp_c_statement
0x004809b0:0x00480b22,  pp_c_pretty_printer_init
0x00480b30:0x00480b84,  pp_c_abstract_declarator
0x00480b90:0x00480c59,  pp_c_pointer
0x00480c60:0x00480e10,  pp_c_multiplicative_expression
0x00480e10:0x00480ed6,  pp_c_conditional_expression
0x00480ee0:0x00480f55,  pp_c_assignment_expression
0x00480f60:0x00481148,  print_c_tree
0x00481150:0x00481175,  debug_c_tree
0x00481180:0x004814b5,  pp_c_brace_enclosed_initializer_list
0x004819b0:0x004819d7,  c_finish_omp_master
0x004819e0:0x00481a18,  c_finish_omp_critical
0x00481a20:0x00481a46,  c_finish_omp_ordered
0x00481a50:0x00481a6a,  c_finish_omp_barrier
0x00481a70:0x00481a8a,  c_finish_omp_taskwait
0x00481a90:0x00481bfc,  c_finish_omp_atomic
0x00481c00:0x00481c1a,  c_finish_omp_flush
0x00481c20:0x00482282,  c_finish_omp_for
0x00482290:0x004823bd,  check_omp_for_incr_expr
0x004823c0:0x00482469,  c_split_parallel_clauses
0x00482470:0x00482479,  c_omp_predetermined_sharing
0x00482970:0x00482f85,  init_caller_save
0x00482f90:0x0048311e,  reg_save_code
0x00483120:0x004832da,  init_save_areas
0x004832e0:0x00484803,  setup_save_areas
0x00484810:0x00484987,  mark_set_regs
0x00484990:0x004849b5,  saved_hard_reg_compare_func
0x004849c0:0x00485402,  save_call_clobbered_regs
0x00485410:0x004857a9,  mark_referenced_regs
0x004857b0:0x004857ea,  mark_reg_as_referenced
0x004857f0:0x00485a65,  insert_restore
0x00485a70:0x00485c8d,  replace_reg_with_saved_mem
0x00485c90:0x00485e31,  insert_one_insn
0x00485e40:0x00485e50,  add_used_regs
0x00485e50:0x00485efc,  add_stored_regs
0x00485f00:0x00485f6f,  add_used_regs_1
0x00486460:0x00486509,  prepare_call_address
0x00486510:0x0048651f,  setjmp_call_p
0x00486520:0x00486760,  special_function_p
0x00486760:0x004867d2,  gimple_alloca_call_p
0x004867e0:0x00486819,  alloca_call_p
0x00486820:0x004868c2,  flags_from_decl_or_type
0x004868d0:0x00486a5d,  call_expr_flags
0x00486a60:0x00486b26,  shift_return_value
0x00486b30:0x0048a850,  expand_call
0x0048a850:0x0048a9b4,  save_fixed_argument_area
0x0048a9c0:0x0048b37a,  store_one_arg
0x0048b380:0x0048b6cc,  emit_call_1
0x0048b6d0:0x0048b769,  restore_fixed_argument_area
0x0048b770:0x0048b7e2,  fixup_tail_calls
0x0048b7f0:0x0048b898,  emit_library_call
0x0048b8a0:0x0048c996,  emit_library_call_value_1
0x0048c9a0:0x0048ca44,  emit_library_call_value
0x0048ca50:0x0048ca70,  must_pass_in_stack_var_size
0x0048ca70:0x0048caa4,  must_pass_in_stack_var_size_or_pad
0x0048cab0:0x0048cc1c,  check_sibcall_argument_overlap_1
0x0048d110:0x0048d170,  init_flow
0x0048d170:0x0048d32e,  clear_edges
0x0048d330:0x0048d33a,  alloc_block
0x0048d340:0x0048d359,  link_block
0x0048d360:0x0048d37e,  unlink_block
0x0048d380:0x0048d47d,  compact_blocks
0x0048d480:0x0048d4c1,  expunge_block
0x0048d4d0:0x0048d5a1,  unchecked_make_edge
0x0048d5b0:0x0048d64b,  cached_make_edge
0x0048d650:0x0048d684,  make_edge
0x0048d690:0x0048d6d1,  make_single_succ_edge
0x0048d6e0:0x0048d7d6,  remove_edge_raw
0x0048d7e0:0x0048d87f,  redirect_edge_succ
0x0048d880:0x0048d8f2,  redirect_edge_succ_nodup
0x0048d900:0x0048d9eb,  redirect_edge_pred
0x0048d9f0:0x0048da21,  clear_bb_flags
0x0048da30:0x0048dda1,  check_bb_profile
0x0048ddb0:0x0048dee3,  dump_regset
0x0048def0:0x0048df0f,  debug_regset
0x0048df10:0x0048e1cb,  dump_bb_info
0x0048e1d0:0x0048e365,  dump_edge_info
0x0048e370:0x0048e6e7,  dump_reg_info
0x0048e6f0:0x0048e793,  dump_flow_info
0x0048e7a0:0x0048e7b1,  debug_flow_info
0x0048e7c0:0x0048e8a2,  alloc_aux_for_block
0x0048e8b0:0x0048eadb,  alloc_aux_for_blocks
0x0048eae0:0x0048eb12,  clear_aux_for_blocks
0x0048eb20:0x0048ebc3,  free_aux_for_blocks
0x0048ebd0:0x0048ecb2,  alloc_aux_for_edge
0x0048ecc0:0x0048ef78,  alloc_aux_for_edges
0x0048ef80:0x0048f033,  clear_aux_for_edges
0x0048f040:0x0048f16c,  free_aux_for_edges
0x0048f170:0x0048f17e,  debug_bb
0x0048f180:0x0048f1ad,  debug_bb_n
0x0048f1b0:0x0048f3b7,  brief_dump_cfg
0x0048f3c0:0x0048f677,  update_bb_profile_for_threading
0x0048f680:0x0048f7f5,  scale_bbs_frequencies_int
0x0048f800:0x0048faec,  scale_bbs_frequencies_gcov_type
0x0048faf0:0x0048fb83,  initialize_original_copy_tables
0x0048fb90:0x0048fb93,  bb_copy_original_hash
0x0048fba0:0x0048fbaa,  bb_copy_original_eq
0x0048fbb0:0x0048fc2d,  free_original_copy_tables
0x0048fc30:0x0048fc8f,  set_bb_original
0x0048fc90:0x0048fcf8,  get_bb_original
0x0048fd00:0x0048fd5f,  set_bb_copy
0x0048fd60:0x0048fdc8,  get_bb_copy
0x0048fdd0:0x0048fe73,  set_loop_copy
0x0048fe80:0x0048fee7,  get_loop_copy
0x004903e0:0x004904d5,  forwarder_block_p
0x004904e0:0x004905de,  can_fallthru
0x004905e0:0x0049066e,  could_fall_through
0x00490670:0x004909ff,  mark_dfs_back_edges
0x00490a00:0x00490b35,  set_edge_can_fallthru_flag
0x00490b40:0x00490cdb,  find_unreachable_blocks
0x00490ce0:0x00490e17,  create_edge_list
0x00490e20:0x00490e3d,  free_edge_list
0x00490e40:0x00490f3e,  print_edge_list
0x00490f40:0x0049131b,  verify_edge_list
0x00491320:0x0049135c,  find_edge_index
0x00491360:0x00491415,  find_edge
0x00491420:0x0049151a,  flow_nodes_print
0x00491520:0x00491599,  flow_edge_list_print
0x004915a0:0x0049164a,  remove_fake_edges
0x00491650:0x00491787,  remove_fake_exit_edges
0x00491790:0x004917e7,  add_noreturn_fake_exit_edges
0x004917f0:0x00491ab8,  connect_infinite_loops_to_exit
0x00491ac0:0x00491e3d,  post_order_compute
0x00491e40:0x00492399,  inverted_post_order_compute
0x004923a0:0x00492468,  dfs_find_deadend
0x00492470:0x00492855,  pre_and_rev_post_order_compute
0x00492860:0x00492e15,  dfs_enumerate_from
0x00492e20:0x00493087,  compute_dominance_frontiers
0x00493090:0x0049345b,  compute_idf
0x00493950:0x004939b4,  inside_basic_block_p
0x004939c0:0x00493a82,  control_flow_insn_p
0x00493a90:0x00493b53,  rtl_make_eh_edge
0x00493b60:0x004949d0,  find_many_sub_basic_blocks
0x00494ec0:0x0049502d,  delete_unreachable_blocks
0x00495030:0x0049512e,  delete_dead_jumptables
0x00495130:0x00496c40,  cleanup_cfg
0x00496c40:0x00496c56,  rest_of_handle_jump
0x00496c60:0x00496cb3,  rest_of_handle_jump2
0x00496cc0:0x00496f72,  try_crossjump_bb
0x00496f80:0x0049707b,  mark_effect
0x00497080:0x00497108,  mentions_nonequal_regs
0x00497110:0x00498685,  try_crossjump_to_edge
0x00498690:0x00498803,  old_insns_match_p
0x00498810:0x00498bd4,  merge_memattrs
0x004990d0:0x0049952d,  gimple_assign_rhs_to_tree
0x00499530:0x004998f0,  estimated_stack_frame_size
0x004998f0:0x00499d8d,  expand_one_var
0x00499d90:0x00499e04,  account_used_vars_for_block
0x00499e10:0x0049d60e,  gimple_expand_cfg
0x0049d610:0x0049d653,  clear_tree_used
0x0049d660:0x0049d768,  expand_one_stack_var
0x0049d770:0x0049d831,  set_rtl
0x0049d840:0x0049d917,  expand_one_stack_var_at
0x0049d920:0x0049d965,  set_block_levels
0x0049d970:0x0049da9f,  discover_nonconstant_array_refs_r
0x0049daa0:0x0049dc50,  expand_used_vars_for_block
0x0049dc50:0x0049de2c,  expand_stack_vars
0x0049de30:0x0049de87,  stack_protect_decl_phase_1
0x0049de90:0x0049dee7,  stack_protect_decl_phase_2
0x0049def0:0x0049df56,  aggregate_contains_union_type
0x0049df60:0x0049e036,  stack_protect_classify_type
0x0049e040:0x0049e0c5,  stack_var_size_cmp
0x0049e0d0:0x0049e2fb,  add_partitioned_vars_to_ptset
0x0049e300:0x0049eeb4,  expand_gimple_stmt
0x0049eec0:0x0049ef7b,  label_rtx_for_bb
0x0049ef80:0x0049f2d4,  link_use_stmts_after
0x0049f2e0:0x0049f362,  maybe_cleanup_end_of_block
0x0049f370:0x004a0ba5,  expand_debug_expr
0x004a0bb0:0x004a0c88,  round_sdiv_adjust
0x004a1180:0x004a118c,  rtl_register_cfg_hooks
0x004a1190:0x004a119c,  cfg_layout_rtl_register_cfg_hooks
0x004a11a0:0x004a11ac,  gimple_register_cfg_hooks
0x004a11b0:0x004a1222,  get_cfg_hooks
0x004a1230:0x004a12a8,  set_cfg_hooks
0x004a12b0:0x004a1302,  current_ir_type
0x004a1310:0x004a1afe,  verify_flow_info
0x004a1b00:0x004a1d65,  dump_bb
0x004a1d70:0x004a1dda,  redirect_edge_and_branch
0x004a1de0:0x004a1e30,  can_remove_branch_p
0x004a1e30:0x004a1efb,  remove_branch
0x004a1f00:0x004a1f2a,  remove_edge
0x004a1f30:0x004a206c,  redirect_edge_and_branch_force
0x004a2070:0x004a215c,  split_block
0x004a2160:0x004a2167,  split_block_after_labels
0x004a2170:0x004a21b3,  move_block_after
0x004a21c0:0x004a22ee,  delete_basic_block
0x004a22f0:0x004a280b,  split_edge
0x004a2810:0x004a2895,  create_basic_block
0x004a28a0:0x004a2915,  create_empty_bb
0x004a2920:0x004a2963,  can_merge_blocks_p
0x004a2970:0x004a29b4,  predict_edge
0x004a29c0:0x004a29fd,  predicted_by_p
0x004a2a00:0x004a2b92,  merge_blocks
0x004a2ba0:0x004a3086,  make_forwarder_block
0x004a3090:0x004a30a6,  tidy_fallthru_edge
0x004a30b0:0x004a3167,  tidy_fallthru_edges
0x004a3170:0x004a31ca,  can_duplicate_block_p
0x004a31d0:0x004a351a,  duplicate_block
0x004a3520:0x004a3560,  block_ends_with_call_p
0x004a3560:0x004a35a0,  block_ends_with_condjump_p
0x004a35a0:0x004a35e0,  flow_call_edges_add
0x004a35e0:0x004a35f6,  execute_on_growing_pred
0x004a3600:0x004a3616,  execute_on_shrinking_pred
0x004a3620:0x004a3636,  lv_flush_pending_stmts
0x004a3640:0x004a36b4,  cfg_hook_duplicate_loop_to_header_edge
0x004a36c0:0x004a3713,  extract_cond_bb_edges
0x004a3720:0x004a3736,  lv_adjust_loop_header_phi
0x004a3740:0x004a37a2,  lv_add_condition_to_bb
0x004a3ca0:0x004a3cf7,  unlink_insn_chain
0x004a3d00:0x004a3db5,  insn_locators_alloc
0x004a3dc0:0x004a3de4,  insn_locators_finalize
0x004a3df0:0x004a3f6b,  curr_insn_locator
0x004a3f70:0x004a3ff7,  insn_locators_free
0x004a4000:0x004a4010,  set_curr_insn_source_location
0x004a4010:0x004a4017,  get_curr_insn_source_location
0x004a4020:0x004a4036,  set_curr_insn_block
0x004a4040:0x004a4048,  get_curr_insn_block
0x004a4050:0x004a405c,  into_cfg_layout_mode
0x004a4060:0x004a40ba,  outof_cfg_layout_mode
0x004a40c0:0x004a4111,  locator_location
0x004a4120:0x004a4188,  locator_line
0x004a4190:0x004a4208,  insn_line
0x004a4210:0x004a4275,  locator_file
0x004a4280:0x004a42e5,  insn_file
0x004a42f0:0x004a449e,  locator_eq
0x004a44a0:0x004a4a2d,  reemit_insn_block_notes
0x004a4a30:0x004a4c12,  relink_block_chain
0x004a4c20:0x004a4d00,  verify_insn_chain
0x004a4d00:0x004a4d70,  cfg_layout_can_duplicate_bb_p
0x004a4d70:0x004a4e9c,  duplicate_insn_chain
0x004a4ea0:0x004a5031,  cfg_layout_duplicate_bb
0x004a5040:0x004a5451,  cfg_layout_initialize
0x004a5460:0x004a5533,  break_superblocks
0x004a5540:0x004a5fc6,  cfg_layout_finalize
0x004a5fd0:0x004a61c3,  can_copy_bbs_p
0x004a61d0:0x004a65b3,  copy_bbs
0x004a6ab0:0x004a6ae4,  flow_loop_nested_p
0x004a6af0:0x004a6b40,  superloop_at_depth
0x004a6b40:0x004a6d2b,  flow_loop_dump
