0x004021c0:0x004021ea, _start
0x00439b37:0x00439c42, null_pointer_constant_p
0x00439c42:0x00439cbf, note_integer_operands
0x00439cbf:0x00439ce4, remove_c_maybe_const_expr
0x00439ce4:0x00439d4e, require_complete_type
0x00439d4e:0x00439ebc, c_incomplete_type_error
0x00439ebc:0x00439f41, c_type_promotes_to
0x00439f41:0x00439fcc, addr_space_superset
0x00439fcc:0x0043a0e9, qualify_type
0x0043a0e9:0x0043a11b, c_vla_type_p
0x0043a11b:0x0043ae1d, composite_type
0x0043ae1d:0x0043b070, common_pointer_type
0x0043b070:0x0043ba2e, c_common_type
0x0043ba2e:0x0043baf4, common_type
0x0043baf4:0x0043bb3b, comptypes
0x0043bb3b:0x0043bb85, comptypes_check_enum_int
0x0043bb85:0x0043c2d6, comptypes_internal
0x0043c2d6:0x0043c408, comp_target_types
0x0043c408:0x0043c51c, same_translation_unit_p
0x0043c51c:0x0043c57c, alloc_tagged_tu_seen_cache
0x0043c57c:0x0043c5cc, free_all_tagged_tu_seen_up_to
0x0043c5cc:0x0043cd09, tagged_types_tu_compatible_p
0x0043cd09:0x0043cf99, function_types_compatible_p
0x0043cf99:0x0043d326, type_lists_compatible_p
0x0043d326:0x0043d3d7, c_size_in_bytes
0x0043d3d7:0x0043d467, decl_constant_value
0x0043d467:0x0043d59d, array_to_pointer_conversion
0x0043d59d:0x0043d672, function_to_pointer_conversion
0x0043d672:0x0043d7d1, default_function_array_conversion
0x0043d7d1:0x0043d9a2, perform_integral_promotions
0x0043d9a2:0x0043db42, default_conversion
0x0043db42:0x0043de1b, lookup_field
0x0043de1b:0x0043e153, build_component_ref
0x0043e153:0x0043e416, build_indirect_ref
0x0043e416:0x0043e906, build_array_ref
0x0043e906:0x0043ec8b, build_external_ref
0x0043ec8b:0x0043eddb, record_maybe_used_decl
0x0043eddb:0x0043ee64, pop_maybe_used
0x0043ee64:0x0043efc0, c_expr_sizeof_expr
0x0043efc0:0x0043f113, c_expr_sizeof_type
0x0043f113:0x0043f1c9, build_function_call
0x0043f1c9:0x0043f8a2, build_function_call_vec
0x0043f8a2:0x00440493, convert_arguments
0x00440493:0x0044054d, parser_build_unary_op
0x0044054d:0x0044081a, parser_build_binary_op
0x0044081a:0x00440c4b, pointer_diff
0x00440c4b:0x00441fb8, build_unary_op
0x00441fb8:0x004420a4, lvalue_p
0x004420a4:0x004421f8, readonly_error
0x004421f8:0x00442289, readonly_warning
0x00442289:0x004422bf, lvalue_or_else
0x004422bf:0x00442476, c_mark_addressable
0x00442476:0x00442505, ep_convert_and_check
0x00442505:0x00443205, build_conditional_expr
0x00443205:0x004434c0, build_compound_expr
0x004434c0:0x004437f7, handle_warn_cast_qual
0x004437f7:0x004440a1, build_c_cast
0x004440a1:0x0044424e, c_cast_expr
0x0044424e:0x0044472d, build_modify_expr
0x0044472d:0x00446678, convert_for_assignment
0x00446678:0x00446704, valid_compound_expr_initializer
0x00446704:0x004469f3, store_init_value
0x004469f3:0x00446aab, push_string
0x00446aab:0x00446b8f, push_member_name
0x00446b8f:0x00446c47, push_array_bounds
0x00446c47:0x00446ca8, spelling_length
0x00446ca8:0x00446d7f, print_spelling
0x00446d7f:0x00446e31, error_init
0x00446e31:0x00446ef9, pedwarn_init
0x00446ef9:0x00446fb2, warning_init
0x00446fb2:0x00447004, maybe_warn_string_init
0x00447004:0x00447aec, digest_init
0x00447aec:0x00447d13, start_init
0x00447d13:0x00447e3f, finish_init
0x00447e3f:0x00448274, really_start_incremental_init
0x00448274:0x00448a2a, push_init_level
0x00448a2a:0x0044907c, pop_init_level
0x0044907c:0x0044922f, set_designator
0x0044922f:0x004492d3, push_range_stack
0x004492d3:0x004495ed, set_init_index
0x004495ed:0x004496d7, set_init_label
0x004496d7:0x00449dac, add_pending_init
0x00449dac:0x00449f7a, set_nonincremental_init
0x00449f7a:0x0044a22c, set_nonincremental_init_from_string
0x0044a22c:0x0044a453, find_init_member
0x0044a453:0x0044abe5, output_init_element
0x0044abe5:0x0044af6f, output_pending_init_elements
0x0044af6f:0x0044be9c, process_init_element
0x0044be9c:0x0044bede, build_asm_stmt
0x0044bede:0x0044c295, build_asm_expr
0x0044c295:0x0044c309, c_finish_goto_label
0x0044c309:0x0044c399, c_finish_goto_ptr
0x0044c399:0x0044c7f3, c_finish_return
0x0044c7f3:0x0044c9fc, c_start_case
0x0044c9fc:0x0044cbda, do_case
0x0044cbda:0x0044ccb1, c_finish_case
0x0044ccb1:0x0044cdd1, c_finish_if_stmt
0x0044cdd1:0x0044d039, c_finish_loop
0x0044d039:0x0044d194, c_finish_bc_stmt
0x0044d194:0x0044d20e, emit_side_effect_warnings
0x0044d20e:0x0044d344, c_process_expr_stmt
0x0044d344:0x0044d37c, c_finish_expr_stmt
0x0044d37c:0x0044d3d1, c_begin_stmt_expr
0x0044d3d1:0x0044d765, c_finish_stmt_expr
0x0044d765:0x0044d78c, c_begin_compound_stmt
0x0044d78c:0x0044d867, c_end_compound_stmt
0x0044d867:0x0044d913, push_cleanup
0x0044d913:0x0044fdce, build_binary_op
0x0044fdce:0x0044ffb1, c_objc_common_truthvalue_conversion
0x0044ffb1:0x00450000, c_expr_to_decl
0x00450000:0x00450021, c_begin_omp_parallel
0x00450021:0x0045009b, c_finish_omp_parallel
0x0045009b:0x004500bc, c_begin_omp_task
0x004500bc:0x00450136, c_finish_omp_task
0x00450136:0x00450964, c_finish_omp_clauses
0x00450964:0x00450c02, c_build_qualified_type
0x00450c02:0x00450c5c, c_build_va_arg
0x00450c5c:0x00450fc4, convert
0x00450fc4:0x0045115f, affix_data_type
0x0045115f:0x004512d7, gen_formal_list_for_type
0x004512d7:0x00451336, deserves_ellipsis
0x00451336:0x004514b0, gen_formal_list_for_func_def
0x004514b0:0x00451c65, gen_type
0x00451c65:0x00451e54, gen_decl
0x00451e54:0x00451fbe, gen_aux_info_record
0x00451fbe:0x00451fdc, VEC_tree_base_length_1
0x00451fdc:0x00452006, VEC_tree_base_index_0
0x00452006:0x00452053, VEC_tree_base_iterate_2
0x00452053:0x0045208d, VEC_tree_base_space_0
0x0045208d:0x004520d2, VEC_tree_base_quick_push_1
0x004520d2:0x00452106, VEC_tree_base_truncate
0x00452106:0x0045213b, VEC_tree_base_replace_0
0x0045213b:0x00452157, VEC_tree_gc_alloc_1
0x00452157:0x004521c4, VEC_tree_gc_reserve_0
0x004521c4:0x004521e2, VEC_constructor_elt_base_length_1
0x004521e2:0x00452215, VEC_constructor_elt_base_index_0
0x00452215:0x0045226b, VEC_constructor_elt_base_iterate
0x0045226b:0x0045229a, handled_component_p_0
0x0045229a:0x004522e4, truth_value_p
0x004522e4:0x0045232a, tree_operand_length_0
0x0045232a:0x00452365, init_call_expr_arg_iterator
0x00452365:0x004523ba, next_call_expr_arg
0x004523ba:0x004523eb, first_call_expr_arg
0x004523eb:0x0045245d, c_addr_space_name
0x0045245d:0x00452523, start_fname_decls
0x00452523:0x004526a1, finish_fname_decls
0x004526a1:0x004527c2, fname_as_string
0x004527c2:0x00452934, fname_decl
0x00452934:0x00452b5d, fix_string_type
0x00452b5d:0x00452c90, c_fully_fold
0x00452c90:0x00453f05, c_fully_fold_internal
0x00453f05:0x00453fab, decl_constant_value_for_optimization
0x00453fab:0x0045403a, constant_expression_warning
0x0045403a:0x004540a8, constant_expression_error
0x004540a8:0x004541ba, overflow_warning
0x004541ba:0x004545f9, warn_logical_operator
0x004545f9:0x00454857, strict_aliasing_warning
0x00454857:0x00454a3a, check_main_parameter_types
0x00454a3a:0x00454aaf, vector_targets_convertible_p
0x00454aaf:0x00454cb0, vector_types_convertible_p
0x00454cb0:0x00454fd9, shorten_binary_op
0x00454fd9:0x00455a95, conversion_warning
0x00455a95:0x00455c85, warnings_for_convert_and_check
0x00455c85:0x00455d72, convert_and_check
0x00455d72:0x00455eb6, new_tlist
0x00455eb6:0x00455f5b, add_tlist
0x00455f5b:0x0045606a, merge_tlist
0x0045606a:0x004561f8, warn_for_collisions_1
0x004561f8:0x00456251, warn_for_collisions
0x00456251:0x004562c0, warning_candidate_p
0x004562c0:0x00456312, candidate_equal_p
0x00456312:0x00456c47, verify_tree
0x00456c47:0x00456e90, verify_sequence_points
0x00456e90:0x00456ff7, check_case_value
0x00456ff7:0x004571ef, check_case_bounds
0x004571ef:0x00457400, c_common_type_for_size
0x00457400:0x004574c4, c_common_fixed_point_type_for_size
0x004574c4:0x004584ac, c_common_type_for_mode
0x004584ac:0x004584cb, c_common_unsigned_type
0x004584cb:0x004584ea, c_common_signed_type
0x004584ea:0x004595fa, c_common_signed_or_unsigned_type
0x004595fa:0x00459718, c_build_bitfield_integer_type
0x00459718:0x004597a6, c_register_builtin_type
0x004597a6:0x004598f4, binary_op_error
0x004598f4:0x0045a6c1, shorten_compare
0x0045a6c1:0x0045aa8b, pointer_int_sum
0x0045aa8b:0x0045abe1, c_wrap_maybe_const
0x0045abe1:0x0045ac7b, c_save_expr
0x0045ac7b:0x0045acd5, decl_with_nonnull_addr_p
0x0045acd5:0x0045b46a, c_common_truthvalue_conversion
0x0045b46a:0x0045b570, c_apply_type_quals_to_decl
0x0045b570:0x0045b684, c_type_hash
0x0045b684:0x0045b9d5, c_common_get_alias_set
0x0045b9d5:0x0045bc1e, c_sizeof_or_alignof_type
0x0045bc1e:0x0045bde7, c_alignof_expr
0x0045bde7:0x0045c002, def_fn_type
0x0045c002:0x0046d1c2, c_define_builtins
0x0046d1c2:0x0046d1dc, c_get_ident
0x0046d1dc:0x0046e346, c_common_nodes_and_builtins
0x0046e346:0x0046e418, set_compound_literal_name
0x0046e418:0x0046e454, build_va_arg
0x0046e454:0x0046e4c8, disable_builtin_function
0x0046e4c8:0x0046e51c, builtin_function_disabled_p
0x0046e51c:0x0046e65b, def_builtin_1
0x0046e65b:0x0046e769, c_promoting_integer_type_p
0x0046e769:0x0046e81e, self_promoting_args_p
0x0046e81e:0x0046e854, strip_pointer_operator
0x0046e854:0x0046e897, strip_pointer_or_array_types
0x0046e897:0x0046e8ec, case_compare
0x0046e8ec:0x0046ed3b, c_add_case_label
0x0046ed3b:0x0046eebe, match_case_to_enum_1
0x0046eebe:0x0046ef81, match_case_to_enum
0x0046ef81:0x0046f1b3, c_do_switch_warnings
0x0046f1b3:0x0046f259, finish_label_address_expr
0x0046f259:0x0046f448, boolean_increment
0x0046f448:0x0046f71f, c_stddef_cpp_builtins
0x0046f71f:0x0047053e, c_init_attributes
0x0047053e:0x00470647, handle_packed_attribute
0x00470647:0x004706b4, handle_nocommon_attribute
0x004706b4:0x00470721, handle_common_attribute
0x00470721:0x00470804, handle_noreturn_attribute
0x00470804:0x0047089e, handle_hot_attribute
0x0047089e:0x00470938, handle_cold_attribute
0x00470938:0x004709a5, handle_noinline_attribute
0x004709a5:0x004709f9, handle_noclone_attribute
0x004709f9:0x00470a66, handle_always_inline_attribute
0x00470a66:0x00470acf, handle_gnu_inline_attribute
0x00470acf:0x00470b38, handle_artificial_attribute
0x00470b38:0x00470b8c, handle_flatten_attribute
0x00470b8c:0x00470bf1, handle_error_attribute
0x00470bf1:0x00470c87, handle_used_attribute
0x00470c87:0x00470d7c, handle_unused_attribute
0x00470d7c:0x00470e46, handle_externally_visible_attribute
0x00470e46:0x00470f29, handle_const_attribute
0x00470f29:0x00471028, handle_transparent_union_attribute
0x00471028:0x0047114a, get_priority
0x0047114a:0x0047121b, handle_constructor_attribute
0x0047121b:0x004712ec, handle_destructor_attribute
0x004712ec:0x00471a2f, handle_mode_attribute
0x00471a2f:0x00471c04, handle_section_attribute
0x00471c04:0x00471f41, handle_aligned_attribute
0x00471f41:0x00471ff6, handle_weak_attribute
0x00471ff6:0x004721fc, handle_alias_attribute
0x004721fc:0x00472350, handle_weakref_attribute
0x00472350:0x0047266f, handle_visibility_attribute
0x0047266f:0x004727ce, c_determine_visibility
0x004727ce:0x0047295f, handle_tls_model_attribute
0x0047295f:0x00472a04, handle_no_instrument_function_attribute
0x00472a04:0x00472aa1, handle_malloc_attribute
0x00472aa1:0x00472b4f, handle_alloc_size_attribute
0x00472b4f:0x00472bbc, handle_returns_twice_attribute
0x00472bbc:0x00472c61, handle_no_limit_stack_attribute
0x00472c61:0x00472cce, handle_pure_attribute
0x00472cce:0x00472d2b, handle_novops_attribute
0x00472d2b:0x00472f49, handle_deprecated_attribute
0x00472f49:0x0047323a, handle_vector_size_attribute
0x0047323a:0x004733e8, handle_nonnull_attribute
0x004733e8:0x004734b4, check_function_nonnull
0x004734b4:0x004735e6, check_function_sentinel
0x004735e6:0x00473682, nonnull_check_p
0x00473682:0x004736d7, check_nonnull_arg
0x004736d7:0x0047371a, get_nonnull_operand
0x0047371a:0x00473781, handle_nothrow_attribute
0x00473781:0x0047386a, handle_cleanup_attribute
0x0047386a:0x004738c2, handle_warn_unused_result_attribute
0x004738c2:0x004739dc, handle_sentinel_attribute
0x004739dc:0x00473a72, handle_type_generic_attribute
0x00473a72:0x00473aee, handle_target_attribute
0x00473aee:0x00473b0c, VEC_const_char_p_base_length
0x00473b0c:0x00473b36, VEC_const_char_p_base_index
0x00473b36:0x00473b70, VEC_const_char_p_base_space
0x00473b70:0x00473bb5, VEC_const_char_p_base_quick_push
0x00473bb5:0x00473be9, VEC_const_char_p_base_truncate
0x00473be9:0x00473c56, VEC_const_char_p_gc_reserve
0x00473c56:0x00473ca5, VEC_const_char_p_gc_safe_push
0x00473ca5:0x00474169, parse_optimize_options
0x00474169:0x00474283, handle_optimize_attribute
0x00474283:0x00474306, check_function_arguments
0x00474306:0x00474526, check_function_arguments_recurse
0x00474526:0x00474593, builtin_function_validate_nargs
0x00474593:0x004747d9, check_builtin_function_arguments
0x004747d9:0x00474895, field_decl_cmp
0x00474895:0x004749c2, resort_field_decl_cmp
0x004749c2:0x00474a1d, resort_sorted_fields
0x00474a1d:0x00474a96, catenate_strings
0x00474a96:0x00474d59, c_parse_error
0x00474d59:0x00474eca, c_cpp_error
0x00474eca:0x00474f15, c_common_to_target_charset
0x00474f15:0x004753b7, fold_offsetof_1
0x004753b7:0x004753f1, fold_offsetof
0x004753f1:0x0047547b, lvalue_error
0x0047547b:0x004759c3, complete_array_type
0x004759c3:0x00475a01, builtin_type_for_size
0x00475a01:0x00475b35, sync_resolve_size
0x00475b35:0x00475ca8, sync_resolve_params
0x00475ca8:0x00475cec, sync_resolve_return
0x00475cec:0x00475e72, resolve_overloaded_builtin
0x00475e72:0x00475efd, same_scalar_type_ignoring_signedness
0x00475efd:0x00475fb7, check_missing_format_attribute
0x00475fb7:0x00476002, warn_array_subscript_with_type_char
0x00476002:0x004764f8, warn_about_parentheses
0x004764f8:0x0047655b, warn_for_unused_label
0x0047655b:0x004765b0, warn_for_div_by_zero
0x004765b0:0x00476adf, warn_for_sign_compare
0x00476adf:0x00476bdb, set_underlying_type
0x00476bdb:0x00476c15, is_typedef_decl
0x00476c15:0x00476cbc, record_types_used_by_current_var_decl
0x00476cbc:0x00476cda, VEC_tree_gc_vec_base_length
0x00476cda:0x00476d14, VEC_tree_gc_vec_base_space
0x00476d14:0x00476d59, VEC_tree_gc_vec_base_quick_push
0x00476d59:0x00476d8b, VEC_tree_gc_vec_base_pop
0x00476d8b:0x00476df8, VEC_tree_gc_vec_gc_reserve
0x00476df8:0x00476e47, VEC_tree_gc_vec_gc_safe_push
0x00476e47:0x00476ea1, make_tree_vector
0x00476ea1:0x00476ee7, release_tree_vector
0x00476ee7:0x00476f23, make_tree_vector_single
0x00476f23:0x00476fe2, make_tree_vector_copy
0x00476fe2:0x00477063, gt_ggc_mx_VEC_tree_gc_vec_gc
0x00477063:0x004770d2, gt_ggc_mx_VEC_const_char_p_gc
0x004770d2:0x00477153, gt_ggc_mx_sorted_fields_type
0x00477153:0x004771d4, gt_pch_nx_VEC_tree_gc_vec_gc
0x004771d4:0x00477243, gt_pch_nx_VEC_const_char_p_gc
0x00477243:0x004772c4, gt_pch_nx_sorted_fields_type
0x004772c4:0x0047733d, gt_pch_p_18VEC_tree_gc_vec_gc
0x0047733d:0x004773b6, gt_pch_p_19VEC_const_char_p_gc
0x004773b6:0x0047742f, gt_pch_p_18sorted_fields_type
0x0047742f:0x004774bf, gt_ggc_ma_ridpointers
0x004774bf:0x0047754b, gt_pch_pa_ridpointers
0x0047754b:0x004775d4, gt_pch_na_ridpointers
0x004775d4:0x00477736, c_common_missing_argument
0x00477736:0x0047778d, defer_opt
0x0047778d:0x00477937, c_common_init_options
0x00477937:0x004787bb, c_common_handle_option
0x004787bb:0x00478ddf, c_common_post_options
0x00478ddf:0x00478eda, c_common_init
0x00478eda:0x0047905e, c_common_parse_file
0x0047905e:0x004791a1, c_common_finish
0x004791a1:0x00479263, check_deps_environment_vars
0x00479263:0x00479300, handle_deferred_opts
0x00479300:0x004794db, sanitize_cpp_opts
0x004794db:0x004795c6, add_prefixed_path
0x004795c6:0x00479839, finish_options
0x00479839:0x00479932, push_command_line_include
0x00479932:0x0047998c, cb_file_change
0x0047998c:0x004799c3, cb_dir_change
0x004799c3:0x00479a3b, set_std_c89
0x00479a3b:0x00479a9b, set_std_c99
0x00479a9b:0x00479af1, set_std_cxx98
0x00479af1:0x00479b47, set_std_cxx0x
0x00479b47:0x00479b6c, set_Wimplicit
0x00479b6c:0x00479bbd, handle_OPT_d
0x00479bbd:0x00479c1b, set_Wformat
0x00479c1b:0x00479d47, handle_format_arg_attribute
0x00479d47:0x00479df2, check_format_string
0x00479df2:0x00479e56, get_constant
0x00479e56:0x0047a017, decode_format_attr
0x0047a017:0x0047a180, decode_format_type
0x0047a180:0x0047a3d8, check_function_format
0x0047a3d8:0x0047a53f, init_dollar_format_checking
0x0047a53f:0x0047a8bd, maybe_read_dollar_number
0x0047a8bd:0x0047a944, avoid_dollar_number
0x0047a944:0x0047aa18, finish_dollar_format_checking
0x0047aa18:0x0047ab7f, get_flag_spec
0x0047ab7f:0x0047ae4c, check_format_info
0x0047ae4c:0x0047b2b9, check_format_arg
0x0047b2b9:0x0047d5f2, check_format_info_main
0x0047d5f2:0x0047db2a, check_format_types
0x0047db2a:0x0047ddae, format_type_warning
0x0047ddae:0x0047de17, find_char_info_specifier_index
0x0047de17:0x0047de7d, find_length_info_modifier_index
0x0047de7d:0x0047e03e, init_dynamic_asm_fprintf_info
0x0047e03e:0x0047e1a9, init_dynamic_gfc_info
0x0047e1a9:0x0047e957, init_dynamic_diag_info
0x0047e957:0x0047ea26, convert_format_name_to_system_name
0x0047ea26:0x0047eaec, cmp_attribs
0x0047eaec:0x0047ed1d, handle_format_attribute
0x0047ed1d:0x0047ed43, tsi_start_0
0x0047ed43:0x0047ed7c, tsi_one_before_end_p_0
0x0047ed7c:0x0047ed9b, tsi_stmt_0
0x0047ed9b:0x0047edd1, push_stmt_list
0x0047edd1:0x0047eefe, pop_stmt_list
0x0047eefe:0x0047f131, build_stmt
0x0047f131:0x0047f16d, build_case_label
0x0047f16d:0x0047f257, preprocess_file
0x0047f257:0x0047f383, init_pp_output
0x0047f383:0x0047f75a, scan_translation_unit
0x0047f75a:0x0047f79d, print_lines_directives_only
0x0047f79d:0x0047f7f2, scan_translation_unit_directives_only
0x0047f7f2:0x0047f836, account_for_newlines
0x0047f836:0x0047f8e5, scan_translation_unit_trad
0x0047f8e5:0x0047f9c2, maybe_print_line
0x0047f9c2:0x0047fb93, print_line
0x0047fb93:0x0047fc86, do_line_change
0x0047fc86:0x0047fcb5, cb_line_change_0
0x0047fcb5:0x0047fd05, cb_ident_0
0x0047fd05:0x0047fdd2, cb_define_0
0x0047fdd2:0x0047fe21, cb_undef_0
0x0047fe21:0x0047fe9c, cb_used_define
0x0047fe9c:0x0047fef3, cb_used_undef
0x0047fef3:0x00480065, dump_queued_macros
0x00480065:0x0048015a, cb_include
0x0048015a:0x00480224, pp_dir_change
0x00480224:0x0048035c, pp_file_change
0x0048035c:0x004803bb, cb_def_pragma_0
0x004803bb:0x00480467, dump_macro
0x00480467:0x004804c4, cb_read_pch
0x004804c4:0x00480503, c_missing_noreturn_ok_p
0x00480503:0x00480583, c_warn_unused_global_decl
0x00480583:0x004805b5, c_objc_common_init
0x004805b5:0x004808f9, c_tree_printer
0x004808f9:0x00480908, has_c_linkage
0x00480908:0x0048096b, c_initialize_diagnostics
0x0048096b:0x0048099e, c_types_compatible_p
0x0048099e:0x004809bc, c_vla_unspec_p
0x004809bc:0x00480a56, dump_stmt
0x00480a56:0x00480aad, c_dump_tree
0x00480aad:0x00480acb, VEC_tree_base_length_2
0x00480acb:0x00480af5, VEC_tree_base_index_1
0x00480af5:0x00480b2f, VEC_tree_base_space_1
0x00480b2f:0x00480b74, VEC_tree_base_quick_push_2
0x00480b74:0x00480be1, VEC_tree_gc_reserve_1
0x00480be1:0x00480c30, VEC_tree_gc_safe_push_0
0x00480c30:0x00480d9f, c_parse_init
0x00480d9f:0x0048107e, c_lex_one_token
0x0048107e:0x004810ba, c_parser_peek_token
0x004810ba:0x004810e3, c_parser_next_token_is
0x004810e3:0x0048110a, c_parser_next_token_is_not
0x0048110a:0x00481134, c_parser_next_token_is_keyword
0x00481134:0x00481233, c_token_starts_typename
0x00481233:0x0048125d, c_parser_next_token_starts_typename
0x0048125d:0x0048135c, c_token_starts_declspecs
0x0048135c:0x00481386, c_parser_next_token_starts_declspecs
0x00481386:0x00481438, c_parser_peek_2nd_token
0x00481438:0x00481525, c_parser_consume_token
0x00481525:0x004815e7, c_parser_consume_pragma
0x004815e7:0x0048160a, c_parser_set_source_position_from_token
0x0048160a:0x00481696, c_parser_error
0x00481696:0x004816eb, c_parser_require
0x004816eb:0x00481740, c_parser_require_keyword
0x00481740:0x00481856, c_parser_skip_until_found
0x00481856:0x00481942, c_parser_skip_to_end_of_parameter
0x00481942:0x004819ed, c_parser_skip_to_pragma_eol
0x004819ed:0x00481af2, c_parser_skip_to_end_of_block_or_statement
0x00481af2:0x00481b98, disable_extension_diagnostics
0x00481b98:0x00481c28, restore_extension_diagnostics
0x00481c28:0x00481e3b, c_parser_translation_unit
0x00481e3b:0x004820c4, c_parser_external_declaration
0x004820c4:0x004827cb, c_parser_declaration_or_fndef
0x004827cb:0x00482813, c_parser_asm_definition
0x00482813:0x00482f2a, c_parser_declspecs
0x00482f2a:0x004834ca, c_parser_enum_specifier
0x004834ca:0x00483a5d, c_parser_struct_or_union_specifier
0x00483a5d:0x00483f48, c_parser_struct_declaration
0x00483f48:0x004841dc, c_parser_typeof_specifier
0x004841dc:0x00484295, c_parser_declarator
0x00484295:0x00484558, c_parser_direct_declarator
0x00484558:0x00484927, c_parser_direct_declarator_inner
0x00484927:0x00484c43, c_parser_parms_declarator
0x00484c43:0x004853e4, c_parser_parms_list_declarator
0x004853e4:0x0048556f, c_parser_parameter_declaration
0x0048556f:0x00485627, c_parser_asm_string_literal
0x00485627:0x00485700, c_parser_simple_asm_expr
0x00485700:0x00485bbe, c_parser_attributes
0x00485bbe:0x00485db7, c_parser_type_name
0x00485db7:0x00485ee3, c_parser_initializer
0x00485ee3:0x004860c6, c_parser_braced_init
0x004860c6:0x00486851, c_parser_initelt
0x00486851:0x004869d5, c_parser_initval
0x004869d5:0x00486a6c, c_parser_compound_statement
0x00486a6c:0x00486fe2, c_parser_compound_statement_nostart
0x00486fe2:0x0048731c, c_parser_label
0x0048731c:0x00487397, c_parser_statement
0x00487397:0x00487913, c_parser_statement_after_labels
0x00487913:0x004879ba, c_parser_condition
0x004879ba:0x00487a15, c_parser_paren_condition
0x00487a15:0x00487a6f, c_parser_c99_block_statement
0x00487a6f:0x00487be6, c_parser_if_body
0x00487be6:0x00487d00, c_parser_else_body
0x00487d00:0x00487e77, c_parser_if_statement
0x00487e77:0x0048803a, c_parser_switch_statement
