0x00402340:0x004027bf,  tagged_types_tu_compatible_p
0x0045c700:0x0045c829,  handle_deprecated_attribute
0x0045c830:0x0045c889,  handle_no_limit_stack_attribute
0x0045c890:0x0045c8e9,  handle_no_instrument_function_attribute
0x0045c8f0:0x0045ca71,  handle_section_attribute
0x0045ca80:0x0045cb8c,  handle_alias_attribute
0x0045cb90:0x0045cc84,  handle_weakref_attribute
0x0045cc90:0x0045cecc,  handle_aligned_attribute
0x0045ced0:0x0045d43a,  handle_mode_attribute
0x0045d440:0x0045d4b5,  handle_transparent_union_attribute
0x0045d4c0:0x0045d8c0,  fold_offsetof_1
0x0045d8c0:0x0045d904,  gt_ggc_ma_ridpointers
0x0045d910:0x0045d95c,  gt_pch_na_ridpointers
0x0045d960:0x0045da50,  handle_nonnull_attribute
0x0045da50:0x0045dad8,  gt_pch_pa_ridpointers
0x0045dae0:0x0045db4e,  handle_hot_attribute
0x0045db50:0x0045dbbe,  handle_cold_attribute
0x0045dbc0:0x0045dcb6,  handle_constructor_attribute
0x0045dcc0:0x0045dd2f,  handle_weak_attribute
0x0045dd30:0x0045dd6d,  check_nonnull_arg
0x0045dd70:0x0045ddb8,  gt_ggc_mx_VEC_const_char_p_gc
0x0045ddc0:0x0045de08,  gt_pch_nx_VEC_const_char_p_gc
0x0045de10:0x0045de95,  handle_unused_attribute
0x0045dea0:0x0045df36,  def_builtin_1.constprop.47
0x0045df40:0x0045e03f,  def_fn_type.constprop.49
0x0045e040:0x0045e14e,  def_fn_type.constprop.50
0x0045e150:0x0045e18d,  handle_gnu_inline_attribute
0x0045e190:0x0045e299,  def_builtin_1.constprop.46
0x0045e2a0:0x0045e2d3,  handle_noclone_attribute
0x0045e2e0:0x0045e313,  handle_flatten_attribute
0x0045e320:0x0045e35a,  handle_nocommon_attribute
0x0045e360:0x0045e39a,  handle_common_attribute
0x0045e3a0:0x0045e3da,  handle_returns_twice_attribute
0x0045e3e0:0x0045e41a,  handle_pure_attribute
0x0045e420:0x0045e45a,  handle_noinline_attribute
0x0045e460:0x0045e49a,  handle_always_inline_attribute
0x0045e4a0:0x0045e4d7,  handle_nothrow_attribute
0x0045e4e0:0x0045e51b,  handle_error_attribute
0x0045e520:0x0045e56b,  handle_used_attribute
0x0045e570:0x0045e5b1,  handle_target_attribute
0x0045e5c0:0x0045e645,  handle_const_attribute
0x0045e650:0x0045e6d5,  handle_noreturn_attribute
0x0045e6e0:0x0045e70f,  handle_warn_unused_result_attribute
0x0045e710:0x0045e783,  handle_cleanup_attribute
0x0045e790:0x0045e836,  handle_packed_attribute
0x0045e840:0x0045e8ab,  handle_externally_visible_attribute
0x0045e8b0:0x0045e9d4,  check_case_value
0x0045e9e0:0x0045ec03,  warn_for_collisions
0x0045ec10:0x0045ee56,  match_case_to_enum
0x0045ee60:0x0045f033,  merge_tlist.constprop.52
0x0045f040:0x0045f136,  handle_destructor_attribute
0x0045f140:0x0045f2c0,  c_type_hash
0x0045f2c0:0x00460413,  verify_tree
0x00460420:0x00460482,  c_addr_space_name
0x00460490:0x00460547,  start_fname_decls
0x00460550:0x004606da,  finish_fname_decls
0x004606e0:0x004607ed,  fname_as_string
0x004607f0:0x00460958,  fname_decl
0x00460960:0x00460a7b,  fix_string_type
0x00460a80:0x00460afe,  decl_constant_value_for_optimization
0x00460b00:0x00460b45,  constant_expression_warning
0x00460b50:0x00460b72,  constant_expression_error
0x00460b80:0x00460c3a,  overflow_warning
0x00460c40:0x00461ae4,  c_fully_fold_internal
0x00461af0:0x00461be3,  c_fully_fold
0x00461bf0:0x00461f37,  warn_logical_operator
0x00461f40:0x004620db,  strict_aliasing_warning
0x004620e0:0x0046226d,  check_main_parameter_types
0x00462270:0x004622b4,  vector_targets_convertible_p
0x004622c0:0x004623be,  vector_types_convertible_p
0x004623c0:0x00462564,  verify_sequence_points
0x00462570:0x004626f3,  c_common_type_for_size
0x00462700:0x0046279f,  c_common_type_for_mode
0x004627a0:0x00463376,  c_common_type_for_mode.part.39
0x00463380:0x00463477,  c_common_fixed_point_type_for_size
0x00463480:0x00464128,  c_common_signed_or_unsigned_type
0x00464130:0x0046434b,  shorten_binary_op
0x00464350:0x0046435d,  c_common_unsigned_type
0x00464360:0x0046436a,  c_common_signed_type
0x00464370:0x00464a2a,  conversion_warning
0x00464a30:0x00464b3a,  warnings_for_convert_and_check
0x00464b40:0x00464cf8,  convert_and_check
0x00464d00:0x00464dc3,  c_build_bitfield_integer_type
0x00464dd0:0x00464e26,  c_register_builtin_type
0x00464e30:0x00464fd3,  binary_op_error
0x00464fe0:0x00465a26,  shorten_compare
0x00465a30:0x00465ce2,  pointer_int_sum
0x00465cf0:0x00465dd6,  c_wrap_maybe_const
0x00465de0:0x00465ec5,  c_save_expr
0x00465ed0:0x00465f04,  decl_with_nonnull_addr_p
0x00465f10:0x00466410,  c_common_truthvalue_conversion
0x00466410:0x00466494,  c_apply_type_quals_to_decl
0x004664a0:0x004666ac,  c_common_get_alias_set
0x004666b0:0x004668b6,  c_sizeof_or_alignof_type
0x004668c0:0x004669c7,  c_alignof_expr
0x004669d0:0x00475868,  c_common_nodes_and_builtins
0x00475870:0x004758f2,  set_compound_literal_name
0x00475900:0x0047591b,  build_va_arg
0x00475920:0x0047596f,  disable_builtin_function
0x00475970:0x004759e4,  c_promoting_integer_type_p
0x004759f0:0x00475af1,  self_promoting_args_p
0x00475b00:0x00475b23,  strip_pointer_operator
0x00475b30:0x00475b51,  strip_pointer_or_array_types
0x00475b60:0x00475b85,  case_compare
0x00475b90:0x0047616f,  c_add_case_label
0x00476170:0x00476356,  c_do_switch_warnings
0x00476360:0x004763de,  finish_label_address_expr
0x004763e0:0x0047651c,  boolean_increment
0x00476520:0x0047678c,  c_stddef_cpp_builtins
0x00476790:0x00476891,  c_determine_visibility
0x004768a0:0x00476c69,  parse_optimize_options
0x00476c70:0x00476d26,  handle_optimize_attribute
0x00476d30:0x00476ed0,  check_function_arguments_recurse
0x00476ed0:0x00477119,  check_function_arguments
0x00477120:0x00477344,  check_builtin_function_arguments
0x00477350:0x0047739e,  field_decl_cmp
0x004773a0:0x004773c4,  resort_sorted_fields
0x004773d0:0x004777e2,  c_parse_error
0x004777f0:0x00477978,  c_cpp_error
0x00477980:0x004779ab,  c_common_to_target_charset
0x004779b0:0x00477da0,  fold_offsetof
0x00477da0:0x00477e14,  lvalue_error
0x00477e20:0x00478196,  complete_array_type
0x004781a0:0x004781be,  builtin_type_for_size
0x004781c0:0x00478431,  resolve_overloaded_builtin
0x00478440:0x004784a5,  same_scalar_type_ignoring_signedness
0x004784b0:0x00478534,  check_missing_format_attribute
0x00478540:0x00478577,  warn_array_subscript_with_type_char
0x00478580:0x004789d9,  warn_about_parentheses
0x004789e0:0x00478a21,  warn_for_unused_label
0x00478a30:0x00478a89,  warn_for_div_by_zero
0x00478a90:0x00478f1a,  warn_for_sign_compare
0x00478f20:0x00478f9f,  set_underlying_type
0x00478fa0:0x00478fbc,  is_typedef_decl
0x00478fc0:0x00479038,  record_types_used_by_current_var_decl
0x00479040:0x0047906c,  make_tree_vector
0x00479070:0x004790b8,  release_tree_vector
0x004790c0:0x0047910a,  make_tree_vector_single
0x00479110:0x004791c9,  make_tree_vector_copy
0x004791d0:0x0047921d,  gt_ggc_mx_VEC_tree_gc_vec_gc
0x00479220:0x0047926d,  gt_ggc_mx_sorted_fields_type
0x00479270:0x004792bd,  gt_pch_nx_VEC_tree_gc_vec_gc
0x004792c0:0x0047930d,  gt_pch_nx_sorted_fields_type
0x00479310:0x004793e0,  push_command_line_include
0x004793e0:0x0047941d,  cb_file_change
0x00479420:0x00479448,  cb_dir_change
0x00479450:0x004796fd,  finish_options
0x00479700:0x0047986b,  c_common_missing_argument
0x00479870:0x004799a5,  c_common_init_options
0x004799b0:0x0047ac2c,  c_common_handle_option
0x0047ac30:0x0047b6f0,  c_common_post_options
0x0047b6f0:0x0047b7b6,  c_common_init
0x0047b7c0:0x0047b90c,  c_common_parse_file
0x0047b910:0x0047ba61,  c_common_finish
0x0047ba70:0x0047bc96,  format_type_warning
0x0047bca0:0x0047bf38,  maybe_read_dollar_number.isra.7
0x0047bf40:0x0047c0af,  convert_format_name_to_system_name
0x0047c0b0:0x0047c34f,  decode_format_type
0x0047c350:0x0047e869,  check_format_info_main.isra.9
0x0047e870:0x0047eb94,  check_format_arg
0x0047eba0:0x0047ebdf,  set_Wformat
0x0047ebe0:0x0047ecc1,  handle_format_arg_attribute
0x0047ecd0:0x0047f27a,  check_function_format
0x0047f280:0x0047ffb6,  handle_format_attribute
0x0047ffc0:0x00480110,  build_stmt.constprop.2
0x00480110:0x00480132,  push_stmt_list
0x00480140:0x004801f4,  pop_stmt_list
0x00480200:0x00480358,  build_stmt
0x00480360:0x00480375,  build_case_label
0x00480380:0x0048039d,  print_lines_directives_only
0x004803a0:0x00480522,  print_line
0x00480530:0x004805ec,  maybe_print_line
0x004805f0:0x0048070c,  dump_queued_macros
0x00480710:0x0048074b,  cb_used_undef
0x00480750:0x0048077d,  cb_read_pch
0x00480780:0x00480802,  dump_macro
0x00480810:0x00480866,  cb_used_define
0x00480870:0x00480954,  cb_undef
0x00480960:0x00480a44,  cb_ident
0x00480a50:0x00480b44,  cb_def_pragma
0x00480b50:0x00480caa,  cb_define
0x00480cb0:0x00480e3c,  cb_include
0x00480e40:0x00480fd4,  cb_line_change
0x00480fe0:0x00481940,  preprocess_file
0x00481940:0x00481a3a,  init_pp_output
0x00481a40:0x00481ac5,  pp_dir_change
0x00481ad0:0x00481c4c,  pp_file_change
0x00481c50:0x00481e53,  c_tree_printer
0x00481e60:0x00481e88,  c_missing_noreturn_ok_p
0x00481e90:0x00481ee8,  c_warn_unused_global_decl
0x00481ef0:0x00481f1e,  c_objc_common_init
0x00481f20:0x00481f26,  has_c_linkage
0x00481f30:0x00481f96,  c_initialize_diagnostics
0x00481fa0:0x00481fb3,  c_types_compatible_p
0x00481fc0:0x00481fc5,  c_vla_unspec_p
0x00481fd0:0x0048204e,  dump_stmt
0x00482050:0x00482075,  c_dump_tree
0x00482080:0x00482119,  disable_extension_diagnostics
0x00482120:0x0048217f,  restore_extension_diagnostics
0x00482180:0x004821b6,  gt_pch_p_8c_parser
0x004821c0:0x004823d6,  c_lex_one_token
0x004823e0:0x004824a9,  c_parser_consume_token
0x004824b0:0x0048251c,  c_parser_objc_selector
0x00482520:0x004825b1,  c_parser_consume_pragma
0x004825c0:0x00482678,  c_token_starts_typename
0x00482680:0x00482738,  c_token_starts_declspecs
0x00482740:0x004827e9,  c_parser_peek_2nd_token
0x004827f0:0x0048287e,  c_parser_error
0x00482880:0x00482911,  c_parser_asm_string_literal
0x00482920:0x00482962,  gt_ggc_mx_c_parser
0x00482970:0x004829b2,  gt_pch_nx_c_parser
0x004829c0:0x00482b51,  c_parser_skip_until_found.part.3
0x00482b60:0x00482cf3,  c_parser_skip_to_end_of_parameter
0x00482d00:0x0048303b,  c_parser_omp_variable_list
0x00483040:0x00483348,  c_parser_objc_protocol_refs
0x00483350:0x004833f6,  c_parser_skip_until_found.constprop.17
0x00483400:0x004834a6,  c_parser_skip_until_found
0x004834b0:0x00483556,  c_parser_skip_until_found.constprop.18
0x00483560:0x00483606,  c_parser_skip_until_found.constprop.16
0x00483610:0x004836be,  c_parser_require_keyword
0x004836c0:0x00483776,  c_parser_require
0x00483780:0x00483969,  c_parser_skip_to_pragma_eol
0x00483970:0x00483bd9,  c_parser_skip_to_end_of_block_or_statement
0x00483be0:0x00483dc1,  c_parser_simple_asm_expr
0x00483dd0:0x00484961,  c_parser_parms_declarator
0x00484970:0x00484c33,  c_parser_declarator
0x00484c40:0x00484e31,  c_parser_parameter_declaration.constprop.13
0x00484e40:0x0048655a,  c_parser_statement_after_labels
0x00486560:0x00486649,  c_parser_statement
0x00486650:0x004866a1,  c_parser_c99_block_statement
0x004866b0:0x00486915,  c_parser_omp_sections_scope
0x00486920:0x004874db,  c_parser_pragma
0x004874e0:0x004883b3,  c_parser_declspecs
0x004883c0:0x0048856c,  c_parser_type_name
0x00488570:0x0048870e,  c_parser_objc_type_name
0x00488710:0x00489322,  c_parser_binary_expression
0x00489330:0x004897be,  c_parser_conditional_expression
0x004897c0:0x004899fe,  c_parser_expr_no_commas.constprop.11
0x00489a00:0x00489dd4,  c_parser_expr_list
0x00489de0:0x0048a1f1,  c_parser_objc_message_args
0x0048a200:0x0048a40b,  c_parser_expr_list.constprop.10
0x0048a410:0x0048aba2,  c_parser_attributes
0x0048abb0:0x0048ade6,  c_parser_expression
0x0048adf0:0x0048b374,  c_parser_asm_operands
0x0048b380:0x0048b453,  c_parser_expression_conv
0x0048b460:0x0048b9ef,  c_parser_postfix_expression_after_primary
0x0048b9f0:0x0048baeb,  c_parser_condition
0x0048baf0:0x0048bdfb,  c_parser_direct_declarator_inner
0x0048be00:0x0048d277,  c_parser_omp_all_clauses
0x0048d280:0x0048d7d0,  c_parser_initval
0x0048d7d0:0x0048e9e4,  c_parser_braced_init
0x0048e9f0:0x0048ec9d,  c_parser_postfix_expression_after_paren_type
0x0048eca0:0x0048f425,  c_parser_declaration_or_fndef
0x0048f430:0x0048f74e,  c_parser_label
0x0048f750:0x004900f4,  c_parser_compound_statement_nostart
0x00490100:0x00490eef,  c_parser_postfix_expression
0x00490ef0:0x00491c93,  c_parser_omp_for_loop
0x00491ca0:0x00492797,  c_parser_unary_expression
0x004927a0:0x00492963,  c_parser_cast_expression.constprop.12
0x00492970:0x00492a46,  c_parser_compound_statement
0x00492a50:0x0049301e,  c_parser_struct_declaration
0x00493020:0x00493502,  c_parser_objc_method_decl
0x00493510:0x004936c9,  c_parser_objc_methodprotolist
0x004936d0:0x00494293,  c_parser_external_declaration
0x004942a0:0x0049439d,  c_parse_init
0x004943a0:0x00494426,  pragma_lex
0x00494430:0x00494738,  c_parse_file
0x00494740:0x00494899,  c_genericize
0x004948a0:0x004949e8,  c_build_bind_expr
0x004949f0:0x00494a2c,  c_gimplify_expr
0x00494a30:0x00494ad7,  pp_c_additive_expression
0x00494ae0:0x00494b3a,  pp_c_abstract_declarator
0x00494b40:0x00494caf,  pp_c_integer_constant
0x00494cb0:0x00494d02,  pp_c_statement
0x00494d10:0x00494d63,  pp_c_declarator
0x00494d70:0x00494e79,  pp_c_id_expression
0x00494e80:0x00494ed3,  pp_c_function_specifier
0x00494ee0:0x00495314,  pp_c_specifier_qualifier_list
0x00495320:0x00495343,  pp_c_type_id
0x00495350:0x00495390,  pp_c_declaration_specifiers
0x00495390:0x004954cf,  pp_c_shift_expression
0x004954d0:0x0049573a,  pp_c_relational_expression
0x00495740:0x0049590b,  pp_c_multiplicative_expression
0x00495910:0x00495b60,  pp_c_unary_expression
0x00495b60:0x00495dd9,  pp_c_direct_declarator
0x00495de0:0x00495eb3,  pp_c_storage_class_specifier
0x00495ec0:0x004960cd,  pp_c_equality_expression
0x004960d0:0x00496a66,  pp_c_and_expression.part.5
0x00496a70:0x0049704e,  pp_c_exclusive_or_expression
0x00497050:0x0049711c,  pp_c_logical_and_expression
0x00497120:0x0049725a,  pp_c_logical_or_expression.part.12
0x00497260:0x0049738d,  pp_c_parameter_type_list
0x00497390:0x004974f7,  pp_c_direct_abstract_declarator
0x00497500:0x00497c08,  pp_c_type_specifier
0x00497c10:0x00497c27,  pp_c_whitespace
0x00497c30:0x00497c47,  pp_c_left_paren
0x00497c50:0x00497c67,  pp_c_right_paren
0x00497c70:0x00497c87,  pp_c_left_brace
0x00497c90:0x00497ca7,  pp_c_right_brace
0x00497cb0:0x00497cc7,  pp_c_left_bracket
0x00497cd0:0x00497ce7,  pp_c_right_bracket
0x00497cf0:0x00497d07,  pp_c_dot
0x00497d10:0x00497d27,  pp_c_ampersand
0x00497d30:0x00497d47,  pp_c_star
0x00497d50:0x00497d67,  pp_c_arrow
0x00497d70:0x00497d87,  pp_c_semicolon
0x00497d90:0x00497da7,  pp_c_complement
0x00497db0:0x00497dc7,  pp_c_exclamation
0x00497dd0:0x00497e12,  pp_c_space_for_pointer_operator
0x00497e20:0x00498053,  pp_c_type_qualifier_list
0x00498060:0x0049813d,  pp_c_pointer
0x00498140:0x004982a6,  pp_c_attributes
0x004982b0:0x004982f2,  pp_c_function_definition
0x00498300:0x00498402,  pp_c_string_literal
0x00498410:0x00498453,  pp_c_ws_string
0x00498460:0x004984b3,  pp_c_identifier
0x004984c0:0x00498518,  pp_c_expression_list
0x00498520:0x00498585,  pp_c_constructor_elts
0x00498590:0x00498611,  pp_c_call_argument_list
0x00498620:0x004986b8,  pp_c_cast_expression
0x004986c0:0x004987a5,  pp_c_logical_or_expression
0x004987b0:0x004990f5,  pp_c_expression
0x00499100:0x00499379,  pp_c_primary_expression
0x00499380:0x00499633,  pp_c_initializer_list
0x00499640:0x00499693,  pp_c_initializer
0x004996a0:0x0049978c,  pp_c_init_declarator
0x00499790:0x00499884,  pp_c_declaration
0x00499890:0x00499cc9,  pp_c_constant
0x00499cd0:0x0049a4c9,  pp_c_postfix_expression
0x0049a4d0:0x0049a94d,  pp_c_conditional_expression
0x0049a950:0x0049a9bd,  pp_c_assignment_expression
0x0049a9c0:0x0049aabc,  pp_c_pretty_printer_init
0x0049aac0:0x0049ac46,  print_c_tree
0x0049ac50:0x0049adeb,  debug_c_tree
0x0049adf0:0x0049aea6,  pp_c_tree_decl_identifier
0x0049aeb0:0x0049b00a,  check_omp_for_incr_expr
0x0049b010:0x0049b034,  c_finish_omp_master
0x0049b040:0x0049b078,  c_finish_omp_critical
0x0049b080:0x0049b0a3,  c_finish_omp_ordered
0x0049b0b0:0x0049b0d0,  c_finish_omp_barrier
0x0049b0d0:0x0049b0f0,  c_finish_omp_taskwait
0x0049b0f0:0x0049b264,  c_finish_omp_atomic
0x0049b270:0x0049b290,  c_finish_omp_flush
0x0049b290:0x0049b885,  c_finish_omp_for
0x0049b890:0x0049b92e,  c_split_parallel_clauses
0x0049b930:0x0049b93b,  c_omp_predetermined_sharing
0x0049b940:0x0049b96f,  saved_hard_reg_compare_func
0x0049b970:0x0049bbad,  mark_referenced_regs
0x0049bbb0:0x0049bbe7,  mark_reg_as_referenced
0x0049bbf0:0x0049bc8d,  mark_set_regs
0x0049bc90:0x0049beb4,  replace_reg_with_saved_mem
0x0049bec0:0x0049bf2d,  add_used_regs_1
0x0049bf30:0x0049bfc7,  add_stored_regs
0x0049bfd0:0x0049bfdd,  add_used_regs
0x0049bfe0:0x0049c16d,  reg_save_code.part.5
0x0049c170:0x0049c28c,  insert_one_insn.constprop.9
0x0049c290:0x0049c458,  reg_save_code
0x0049c460:0x0049c920,  init_caller_save
0x0049c920:0x0049c95e,  init_save_areas
0x0049c960:0x0049d638,  setup_save_areas
0x0049d640:0x0049e7c8,  save_call_clobbered_regs
0x0049e7d0:0x0049ea14,  special_function_p
0x0049ea20:0x0049ebd7,  save_fixed_argument_area
0x0049ebe0:0x0049f639,  store_one_arg
0x0049f640:0x0049fa81,  emit_call_1.isra.5
0x0049fa90:0x004a0e49,  emit_library_call_value_1
0x004a0e50:0x004a2001,  check_sibcall_argument_overlap_1
0x004a2010:0x004a282f,  check_sibcall_argument_overlap.isra.4.constprop.8
0x004a2830:0x004a28f9,  prepare_call_address
0x004a2900:0x004a2b39,  setjmp_call_p
0x004a2b40:0x004a2e04,  gimple_alloca_call_p
0x004a2e10:0x004a2e42,  alloca_call_p
0x004a2e50:0x004a3177,  flags_from_decl_or_type
0x004a3180:0x004a329f,  call_expr_flags
0x004a32a0:0x004a3360,  shift_return_value
0x004a3360:0x004a79a0,  expand_call
0x004a79a0:0x004a7a0e,  fixup_tail_calls
0x004a7a10:0x004a7ad7,  emit_library_call
0x004a7ae0:0x004a7ba6,  emit_library_call_value
0x004a7bb0:0x004a7be3,  must_pass_in_stack_var_size
0x004a7bf0:0x004a7c46,  must_pass_in_stack_var_size_or_pad
0x004a7c50:0x004a7c53,  bb_copy_original_hash
0x004a7c60:0x004a7c6b,  bb_copy_original_eq
0x004a7c70:0x004a7d00,  init_flow
0x004a7d00:0x004a7fc3,  clear_edges
0x004a7fd0:0x004a7fda,  alloc_block
0x004a7fe0:0x004a7ff9,  link_block
0x004a8000:0x004a8029,  unlink_block
0x004a8030:0x004a810b,  compact_blocks
0x004a8110:0x004a815c,  expunge_block
0x004a8160:0x004a823d,  unchecked_make_edge
0x004a8240:0x004a82f9,  cached_make_edge
0x004a8300:0x004a833a,  make_edge
0x004a8340:0x004a8392,  make_single_succ_edge
0x004a83a0:0x004a8516,  remove_edge_raw
0x004a8520:0x004a85c5,  redirect_edge_succ
0x004a85d0:0x004a8646,  redirect_edge_succ_nodup
0x004a8650:0x004a87c9,  redirect_edge_pred
0x004a87d0:0x004a87fa,  clear_bb_flags
0x004a8800:0x004a8c20,  check_bb_profile
0x004a8c20:0x004a8d50,  dump_regset
0x004a8d50:0x004a8d75,  debug_regset
0x004a8d80:0x004a9172,  dump_reg_info
0x004a9180:0x004a936c,  dump_edge_info
0x004a9370:0x004a96dc,  dump_bb_info
0x004a96e0:0x004a9792,  dump_flow_info
0x004a97a0:0x004a9847,  debug_flow_info
0x004a9850:0x004a997a,  alloc_aux_for_block
0x004a9980:0x004a9be6,  alloc_aux_for_blocks
0x004a9bf0:0x004a9c1b,  clear_aux_for_blocks
0x004a9c20:0x004a9cd0,  free_aux_for_blocks
0x004a9cd0:0x004a9dfa,  alloc_aux_for_edge
0x004a9e00:0x004aa119,  alloc_aux_for_edges
0x004aa120:0x004aa23f,  clear_aux_for_edges
0x004aa240:0x004aa2cd,  free_aux_for_edges
0x004aa2d0:0x004aa2de,  debug_bb
0x004aa2e0:0x004aa30d,  debug_bb_n
0x004aa310:0x004aa522,  brief_dump_cfg
0x004aa530:0x004aa867,  update_bb_profile_for_threading
0x004aa870:0x004aaac3,  scale_bbs_frequencies_int
0x004aaad0:0x004aaeb7,  scale_bbs_frequencies_gcov_type
0x004aaec0:0x004aaf59,  initialize_original_copy_tables
0x004aaf60:0x004aafe6,  free_original_copy_tables
0x004aaff0:0x004ab07b,  set_bb_original
0x004ab080:0x004ab119,  get_bb_original
0x004ab120:0x004ab1ab,  set_bb_copy
0x004ab1b0:0x004ab249,  get_bb_copy
0x004ab250:0x004ab32f,  set_loop_copy
0x004ab330:0x004ab3c9,  get_loop_copy
0x004ab3d0:0x004ab480,  dfs_find_deadend
0x004ab480:0x004ab593,  forwarder_block_p
0x004ab5a0:0x004ab6a6,  can_fallthru
0x004ab6b0:0x004ab7e4,  could_fall_through
0x004ab7f0:0x004abbdd,  mark_dfs_back_edges
0x004abbe0:0x004abd9e,  set_edge_can_fallthru_flag
0x004abda0:0x004ac059,  find_unreachable_blocks
0x004ac060:0x004ac24b,  create_edge_list
0x004ac250:0x004ac272,  free_edge_list
0x004ac280:0x004ac3a0,  print_edge_list
0x004ac3a0:0x004ac7d2,  verify_edge_list
0x004ac7e0:0x004ac8b7,  find_edge
0x004ac8c0:0x004ac906,  find_edge_index
0x004ac910:0x004ac9f0,  flow_nodes_print
0x004ac9f0:0x004aca82,  flow_edge_list_print
0x004aca90:0x004acb30,  remove_fake_edges
0x004acb30:0x004acc37,  remove_fake_exit_edges
0x004acc40:0x004acc9f,  add_noreturn_fake_exit_edges
0x004acca0:0x004acf1c,  connect_infinite_loops_to_exit
0x004acf20:0x004ad2b9,  post_order_compute
0x004ad2c0:0x004ad880,  inverted_post_order_compute
0x004ad880:0x004adc9d,  pre_and_rev_post_order_compute
0x004adca0:0x004ae19d,  dfs_enumerate_from
0x004ae1a0:0x004ae30d,  compute_dominance_frontiers
0x004ae310:0x004ae5e8,  compute_idf
0x004ae5f0:0x004ae64f,  make_label_edge
0x004ae650:0x004ae6f2,  inside_basic_block_p
0x004ae700:0x004ae7be,  control_flow_insn_p
0x004ae7c0:0x004ae887,  rtl_make_eh_edge
0x004ae890:0x004af7b4,  find_many_sub_basic_blocks
0x004af7c0:0x004af7f9,  single_succ_edge
0x004af800:0x004af87a,  mentions_nonequal_regs
0x004af880:0x004afa54,  old_insns_match_p
0x004afa60:0x004afebb,  merge_memattrs
0x004afec0:0x004afee0,  rest_of_handle_jump
0x004afee0:0x004affd7,  mark_effect
