0x00403d30:0x00403d5a, _start
0x00426559:0x004265b6, WM_gesture_circle_invoke
0x004265b6:0x00426691, gesture_circle_apply
0x00426691:0x0042699b, WM_gesture_circle_modal
0x0042699b:0x004269c1, WM_gesture_circle_cancel
0x004269c1:0x00426c32, tweak_gesture_modal
0x00426c32:0x00426d1a, wm_tweakevent_test
0x00426d1a:0x00426dc4, WM_gesture_lasso_invoke
0x00426dc4:0x00426e6e, WM_gesture_lines_invoke
0x00426e6e:0x00426f8e, gesture_lasso_apply
0x00426f8e:0x004271f1, WM_gesture_lasso_modal
0x004271f1:0x0042721e, WM_gesture_lines_modal
0x0042721e:0x00427244, WM_gesture_lasso_cancel
0x00427244:0x0042726a, WM_gesture_lines_cancel
0x0042726a:0x00427448, WM_gesture_lasso_path_to_array
0x00427448:0x00427543, straightline_apply
0x00427543:0x004275ed, WM_gesture_straightline_invoke
0x004275ed:0x004277d7, WM_gesture_straightline_modal
0x004277d7:0x004277fd, WM_gesture_straightline_cancel
0x004277fd:0x00427a02, radial_control_set_initial_mouse
0x00427a02:0x00427afd, radial_control_set_tex
0x00427afd:0x00427ba0, radial_control_paint_tex
0x00427da0:0x004280e4, radial_control_paint_cursor
0x00428453:0x004286c0, radial_control_get_path
0x004286c0:0x004289dd, radial_control_get_properties
0x004289dd:0x00428d3b, radial_control_invoke
0x00428d3b:0x00428db4, radial_control_set_value
0x00428db4:0x00428e81, radial_control_cancel
0x00428e94:0x00429670, radial_control_modal
0x00429670:0x00429850, WM_OT_radial_control
0x00429850:0x004298d6, redraw_timer_window_swap
0x004298d6:0x00429da6, redraw_timer_exec
0x00429da6:0x00429e71, WM_OT_redraw_timer
0x00429e71:0x00429e91, memory_statistics_exec
0x00429e91:0x00429ecb, WM_OT_memory_statistics
0x00429ecb:0x00429f29, dependency_relations_exec
0x00429f29:0x00429f63, WM_OT_dependency_relations
0x00429f63:0x00429ff0, operatortype_ghash_free_cb
0x00429ff0:0x0042a01b, wm_operatortype_free
0x0042a01b:0x0042a150, wm_operatortype_init
0x0042a150:0x0042a449, gesture_circle_modal_keymap
0x0042a449:0x0042a573, gesture_straightline_modal_keymap
0x0042a573:0x0042a8c5, gesture_border_modal_keymap
0x0042a8c5:0x0042aa2c, gesture_zoom_border_modal_keymap
0x0042aa2c:0x0042b393, wm_window_keymap
0x0042b393:0x0042b494, rna_id_itemf
0x0042b494:0x0042b4e9, RNA_action_itemf
0x0042b4e9:0x0042b53e, RNA_group_itemf
0x0042b53e:0x0042b593, RNA_group_local_itemf
0x0042b593:0x0042b5e8, RNA_image_itemf
0x0042b5e8:0x0042b63d, RNA_image_local_itemf
0x0042b63d:0x0042b692, RNA_scene_itemf
0x0042b692:0x0042b6e7, RNA_scene_local_itemf
0x0042b6e7:0x0042b73c, RNA_movieclip_itemf
0x0042b73c:0x0042b791, RNA_movieclip_local_itemf
0x0042b791:0x0042b7e6, RNA_mask_itemf
0x0042b7e6:0x0042b83b, RNA_mask_local_itemf
0x0042b83b:0x0042b856, BLI_rcti_size_x_0
0x0042b856:0x0042b872, BLI_rcti_size_y_0
0x0042b872:0x0042b87d, wm_subwindow_free
0x0042b87d:0x0042b8cd, wm_subwindows_free
0x0042b8cd:0x0042b8fc, wm_subwindow_get_id
0x0042b8fc:0x0042b93f, swin_from_swinid
0x0042b93f:0x0042b988, wm_swin_size_get
0x0042b988:0x0042b9d5, wm_subwindow_size_get
0x0042b9d5:0x0042ba02, wm_swin_origin_get
0x0042ba02:0x0042ba4f, wm_subwindow_origin_get
0x0042ba4f:0x0042bb30, wm_swin_matrix_get
0x0042bb30:0x0042bb79, wm_subwindow_matrix_get
0x0042bb79:0x0042bb9f, wm_swin_rect_get
0x0042bb9f:0x0042bbe4, wm_subwindow_rect_get
0x0042bbe4:0x0042bc0a, wm_swin_rect_set
0x0042bc0a:0x0042bc4f, wm_subwindow_rect_set
0x0042bc4f:0x0042bd59, wm_subwindow_open
0x0042bd7b:0x0042be1a, wm_subwindow_close
0x0042be1a:0x0042bf32, wm_subwindow_position
0x0042bf32:0x0042c08f, wmSubWindowScissorSet
0x0042c08f:0x0042c0ba, wmSubWindowSet
0x0042c0ba:0x0042c0ea, wmFrustum
0x0042c11f:0x0042c14f, wmOrtho
0x0042c184:0x0042c237, wmOrtho2
0x0042c23a:0x0042c282, wmOrtho2_offset
0x0042c285:0x0042c2cc, wmOrtho2_region_pixelspace
0x0042c2cf:0x0042c302, wmOrtho2_pixelspace
0x0042c305:0x0042c346, wmOrtho2_region_ui
0x0042c349:0x0042c440, index_to_framebuffer
0x0042c440:0x0042c462, WM_framebuffer_index_set
0x0042c465:0x0042c54e, WM_framebuffer_to_index
0x0042c54e:0x0042c569, BLI_rcti_size_x_1
0x0042c569:0x0042c585, BLI_rcti_size_y_1
0x0042c585:0x0042c5eb, wm_get_screensize
0x0042c5eb:0x0042c651, wm_get_desktopsize
0x0042c651:0x0042c79f, wm_window_check_position
0x0042c79f:0x0042c7e1, wm_ghostwindow_destroy
0x0042c7e1:0x0042c99d, wm_window_free
0x0042c99d:0x0042c9f3, find_free_winid
0x0042c9f3:0x0042ca5e, wm_window_new
0x0042ca5e:0x0042cb71, wm_window_copy
0x0042cb71:0x0042cd12, wm_window_close
0x0042cd12:0x0042ce87, wm_window_title
0x0042ce87:0x0042cec7, wm_window_pixelsize
0x0042cec7:0x0042d0f7, wm_window_add_ghostwindow
0x0042d0f7:0x0042d358, wm_window_add_ghostwindows
0x0042d358:0x0042d3fa, WM_window_open
0x0042d3fa:0x0042d6be, WM_window_open_temp
0x0042d6be:0x0042d715, wm_window_duplicate_exec
0x0042d715:0x0042d793, wm_window_fullscreen_toggle_exec
0x0042d793:0x0042d83c, wm_convert_cursor_position
0x0042d83c:0x0042d884, wm_get_cursor_position
0x0042d884:0x0042d947, query_qual
0x0042d947:0x0042d9d9, wm_window_make_drawable
0x0042d9d9:0x0042e6dc, ghost_event_proc_0
0x0042e6dc:0x0042e96c, wm_window_timer
0x0042e96c:0x0042e9c6, wm_window_process_events
0x0042e9c6:0x0042e9f4, wm_window_process_events_nosleep
0x0042e9f4:0x0042ea63, wm_window_testbreak
0x0042ea63:0x0042eac5, wm_ghost_init
0x0042eac5:0x0042eaf2, wm_ghost_exit
0x0042eaf2:0x0042eb4c, WM_event_timer_sleep
0x0042eb4c:0x0042ebfa, WM_event_add_timer
0x0042ebfa:0x0042ed21, WM_event_remove_timer
0x0042ed21:0x0042ee69, wm_clipboard_text_get_ex
0x0042ee69:0x0042ee93, WM_clipboard_text_get
0x0042ee93:0x0042eebd, WM_clipboard_text_get_firstline
0x0042eebd:0x0042eeee, WM_clipboard_text_set
0x0042eeee:0x0042ef1d, WM_progress_set
0x0042ef1d:0x0042ef3c, WM_progress_clear
0x0042ef3c:0x0042ef71, wm_window_get_position
0x0042ef71:0x0042ef9e, wm_window_set_size
0x0042ef9e:0x0042efc2, wm_window_lower
0x0042efc2:0x0042efe6, wm_window_raise
0x0042efe6:0x0042f005, wm_window_swap_buffers
0x0042f005:0x0042f02c, wm_window_set_swap_interval
0x0042f02c:0x0042f055, wm_window_get_swap_interval
0x0042f055:0x0042f0b5, WM_init_state_size_set
0x0042f0b5:0x0042f0d5, WM_init_state_fullscreen_set
0x0042f0d5:0x0042f0f5, WM_init_state_normal_set
0x0042f0f5:0x0042f10b, WM_init_native_pixels
0x0042f10b:0x0042f221, WM_cursor_warp
0x0042f221:0x0042f267, WM_cursor_pressure
0x0042f267:0x0042f2a6, WM_window_pixels_x
0x0042f2a6:0x0042f2e5, WM_window_pixels_y
0x0042f2e5:0x0042f2fe, WM_window_is_fullscreen
0x0042f2fe:0x0042f41f, ED_spacetypes_init
0x0042f41f:0x0042f4b0, ED_spacemacros_init
0x0042f4b0:0x0042f600, ED_spacetypes_keymap
0x0042f600:0x0042f66d, ED_region_draw_cb_activate
0x0042f66d:0x0042f6d2, ED_region_draw_cb_exit
0x0042f6d2:0x0042f6e4, ED_region_draw_cb_customdata
0x0042f6e4:0x0042f74a, ED_region_draw_cb_draw
0x0042f74a:0x0042f759, xxx_new
0x0042f759:0x0042f764, xxx_free
0x0042f764:0x0042f773, xxx_init
0x0042f773:0x0042f782, xxx_duplicate
0x0042f782:0x0042f789, xxx_operatortypes
0x0042f789:0x0042f794, xxx_keymap
0x0042f794:0x0042f7f1, ED_spacetype_xxx
0x0042f7f1:0x0042f80d, BLI_rcti_size_y_2
0x0042f80d:0x0042fe13, draw_channel_names
0x0042fe36:0x00430e9e, draw_channel_strips
0x00430e9e:0x00430eba, BLI_rcti_size_y_3
0x00430eba:0x00430ed9, BLI_rctf_size_x
0x00430ed9:0x00430f0a, iroundf_0
0x00430f0a:0x00430f32, min_ff
0x00430f32:0x00430f5a, max_ff
0x00430f5a:0x004310c0, act_new_exec
0x004310c0:0x00431107, ACTION_OT_new
0x00431107:0x004311b9, act_markers_make_local_poll
0x004311b9:0x004312d6, act_markers_make_local_exec
0x004312d6:0x00431329, ACTION_OT_markers_make_local
0x00431329:0x00431714, get_keyframe_extents
0x00431714:0x0043181a, actkeys_previewrange_exec
0x0043181a:0x0043186d, ACTION_OT_previewrange_set
0x0043186d:0x00431a52, actkeys_channels_get_selected_extents
0x00431a52:0x00431cce, actkeys_viewall
0x00431cce:0x00431cf1, actkeys_viewall_exec
0x00431cf1:0x00431d14, actkeys_viewsel_exec
0x00431d14:0x00431d67, ACTION_OT_view_all
0x00431d67:0x00431dba, ACTION_OT_view_selected
0x00431dba:0x00431e5c, copy_action_keys
0x00431e5c:0x00431f39, paste_action_keys
0x00431f39:0x0043201c, actkeys_copy_exec
0x0043201c:0x0043206f, ACTION_OT_copy
0x0043206f:0x0043216e, actkeys_paste_exec
0x0043216e:0x0043221b, ACTION_OT_paste
0x0043221b:0x0043243d, insert_action_keys
0x0043243d:0x004324f1, actkeys_insertkey_exec
0x004324f1:0x0043258a, ACTION_OT_keyframe_insert
0x0043258a:0x004326c8, duplicate_action_keys
0x004326c8:0x00432742, actkeys_duplicate_exec
0x00432742:0x00432770, actkeys_duplicate_invoke
0x00432770:0x004327cf, ACTION_OT_duplicate
0x004327cf:0x00432989, delete_action_keys
0x00432989:0x00432a0e, actkeys_delete_exec
0x00432a0e:0x00432a6d, ACTION_OT_delete
0x00432a6d:0x00432b4e, clean_action_keys
0x00432b4e:0x00432c13, actkeys_clean_exec
0x00432c13:0x00432cb8, ACTION_OT_clean
0x00432cb8:0x00432d89, sample_action_keys
0x00432d89:0x00432e1e, actkeys_sample_exec
0x00432e1e:0x00432e71, ACTION_OT_sample
0x00432e71:0x00432ffb, setexpo_action_keys
0x00432ffb:0x004330af, actkeys_expo_exec
0x004330af:0x00433148, ACTION_OT_extrapolation_type
0x00433148:0x00433245, setipo_action_keys
0x00433245:0x004332f9, actkeys_ipo_exec
0x004332f9:0x00433392, ACTION_OT_interpolation_type
0x00433392:0x004334cd, sethandles_action_keys
0x004334cd:0x00433581, actkeys_handletype_exec
0x00433581:0x0043361a, ACTION_OT_handle_type
0x0043361a:0x00433717, setkeytype_action_keys
0x00433717:0x004337cb, actkeys_keytype_exec
0x004337cb:0x00433864, ACTION_OT_keyframe_type
0x00433864:0x00433890, actkeys_framejump_poll
0x00433890:0x00433ac2, actkeys_framejump_exec
0x00433ac2:0x00433b15, ACTION_OT_frame_jump
0x00433b15:0x00433dcc, snap_action_keys
0x00433dcc:0x00433e65, actkeys_snap_exec
0x00433e65:0x00433efe, ACTION_OT_snap
0x00433efe:0x00434137, mirror_action_keys
0x00434137:0x004341eb, actkeys_mirror_exec
0x004341eb:0x00434284, ACTION_OT_mirror
0x00434284:0x00434399, action_operatortypes
0x00434399:0x00434401, ED_operatormacros_action
0x00434401:0x00434ea0, action_keymap_keyframes
0x00434ea0:0x00434ee1, action_keymap
0x00434ee1:0x00434efc, BLI_rcti_size_x_2
0x00434efc:0x00434f18, BLI_rcti_size_y_4
0x00434f18:0x00435166, deselect_action_keys
0x00435166:0x0043521b, actkeys_deselectall_exec
0x0043521b:0x004352b7, ACTION_OT_select_all_toggle
0x004352b7:0x004357e7, borderselect_action
0x004357e7:0x0043598e, actkeys_borderselect_exec
0x0043598e:0x00435a4a, ACTION_OT_select_border
0x00435a4a:0x00435cd3, markers_selectkeys_between
0x00435cd3:0x00436112, columnselect_action_keys
0x00436112:0x004361c0, actkeys_columnselect_exec
0x004361c0:0x0043624d, ACTION_OT_select_column
0x0043624d:0x004363bb, actkeys_select_linked_exec
0x004363bb:0x0043640e, ACTION_OT_select_linked
0x0043640e:0x00436580, select_moreless_action_keys
0x00436580:0x004365ff, actkeys_select_more_exec
0x004365ff:0x00436652, ACTION_OT_select_more
0x00436652:0x004366d1, actkeys_select_less_exec
0x004366d1:0x00436724, ACTION_OT_select_less
0x00436724:0x00436b59, actkeys_select_leftright
0x00436b59:0x00436c2b, actkeys_select_leftright_exec
0x00436c2b:0x00436d6a, actkeys_select_leftright_invoke
0x00436d6a:0x00436e52, ACTION_OT_select_leftright
0x00436e52:0x004370ce, actkeys_mselect_single
0x004370ce:0x004372e6, actkeys_mselect_column
0x004372e6:0x0043749c, actkeys_mselect_channel_only
0x0043749c:0x00437e99, mouse_action_keys
0x00437e99:0x00437f91, actkeys_clickselect_invoke
0x00437f91:0x00438096, ACTION_OT_clickselect
0x00438096:0x00438317, action_new
0x00438317:0x00438322, action_free
0x00438322:0x00438358, action_init
0x00438358:0x0043837e, action_duplicate
0x0043837e:0x00438411, action_main_area_init
0x00438411:0x00438482, action_main_area_draw
0x0043875d:0x004387fa, action_channel_area_init
0x004387fa:0x0043882f, action_channel_area_draw
0x00438896:0x004388b5, action_header_area_init
0x004388b5:0x004388d8, action_header_area_draw
0x004388db:0x004389fc, action_channel_area_listener
0x004389fc:0x00438b43, action_main_area_listener
0x00438b43:0x00438e5b, action_listener
0x00438e5b:0x00438f02, action_header_area_listener
0x00438f02:0x00438f95, action_refresh
0x00438f95:0x004391ba, ED_spacetype_action
0x004391ba:0x00439254, set_pointer_type
0x00439254:0x004392c6, get_pointer_type
0x004392c6:0x00439314, buttons_context_path_scene
0x00439314:0x00439427, buttons_context_path_world
0x00439427:0x0043952d, buttons_context_path_linestyle
0x0043952d:0x0043964d, buttons_context_path_object
0x0043964d:0x004398c5, buttons_context_path_data
0x004398c5:0x0043997e, buttons_context_path_modifier
0x0043997e:0x00439b4c, buttons_context_path_material
0x00439b4c:0x00439c9b, buttons_context_path_bone
0x00439c9b:0x00439e0f, buttons_context_path_pose_bone
0x00439e0f:0x00439f2d, buttons_context_path_particle
0x00439f2d:0x0043a04a, buttons_context_path_brush
0x0043a04a:0x0043a761, buttons_context_path_texture
0x0043a761:0x0043a98f, buttons_context_path
0x0043a98f:0x0043aa04, buttons_shading_context
0x0043aa04:0x0043aa86, buttons_shading_new_context
0x0043aa86:0x0043ad3e, buttons_context_compute
0x0043ad3e:0x0043bfd0, buttons_context
0x0043bfd0:0x0043c04b, pin_cb
0x0043c04b:0x0043c37c, buttons_context_draw
0x0043c37c:0x0043c3a6, buttons_panel_context
0x0043c3a6:0x0043c451, buttons_context_register
0x0043c451:0x0043c544, buttons_context_id_path
0x0043c544:0x0043c610, toolbox_invoke
0x0043c610:0x0043c656, BUTTONS_OT_toolbox
0x0043c656:0x0043c9f6, file_browse_exec
0x0043c9f6:0x0043ca29, file_browse_cancel
0x0043ca29:0x0043cccc, file_browse_invoke
0x0043cccc:0x0043cd64, BUTTONS_OT_file_browse
0x0043cd64:0x0043cdfc, BUTTONS_OT_directory_browse
0x0043cdfc:0x0043ce22, BLI_listbase_clear_2
0x0043ce22:0x0043ce63, ED_texture_context_check_world
0x0043ce63:0x0043cea2, ED_texture_context_check_material
0x0043cea2:0x0043cee4, ED_texture_context_check_lamp
0x0043cee4:0x0043cf25, ED_texture_context_check_particles
0x0043cf25:0x0043cf34, ED_texture_context_check_linestyle
0x0043cf34:0x0043cf52, texture_context_check_modifier_foreach
0x0043cf52:0x0043d013, ED_texture_context_check_others
0x0043d013:0x0043d417, set_texture_context
0x0043d417:0x0043d4cf, buttons_texture_user_property_add
0x0043d4cf:0x0043d577, buttons_texture_user_node_add
0x0043d577:0x0043d6a1, buttons_texture_users_find_nodetree
0x0043d6a1:0x0043d762, buttons_texture_modifier_foreach
0x0043d762:0x0043ddb7, buttons_texture_users_from_context
0x0043ddb7:0x0043e0af, buttons_texture_context_compute
0x0043e0af:0x0043e244, template_texture_select
0x0043e244:0x0043e525, template_texture_user_menu
0x0043e525:0x0043e716, uiTemplateTextureUser
0x0043e716:0x0043e808, template_texture_show
0x0043e808:0x0043e957, uiTemplateTextureShow
0x0043e957:0x0043ea1b, buttons_new
0x0043ea1b:0x0043ea94, buttons_free
0x0043ea94:0x0043eb01, buttons_init
0x0043eb01:0x0043eb45, buttons_duplicate
0x0043eb45:0x0043ebab, buttons_main_area_init
0x0043ebab:0x0043ef82, buttons_main_area_draw
0x0043ef82:0x0043efa7, buttons_operatortypes
0x0043efa7:0x0043effc, buttons_keymap
0x0043effc:0x0043f01b, buttons_header_area_init
0x0043f01b:0x0043f061, buttons_header_area_draw
0x0043f064:0x0043f0a2, buttons_area_redraw
0x0043f0a2:0x0043f6d0, buttons_area_listener
0x0043f6d0:0x0043f86d, ED_spacetype_buttons
0x0043f86d:0x0043f8e9, console_line_color
0x0043f8e9:0x0043f9d9, console_scrollback_prompt_begin
0x0043f9d9:0x0043fa17, console_scrollback_prompt_end
0x0043fa17:0x0043fab3, console_textview_begin
0x0043fab3:0x0043faca, console_textview_end
0x0043faca:0x0043faf9, console_textview_step
0x0043faf9:0x0043fb38, console_textview_line_get
0x0043fb38:0x0043fbd2, console_cursor_wrap_offset
0x0043fbd2:0x0043fdb0, console_textview_line_color
0x0043fdb0:0x0043fdd4, console_textview_const_colors
0x0043fdd4:0x00440006, console_textview_main__internal
0x00440006:0x00440072, console_textview_main
0x00440072:0x004400dd, console_textview_height
0x004400dd:0x004401bc, console_char_pick
0x004401bc:0x004401d2, min_ii_0
0x004401d2:0x004401e8, max_ii_0
0x004401e8:0x00440228, console_scroll_bottom
0x00440228:0x00440279, console_textview_update_rect
0x00440279:0x004402b9, console_select_offset
0x004402b9:0x00440307, console_history_free
0x00440307:0x00440355, console_scrollback_free
0x00440355:0x004403b4, console_scrollback_limit
0x004403b4:0x0044041c, console_history_find
0x0044041c:0x00440478, console_line_cursor_set
0x00440478:0x00440555, console_lb_add__internal
0x00440555:0x0044057e, console_history_add
0x0044057e:0x00440611, console_lb_add_str__internal
0x00440611:0x00440643, console_history_add_str
0x00440643:0x00440695, console_scrollback_add_str
0x00440695:0x004406df, console_history_verify
0x004406df:0x0044076e, console_line_verify_length
0x0044076e:0x00440895, console_line_insert
0x00440895:0x00440b35, console_move_exec
0x00440b35:0x00440baa, CONSOLE_OT_move
0x00440baa:0x00440d01, console_insert_exec
0x00440d01:0x00440e1d, console_insert_invoke
0x00440e1d:0x00440eb3, CONSOLE_OT_insert
0x00440eb3:0x0044101e, console_indent_exec
0x0044101e:0x00441064, CONSOLE_OT_indent
0x00441064:0x004411ce, console_unindent_exec
0x004411ce:0x00441214, CONSOLE_OT_unindent
0x00441214:0x00441513, console_delete_exec
0x00441513:0x00441588, CONSOLE_OT_delete
0x00441588:0x00441651, console_clear_line_exec
0x00441651:0x00441697, CONSOLE_OT_clear_line
0x00441697:0x00441795, console_clear_exec
0x00441795:0x00441829, CONSOLE_OT_clear
0x00441829:0x00441a04, console_history_cycle_exec
0x00441a04:0x00441a73, CONSOLE_OT_history_cycle
0x00441a73:0x00441c00, console_history_append_exec
0x00441c00:0x00441cd9, CONSOLE_OT_history_append
0x00441cd9:0x00441db7, console_scrollback_append_exec
0x00441db7:0x00441e57, CONSOLE_OT_scrollback_append
0x00441e57:0x004420ae, console_copy_exec
0x004420ae:0x004420f4, CONSOLE_OT_copy
0x004420f4:0x00442272, console_paste_exec
0x00442272:0x004422b8, CONSOLE_OT_paste
0x004422b8:0x004423a7, console_cursor_set_to_pos
0x004423a7:0x0044248f, console_modal_select_apply
0x0044248f:0x004424be, console_cursor_set_exit
0x004424be:0x00442569, console_modal_select_invoke
0x00442569:0x004425d0, console_modal_select
0x004425d0:0x004425f6, console_modal_select_cancel
0x004425f6:0x00442654, CONSOLE_OT_select_set
0x00442654:0x0044266b, BLI_listbase_is_empty_3
0x0044266b:0x00442691, BLI_listbase_clear_3
0x00442691:0x004426b1, BLI_rctf_size_y
0x004426b1:0x004427f5, console_new
0x004427f5:0x00442858, console_free
0x00442858:0x00442867, console_init
0x00442867:0x004428ad, console_duplicate
0x004428ad:0x004429d9, console_main_area_init
0x004429d9:0x00442a64, console_cursor
0x00442a64:0x00442a8d, id_drop_poll
0x00442a8d:0x00442ae5, id_drop_copy
0x00442ae5:0x00442b0f, path_drop_poll
0x00442b0f:0x00442b99, path_drop_copy
0x00442b99:0x00442bf2, console_dropboxes
0x00442bf2:0x00442c57, console_main_area_draw
0x00442ce8:0x00442d71, console_operatortypes
0x00442d71:0x00443412, console_keymap
0x00443412:0x00443431, console_header_area_init
0x00443431:0x00443454, console_header_area_draw
0x00443457:0x0044349d, console_main_area_listener
0x0044349d:0x0044363a, ED_spacetype_console
0x0044363a:0x00443db1, file_draw_buttons
0x00443dc8:0x00443df3, draw_tile
0x00443e3d:0x00443fd0, get_file_icon
0x00443fd0:0x0044407c, file_draw_icon
0x0044407c:0x00444204, file_draw_string
0x00444204:0x0044426a, file_calc_previews
0x0044426a:0x00444794, file_draw_preview
0x00444794:0x00444922, renamebutton_cb
0x00444922:0x00444941, draw_background
0x004449e4:0x00444a81, draw_dividers
0x00444b33:0x00445746, file_draw_list
0x00445766:0x00445859, find_file_mouse_rect
0x00445859:0x004458cf, file_deselect_all
0x004458cf:0x00445985, clamp_to_filelist
0x00445985:0x00445a89, file_selection_get
0x00445a89:0x00445c6c, file_select_do
0x00445c6c:0x00445d9c, file_select
0x00445d9c:0x00445f56, file_border_select_modal
0x00445f56:0x0044608d, file_border_select_exec
0x0044608d:0x0044610c, FILE_OT_select_border
0x0044610c:0x004462b9, file_select_invoke
0x004462b9:0x004463b1, FILE_OT_select
0x004463b1:0x004464ef, file_select_all_exec
0x004464ef:0x00446535, FILE_OT_select_all_toggle
0x00446535:0x00446650, bookmark_select_exec
0x00446650:0x004466da, FILE_OT_select_bookmark
0x004466da:0x004467f1, bookmark_add_exec
0x004467f1:0x00446837, FILE_OT_bookmark_add
0x00446837:0x00446979, bookmark_delete_exec
0x00446979:0x00446a17, FILE_OT_bookmark_delete
0x00446a17:0x00446b08, reset_recent_exec
0x00446b08:0x00446b4e, FILE_OT_reset_recent
0x00446b4e:0x00446cd4, file_highlight_set
0x00446cd4:0x00446d4c, file_highlight_invoke
0x00446d4c:0x00446d92, FILE_OT_highlight
0x00446d92:0x00446df9, file_cancel_exec
0x00446df9:0x00446e44, file_operator_poll
0x00446e44:0x00446e8a, FILE_OT_cancel
0x00446e8a:0x00447207, file_sfile_to_operator
0x00447207:0x004473a5, file_operator_to_sfile
0x004473a5:0x004474ae, file_draw_check_cb
0x004474ae:0x0044758e, file_draw_check_exists
0x0044758e:0x0044779f, file_exec
0x0044779f:0x00447823, FILE_OT_execute
0x00447823:0x00447971, file_parent_exec
0x00447971:0x004479b7, FILE_OT_parent
0x004479b7:0x00447a2c, file_refresh_exec
0x00447a2c:0x00447a72, FILE_OT_previous
0x00447a72:0x00447b4b, file_previous_exec
0x00447b4b:0x00447b91, FILE_OT_next
0x00447b91:0x00447c6a, file_next_exec
0x00447c6a:0x0044805d, file_smoothscroll_invoke
0x0044805d:0x004480a3, FILE_OT_smoothscroll
0x004480a3:0x0044815e, new_folder_path
0x0044815e:0x0044841a, file_directory_new_exec
