0x00402170:0x0040219a, _start
0x0044d670:0x0044e6d9, convert_arguments
0x0044e6e0:0x0044e717, VEC_tree_base_address
0x0044e720:0x0044e818, parser_build_unary_op
0x0044e820:0x00450059, build_unary_op
0x00450060:0x00450424, parser_build_binary_op
0x00450430:0x00450472, remove_c_maybe_const_expr
0x00450480:0x0045074b, c_objc_common_truthvalue_conversion
0x00450750:0x00450789, lvalue_or_else
0x00450790:0x00450895, c_size_in_bytes
0x004508a0:0x00450ae1, readonly_error
0x00450af0:0x00450bbb, readonly_warning
0x00450bc0:0x00450c69, note_integer_operands
0x00450c70:0x00451dfa, build_conditional_expr
0x00451e00:0x00451f57, comp_target_types
0x00451f60:0x0045220b, common_pointer_type
0x00452210:0x004523ae, null_pointer_constant_p
0x004523b0:0x00452454, addr_space_superset
0x00452460:0x0045250e, ep_convert_and_check
0x00452510:0x0045293e, build_compound_expr
0x00452940:0x00453476, build_c_cast
0x00453480:0x00454321, digest_init
0x00454330:0x004546fd, handle_warn_cast_qual
0x00454700:0x004548f7, c_cast_expr
0x00454900:0x00454f47, build_modify_expr
0x00454f50:0x00457245, convert_for_assignment
0x00457250:0x00457607, store_init_value
0x00457610:0x0045767b, error_init
0x00457680:0x0045778d, print_spelling
0x00457790:0x00457814, spelling_length
0x00457820:0x004578a8, pedwarn_init
0x004578b0:0x00457935, maybe_warn_string_init
0x00457940:0x00457bf8, start_init
0x00457c00:0x00457cc3, push_string
0x00457cd0:0x00457e22, finish_init
0x00457e30:0x00458358, really_start_incremental_init
0x00458360:0x00458d00, push_init_level
0x00458d00:0x0045a028, process_init_element
0x0045a030:0x0045a83f, pop_init_level
0x0045a840:0x0045ab37, find_init_member
0x0045ab40:0x0045ac47, push_member_name
0x0045ac50:0x0045ad13, push_array_bounds
0x0045ad20:0x0045ad50, VEC_constructor_elt_base_length_0
0x0045ad50:0x0045afff, set_nonincremental_init
0x0045b000:0x0045b07d, warning_init
0x0045b080:0x0045b3ac, set_nonincremental_init_from_string
0x0045b3b0:0x0045b805, output_pending_init_elements
0x0045b810:0x0045b85b, VEC_constructor_elt_base_index
0x0045b860:0x0045bc7b, set_init_index
0x0045bc80:0x0045beb5, set_designator
0x0045bec0:0x0045bf76, push_range_stack
0x0045bf80:0x0045c0b2, set_init_label
0x0045c0c0:0x0045cabe, output_init_element
0x0045cac0:0x0045cb1c, build_asm_stmt
0x0045cb20:0x0045cf22, build_asm_expr
0x0045cf30:0x0045cfba, c_finish_goto_label
0x0045cfc0:0x0045d048, c_finish_goto_ptr
0x0045d050:0x0045d687, c_finish_return
0x0045d690:0x0045d8b9, c_start_case
0x0045d8c0:0x0045db20, do_case
0x0045db20:0x0045dc11, c_finish_case
0x0045dc20:0x0045dd96, c_finish_if_stmt
0x0045dda0:0x0045e042, c_finish_loop
0x0045e050:0x0045e22c, c_finish_bc_stmt
0x0045e230:0x0045e3a4, c_process_expr_stmt
0x0045e3b0:0x0045e461, emit_side_effect_warnings
0x0045e470:0x0045e4b9, c_finish_expr_stmt
0x0045e4c0:0x0045e53e, c_begin_stmt_expr
0x0045e540:0x0045e570, c_begin_compound_stmt
0x0045e570:0x0045ea2d, c_finish_stmt_expr
0x0045ea30:0x0045eb3d, c_end_compound_stmt
0x0045eb40:0x0045eb70, tsi_start
0x0045eb70:0x0045ebac, tsi_one_before_end_p
0x0045ebb0:0x0045ebc6, tsi_stmt
0x0045ebd0:0x0045ebec, tsi_next
0x0045ebf0:0x0045ec20, tsi_last
0x0045ec20:0x0045ec39, tsi_stmt_ptr
0x0045ec40:0x0045ecf9, push_cleanup
0x0045ed00:0x0045f17c, pointer_diff
0x0045f180:0x0045f1f5, c_expr_to_decl
0x0045f200:0x0045f225, c_begin_omp_parallel
0x0045f230:0x0045f2a9, c_finish_omp_parallel
0x0045f2b0:0x0045f2d5, c_begin_omp_task
0x0045f2e0:0x0045f359, c_finish_omp_task
0x0045f360:0x0045fc94, c_finish_omp_clauses
0x0045fca0:0x0045fcd1, bitmap_initialize_stat_0
0x0045fce0:0x0045fd4b, c_build_va_arg
0x0045fd50:0x0046003c, function_types_compatible_p
0x00460040:0x00460982, tagged_types_tu_compatible_p
0x00460990:0x00460e08, type_lists_compatible_p
0x00460e10:0x00460e7b, alloc_tagged_tu_seen_cache
0x00460e80:0x00460ee1, VEC_tree_base_iterate_1
0x00460ef0:0x00460f29, VEC_tree_base_replace
0x00460f30:0x00460f76, comptypes_check_enum_int
0x00460f80:0x0046102d, valid_compound_expr_initializer
0x00461030:0x004617ed, add_pending_init
0x004617f0:0x0046183e, VEC_constructor_elt_base_last_0
0x00461840:0x004618a4, VEC_constructor_elt_gc_safe_push
0x004618b0:0x00461947, VEC_constructor_elt_gc_reserve
0x00461950:0x004619a7, VEC_constructor_elt_base_quick_push
0x004619b0:0x004619fd, VEC_constructor_elt_base_space
0x00461a00:0x00461e44, convert
0x00461e50:0x00461fd7, gen_aux_info_record
0x00461fe0:0x00462237, gen_decl
0x00462240:0x004623d8, gen_formal_list_for_func_def
0x004623e0:0x00462c36, gen_type
0x00462c40:0x00462dcc, affix_data_type
0x00462dd0:0x00462fab, gen_formal_list_for_type
0x00462fb0:0x00463038, deserves_ellipsis
0x00463040:0x00463193, handle_packed_attribute
0x004631a0:0x0046321e, handle_nocommon_attribute
0x00463220:0x004632a1, handle_common_attribute
0x004632b0:0x004633c7, handle_noreturn_attribute
0x004633d0:0x00463457, handle_noinline_attribute
0x00463460:0x004634c3, handle_noclone_attribute
0x004634d0:0x00463557, handle_always_inline_attribute
0x00463560:0x004635e4, handle_gnu_inline_attribute
0x004635f0:0x00463674, handle_artificial_attribute
0x00463680:0x004636e8, handle_flatten_attribute
0x004636f0:0x004637c4, handle_used_attribute
0x004637d0:0x0046391d, handle_unused_attribute
0x00463920:0x00463a33, handle_externally_visible_attribute
0x00463a40:0x00463b57, handle_const_attribute
0x00463b60:0x00463cba, handle_transparent_union_attribute
0x00463cc0:0x00463db7, handle_constructor_attribute
0x00463dc0:0x00463eba, handle_destructor_attribute
0x00463ec0:0x0046485b, handle_mode_attribute
0x00464860:0x00464a94, handle_section_attribute
0x00464aa0:0x00464eca, handle_aligned_attribute
0x00464ed0:0x00464fb8, handle_weak_attribute
0x00464fc0:0x0046528a, handle_alias_attribute
0x00465290:0x00465420, handle_weakref_attribute
0x00465420:0x004654e7, handle_no_instrument_function_attribute
0x004654f0:0x004655bd, handle_malloc_attribute
0x004655c0:0x00465647, handle_returns_twice_attribute
0x00465650:0x00465717, handle_no_limit_stack_attribute
0x00465720:0x004657a7, handle_pure_attribute
0x004657b0:0x00465836, handle_novops_attribute
0x00465840:0x00465b18, handle_deprecated_attribute
0x00465b20:0x00465f62, handle_vector_size_attribute
0x00465f70:0x00466391, handle_visibility_attribute
0x004663a0:0x00466594, handle_tls_model_attribute
0x004665a0:0x00466786, handle_nonnull_attribute
0x00466790:0x00466813, handle_nothrow_attribute
0x00466820:0x0046695a, handle_cleanup_attribute
0x00466960:0x004669c7, handle_warn_unused_result_attribute
0x004669d0:0x00466b38, handle_sentinel_attribute
0x00466b40:0x00466c3b, handle_type_generic_attribute
0x00466c40:0x00466d22, handle_alloc_size_attribute
0x00466d30:0x00466dea, handle_cold_attribute
0x00466df0:0x00466eaa, handle_hot_attribute
0x00466eb0:0x00466f34, handle_error_attribute
0x00466f40:0x00466fd8, handle_target_attribute
0x00466fe0:0x004670c6, handle_optimize_attribute
0x004670d0:0x0046718e, c_addr_space_name
0x00467190:0x0046728e, start_fname_decls
0x00467290:0x00467448, finish_fname_decls
0x00467450:0x0046757a, fname_as_string
0x00467580:0x00467751, fname_decl
0x00467760:0x004679f2, fix_string_type
0x00467a00:0x00467b54, c_fully_fold
0x00467b60:0x0046947f, c_fully_fold_internal
0x00469480:0x00469579, decl_constant_value_for_optimization
0x00469580:0x00469660, constant_expression_warning
0x00469660:0x00469716, constant_expression_error
0x00469720:0x0046987a, overflow_warning
0x00469880:0x00469d69, warn_logical_operator
0x00469d70:0x00469df2, truth_value_p
0x00469e00:0x0046a0f4, strict_aliasing_warning
0x0046a100:0x0046a14f, handled_component_p_0
0x0046a150:0x0046a3be, check_main_parameter_types
0x0046a3c0:0x0046a46a, vector_targets_convertible_p
0x0046a470:0x0046a711, vector_types_convertible_p
0x0046a720:0x0046aa90, shorten_binary_op
0x0046aa90:0x0046c7d9, c_common_signed_or_unsigned_type
0x0046c7e0:0x0046ca62, warnings_for_convert_and_check
0x0046ca70:0x0046ca8f, c_common_signed_type
0x0046ca90:0x0046d695, conversion_warning
0x0046d6a0:0x0046d6c2, c_common_unsigned_type
0x0046d6d0:0x0046d7f9, convert_and_check
0x0046d800:0x0046da76, verify_sequence_points
0x0046da80:0x0046e297, verify_tree
0x0046e2a0:0x0046e304, warn_for_collisions
0x0046e310:0x0046e648, c_common_type_for_size
0x0046e650:0x0046e74f, c_common_fixed_point_type_for_size
0x0046e750:0x00470586, c_common_type_for_mode
0x00470590:0x00470767, c_build_bitfield_integer_type
0x00470770:0x00470805, c_register_builtin_type
0x00470810:0x00470a0c, binary_op_error
0x00470a10:0x00471a21, shorten_compare
0x00471a30:0x00471eb9, pointer_int_sum
0x00471ec0:0x004720a7, c_wrap_maybe_const
0x004720b0:0x00472133, c_save_expr
0x00472140:0x004721dd, decl_with_nonnull_addr_p
0x004721e0:0x00472beb, c_common_truthvalue_conversion
0x00472bf0:0x00472d9e, c_apply_type_quals_to_decl
0x00472da0:0x0047326c, c_common_get_alias_set
0x00473270:0x004733d7, c_type_hash
0x004733e0:0x004736e3, c_sizeof_or_alignof_type
0x004736f0:0x00473953, c_alignof_expr
0x00473960:0x00475112, c_common_nodes_and_builtins
0x00475120:0x0047513b, c_get_ident
0x00475140:0x0048f7bc, c_define_builtins
0x0048f7c0:0x0048f837, set_compound_literal_name
0x0048f840:0x0048f87f, build_va_arg
0x0048f880:0x0048f906, disable_builtin_function
0x0048f910:0x0048fa78, c_promoting_integer_type_p
0x0048fa80:0x0048fb6e, self_promoting_args_p
0x0048fb70:0x0048fbd5, strip_pointer_operator
0x0048fbe0:0x0048fc69, strip_pointer_or_array_types
0x0048fc70:0x0048fce8, case_compare
0x0048fcf0:0x004901ef, c_add_case_label
0x004901f0:0x0049040f, check_case_value
0x00490410:0x0049061e, check_case_bounds
0x00490620:0x004908d5, c_do_switch_warnings
0x004908e0:0x004909cd, match_case_to_enum
0x004909d0:0x00490a9d, finish_label_address_expr
0x00490aa0:0x00490c9c, boolean_increment
0x00490ca0:0x00491393, c_stddef_cpp_builtins
0x004913a0:0x0049157a, c_determine_visibility
0x00491580:0x00491ac5, parse_optimize_options
0x00491ad0:0x00491b27, VEC_const_char_p_base_truncate
0x00491b30:0x00491b94, VEC_const_char_p_gc_safe_push
0x00491ba0:0x00491bd0, VEC_const_char_p_base_length
0x00491bd0:0x00491c15, VEC_const_char_p_base_index
0x00491c20:0x00491ca9, check_function_arguments
0x00491cb0:0x00491d9a, check_function_nonnull
0x00491da0:0x00491f34, check_function_sentinel
0x00491f40:0x004921ab, check_function_arguments_recurse
0x004921b0:0x004921dc, first_call_expr_arg
0x004921e0:0x00492241, next_call_expr_arg
0x00492250:0x004924ef, check_builtin_function_arguments
0x004924f0:0x00492577, builtin_function_validate_nargs
0x00492580:0x0049266e, field_decl_cmp
0x00492670:0x004926dd, resort_sorted_fields
0x004926e0:0x00492818, resort_field_decl_cmp
0x00492820:0x00492b8b, c_parse_error
0x00492b90:0x00492c13, catenate_strings
0x00492c20:0x00492dbc, c_cpp_error
0x00492dc0:0x00492e24, c_common_to_target_charset
0x00492e30:0x00492e71, fold_offsetof
0x00492e80:0x0049346f, fold_offsetof_1
0x00493470:0x00493535, lvalue_error
0x00493540:0x00493b46, complete_array_type
0x00493b50:0x00493b80, VEC_constructor_elt_base_length_1
0x00493b80:0x00493bcb, VEC_constructor_elt_base_index_0
0x00493bd0:0x00493c37, VEC_constructor_elt_base_iterate
0x00493c40:0x00493c94, builtin_type_for_size
0x00493ca0:0x00493e8c, resolve_overloaded_builtin
0x00493e90:0x0049405f, sync_resolve_size
0x00494060:0x0049424b, sync_resolve_params
0x00494250:0x00494295, VEC_tree_base_index_0
0x004942a0:0x004942e2, sync_resolve_return
0x004942f0:0x004943bb, same_scalar_type_ignoring_signedness
0x004943c0:0x004944be, check_missing_format_attribute
0x004944c0:0x00494520, warn_array_subscript_with_type_char
0x00494520:0x00494b5c, warn_about_parentheses
0x00494b60:0x00494bdf, warn_for_unused_label
0x00494be0:0x00494c43, warn_for_div_by_zero
0x00494c50:0x0049533d, warn_for_sign_compare
0x00495340:0x00495454, set_underlying_type
0x00495460:0x004954bb, is_typedef_decl
0x004954c0:0x0049559b, record_types_used_by_current_var_decl
0x004955a0:0x00495644, make_tree_vector
0x00495650:0x00495680, VEC_tree_gc_vec_base_length
0x00495680:0x004956aa, VEC_tree_gc_vec_base_pop
0x004956b0:0x004956d0, VEC_tree_gc_alloc_1
0x004956d0:0x00495737, release_tree_vector
0x00495740:0x00495797, VEC_tree_base_truncate
0x004957a0:0x00495804, VEC_tree_gc_vec_gc_safe_push
0x00495810:0x0049586b, make_tree_vector_single
0x00495870:0x004958b1, VEC_tree_base_quick_push_1
0x004958c0:0x004959ad, make_tree_vector_copy
0x004959b0:0x00495a37, VEC_tree_gc_reserve_0
0x00495a40:0x00495a70, VEC_tree_base_length_1
0x00495a70:0x00495ad1, VEC_tree_base_iterate_2
0x00495ae0:0x00495b9e, gt_ggc_mx_VEC_tree_gc_vec_gc
0x00495ba0:0x00495c38, gt_ggc_mx_VEC_const_char_p_gc
0x00495c40:0x00495cfd, gt_ggc_mx_sorted_fields_type
0x00495d00:0x00495db2, gt_pch_nx_VEC_tree_gc_vec_gc
0x00495dc0:0x00495e4c, gt_pch_p_18VEC_tree_gc_vec_gc
0x00495e50:0x00495edc, gt_pch_nx_VEC_const_char_p_gc
0x00495ee0:0x00495f6c, gt_pch_p_19VEC_const_char_p_gc
0x00495f70:0x00496021, gt_pch_nx_sorted_fields_type
0x00496030:0x004960bb, gt_pch_p_18sorted_fields_type
0x004960c0:0x00496189, gt_ggc_ma_ridpointers
0x00496190:0x00496245, gt_pch_na_ridpointers
0x00496250:0x004962b1, tree_operand_length_0
0x004962c0:0x0049636c, warning_candidate_p
0x00496370:0x004964f5, new_tlist
0x00496500:0x00496640, merge_tlist
0x00496640:0x004966fe, add_tlist
0x00496700:0x004968ec, warn_for_collisions_1
0x004968f0:0x00496968, candidate_equal_p
0x00496970:0x00496c29, def_fn_type
0x00496c30:0x00497a46, c_init_attributes
0x00497a50:0x00497c26, def_builtin_1
0x00497c30:0x00497c99, builtin_function_disabled_p
0x00497ca0:0x00497e25, match_case_to_enum_1
0x00497e30:0x00497fb2, get_priority
0x00497fc0:0x00498016, get_nonnull_operand
0x00498020:0x004980a7, VEC_const_char_p_gc_reserve
0x004980b0:0x004980f1, VEC_const_char_p_base_quick_push
0x00498100:0x0049814d, VEC_const_char_p_base_space
0x00498150:0x004981f4, nonnull_check_p
0x00498200:0x0049826b, check_nonnull_arg
0x00498270:0x004982ac, init_call_expr_arg_iterator
0x004982b0:0x004982e9, VEC_tree_base_replace_0
0x004982f0:0x00498377, VEC_tree_gc_vec_gc_reserve
0x00498380:0x004983c1, VEC_tree_gc_vec_base_quick_push
0x004983d0:0x0049841d, VEC_tree_gc_vec_base_space
0x00498420:0x0049846d, VEC_tree_base_space_0
0x00498470:0x0049852b, gt_pch_pa_ridpointers
0x00498530:0x00498771, c_common_missing_argument
0x00498780:0x00498987, c_common_init_options
0x00498990:0x00499950, c_common_handle_option
0x00499950:0x004999ac, defer_opt
0x004999b0:0x004999d7, set_Wimplicit
0x004999e0:0x00499a75, set_std_c89
0x00499a80:0x00499adc, set_std_cxx98
0x00499ae0:0x00499b7f, handle_OPT_d
0x00499b80:0x00499c84, add_prefixed_path
0x00499c90:0x00499cec, set_std_cxx0x
0x00499cf0:0x00499d57, set_std_c99
0x00499d60:0x0049a52b, c_common_post_options
0x0049a530:0x0049a622, check_deps_environment_vars
0x0049a630:0x0049a6e4, handle_deferred_opts
0x0049a6f0:0x0049a989, sanitize_cpp_opts
0x0049a990:0x0049a9fa, cb_file_change
0x0049aa00:0x0049aa3d, cb_dir_change
0x0049aa40:0x0049ab60, c_common_init
0x0049ab60:0x0049ae44, finish_options
0x0049ae50:0x0049b00d, c_common_parse_file
0x0049b010:0x0049b18e, c_common_finish
0x0049b190:0x0049b2a9, push_command_line_include
0x0049b2b0:0x0049b31d, set_Wformat
0x0049b320:0x0049b465, handle_format_arg_attribute
0x0049b470:0x0049b503, get_constant
0x0049b510:0x0049b5f0, check_format_string
0x0049b5f0:0x0049b849, check_function_format
0x0049b850:0x0049ba7b, decode_format_attr
0x0049ba80:0x0049bdb4, check_format_info
0x0049bdc0:0x0049bf18, decode_format_type
0x0049bf20:0x0049c1a1, handle_format_attribute
0x0049c1b0:0x0049c3b7, init_dynamic_asm_fprintf_info
0x0049c3c0:0x0049c546, init_dynamic_gfc_info
0x0049c550:0x0049cd19, init_dynamic_diag_info
0x0049cd20:0x0049ce43, convert_format_name_to_system_name
0x0049ce50:0x0049cf52, cmp_attribs
0x0049cf60:0x0049d46b, check_format_arg
0x0049d470:0x0049fa11, check_format_info_main
0x0049fa20:0x0049fbdc, init_dollar_format_checking
0x0049fbe0:0x0049fce9, finish_dollar_format_checking
0x0049fcf0:0x004a011c, maybe_read_dollar_number
0x004a0120:0x004a01d2, avoid_dollar_number
0x004a01e0:0x004a0325, get_flag_spec
0x004a0330:0x004a0a15, check_format_types
0x004a0a20:0x004a0ca1, format_type_warning
0x004a0cb0:0x004a0d45, find_length_info_modifier_index
0x004a0d50:0x004a0de8, find_char_info_specifier_index
0x004a0df0:0x004a0e2f, push_stmt_list
0x004a0e30:0x004a0f5f, pop_stmt_list
0x004a0f60:0x004a0f90, tsi_start_0
0x004a0f90:0x004a0fcc, tsi_one_before_end_p_0
0x004a0fd0:0x004a0fe6, tsi_stmt_0
0x004a0ff0:0x004a12e4, build_stmt
0x004a12f0:0x004a132a, build_case_label
0x004a1330:0x004a1439, preprocess_file
0x004a1440:0x004a14e8, scan_translation_unit_trad
0x004a14f0:0x004a152b, scan_translation_unit_directives_only
0x004a1530:0x004a1911, scan_translation_unit
0x004a1920:0x004a19d2, dump_macro
0x004a19e0:0x004a1b74, init_pp_output
0x004a1b80:0x004a1baf, cb_line_change_0
0x004a1bb0:0x004a1c06, cb_ident_0
0x004a1c10:0x004a1c69, cb_def_pragma_0
0x004a1c70:0x004a1d8e, cb_include
0x004a1d90:0x004a1df5, cb_read_pch
0x004a1e00:0x004a1ec8, cb_define_0
0x004a1ed0:0x004a1f25, cb_undef_0
0x004a1f30:0x004a20b3, dump_queued_macros
0x004a20c0:0x004a2141, cb_used_define
0x004a2150:0x004a21ab, cb_used_undef
0x004a21b0:0x004a222f, pp_dir_change
0x004a2230:0x004a2380, pp_file_change
0x004a2380:0x004a251b, print_line
0x004a2520:0x004a261b, maybe_print_line
0x004a2620:0x004a272d, do_line_change
0x004a2730:0x004a2788, account_for_newlines
0x004a2790:0x004a27e5, print_lines_directives_only
0x004a27f0:0x004a283b, c_missing_noreturn_ok_p
0x004a2840:0x004a28bb, c_warn_unused_global_decl
0x004a28c0:0x004a290e, c_objc_common_init
0x004a2910:0x004a2d26, c_tree_printer
0x004a2d30:0x004a2d3f, has_c_linkage
0x004a2d40:0x004a2da8, c_initialize_diagnostics
0x004a2db0:0x004a2de1, c_types_compatible_p
0x004a2df0:0x004a2e12, c_vla_unspec_p
0x004a2e20:0x004a2eca, dump_stmt
0x004a2ed0:0x004a2f4b, c_dump_tree
0x004a2f50:0x004a3159, c_parse_init
0x004a3160:0x004a31e2, pragma_lex
0x004a31f0:0x004a322e, c_parser_peek_token
0x004a3230:0x004a33a1, c_parser_consume_token
0x004a33b0:0x004a3465, c_parse_file
0x004a3470:0x004a3507, c_parser_pragma_pch_preprocess
0x004a3510:0x004a376d, c_parser_translation_unit
0x004a3770:0x004a3830, gt_ggc_mx_c_parser
0x004a3830:0x004a38e4, gt_pch_nx_c_parser
0x004a38f0:0x004a3975, gt_pch_p_8c_parser
0x004a3980:0x004a3db1, c_lex_one_token
0x004a3dc0:0x004a3ed8, c_parser_consume_pragma
0x004a3ee0:0x004a3f18, c_parser_next_token_is
0x004a3f20:0x004a3fd8, c_parser_error
0x004a3fe0:0x004a40ce, c_parser_skip_to_pragma_eol
0x004a40d0:0x004a40fc, c_parser_set_source_position_from_token
0x004a4100:0x004a4154, c_parser_require
0x004a4160:0x004a44bd, c_parser_external_declaration
0x004a44c0:0x004a44f3, c_parser_next_token_is_not
0x004a4500:0x004a45b5, disable_extension_diagnostics
0x004a45c0:0x004a4650, restore_extension_diagnostics
0x004a4650:0x004a469f, c_parser_asm_definition
0x004a46a0:0x004a49a8, c_parser_objc_class_definition
0x004a49b0:0x004a4acd, c_parser_objc_class_declaration
0x004a4ad0:0x004a4c02, c_parser_objc_alias_declaration
0x004a4c10:0x004a4e2c, c_parser_objc_protocol_definition
0x004a4e30:0x004a5070, c_parser_pragma
0x004a5070:0x004a515d, c_parser_objc_method_definition
0x004a5160:0x004a587c, c_parser_declaration_or_fndef
0x004a5880:0x004a5988, c_parser_simple_asm_expr
0x004a5990:0x004a5b23, c_parser_skip_until_found
0x004a5b30:0x004a5b6b, c_parser_next_token_is_keyword
0x004a5b70:0x004a5c34, c_parser_asm_string_literal
0x004a5c40:0x004a5d5e, c_parser_objc_protocol_refs
0x004a5d60:0x004a5e69, c_parser_objc_methodprotolist
0x004a5e70:0x004a5ec4, c_parser_require_keyword
0x004a5ed0:0x004a60cf, c_parser_objc_class_instance_variables
0x004a60d0:0x004a6141, c_parser_objc_methodproto
0x004a6150:0x004a61ea, c_parser_objc_method_type
0x004a61f0:0x004a6493, c_parser_objc_method_decl
0x004a64a0:0x004a660a, c_parser_objc_type_name
0x004a6610:0x004a66d5, c_parser_objc_selector
0x004a66e0:0x004a685a, c_parser_parameter_declaration
0x004a6860:0x004a688b, c_parser_next_token_starts_typename
0x004a6890:0x004a6ac9, c_parser_type_name
0x004a6ad0:0x004a6c3e, c_token_starts_typename
0x004a6c40:0x004a740f, c_parser_declspecs
0x004a7410:0x004a74d6, c_parser_declarator
0x004a74e0:0x004a7a0b, c_parser_enum_specifier
0x004a7a10:0x004a7f81, c_parser_struct_or_union_specifier
0x004a7f90:0x004a823e, c_parser_typeof_specifier
0x004a8240:0x004a8735, c_parser_attributes
0x004a8740:0x004a89ea, c_parser_expr_no_commas
0x004a89f0:0x004a8fd0, c_parser_conditional_expression
0x004a8fd0:0x004a9ca7, c_parser_binary_expression
0x004a9cb0:0x004a9d6a, c_parser_expression_conv
0x004a9d70:0x004aa000, c_parser_cast_expression
0x004aa000:0x004aa6de, c_parser_postfix_expression_after_primary
0x004aa6e0:0x004aa7f5, c_parser_peek_2nd_token
0x004aa800:0x004aab3b, c_parser_postfix_expression_after_paren_type
0x004aab40:0x004ab53b, c_parser_unary_expression
0x004ab540:0x004ab68d, c_parser_expression
0x004ab690:0x004ab942, c_parser_expr_list
0x004ab950:0x004ab991, VEC_tree_base_quick_push_2
0x004ab9a0:0x004aba04, VEC_tree_gc_safe_push_0
0x004aba10:0x004aba97, VEC_tree_gc_reserve_1
